Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1,0000000001,[1],0.6016558977918104,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000010,[2],0.5126831604774147,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000011,"[1, 2]",0.4933285109627472,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000100,[3],0.5856345490268913,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000101,"[1, 3]",0.5388608126997781,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000110,"[2, 3]",0.5233575429370192,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000000111,"[1, 2, 3]",0.502751683756757,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001000,[4],0.7187222021290115,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001001,"[1, 4]",0.3821468020840461,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001010,"[2, 4]",0.5742270359038524,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001011,"[1, 2, 4]",0.516251063039462,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001100,"[3, 4]",0.3741214650883178,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001101,"[1, 3, 4]",0.47301590404785876,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001110,"[2, 3, 4]",0.49755134358412917,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000001111,"[1, 2, 3, 4]",0.4859385538753287,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010000,[5],0.7457111856189089,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010001,"[1, 5]",0.4571509564911389,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010010,"[2, 5]",0.5922816003753629,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010011,"[1, 2, 5]",0.5290075365832201,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010100,"[3, 5]",0.6100331375059872,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010101,"[1, 3, 5]",0.43518636181464504,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010110,"[2, 3, 5]",0.5925357523386868,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000010111,"[1, 2, 3, 5]",0.4319117115179715,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011000,"[4, 5]",0.39239108122110244,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011001,"[1, 4, 5]",0.38091514256947634,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011010,"[2, 4, 5]",0.5417444599759533,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011011,"[1, 2, 4, 5]",0.5694861242803101,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011100,"[3, 4, 5]",0.4893598303046891,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011101,"[1, 3, 4, 5]",0.37366203653923225,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011110,"[2, 3, 4, 5]",0.5910597159363056,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000011111,"[1, 2, 3, 4, 5]",0.56539036764059,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100000,[6],0.761644558704216,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100001,"[1, 6]",0.5425753413945122,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100010,"[2, 6]",0.5319498343124701,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100011,"[1, 2, 6]",0.46315285285578833,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100100,"[3, 6]",0.3182373583835935,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
1,0000100101,"[1, 3, 6]",0.39696581656093294,0.6016558977918104,0.5126831604774147,0.5856345490268913,0.7187222021290115,0.7457111856189089,0.761644558704216,0.6875201610932444,0.6108444687735213,0.6773834077868252,0.6160252587951242
