Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9239956568946797,40,10,0.8664495114006515,0.8870792616720955,0.9098805646036916,0.9131378935939196,0.8979370249728555,0.8783930510314875,0.9326818675352877,0.8968512486427795,0.9033659066232356,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,41,10,0.8935939196525515,0.9022801302931596,0.9022801302931596,0.9229098805646037,0.8805646036916395,0.8577633007600435,0.8707926167209555,0.8686210640608035,0.9066232356134636,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,42,10,0.9022801302931596,0.9174809989142236,0.8903365906623235,0.9011943539630836,0.8979370249728555,0.9131378935939196,0.8968512486427795,0.8859934853420195,0.8892508143322475,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,43,10,0.9022801302931596,0.9153094462540716,0.8707926167209555,0.9011943539630836,0.8859934853420195,0.9044516829533116,0.8849077090119435,0.8783930510314875,0.8859934853420195,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,44,10,0.8881650380021715,0.8849077090119435,0.9066232356134636,0.8849077090119435,0.9239956568946797,0.8935939196525515,0.8707926167209555,0.9120521172638436,0.8859934853420195,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,45,10,0.9087947882736156,0.8805646036916395,0.9055374592833876,0.9022801302931596,0.9153094462540716,0.8914223669923995,0.8859934853420195,0.8870792616720955,0.8881650380021715,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,47,10,0.8849077090119435,0.8903365906623235,0.8783930510314875,0.9131378935939196,0.8849077090119435,0.8957654723127035,0.8925081433224755,0.9163952225841476,0.9098805646036916,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,48,10,0.9033659066232356,0.8859934853420195,0.8990228013029316,0.8946796959826275,0.9174809989142236,0.9077090119435396,0.8859934853420195,0.8935939196525515,0.8773072747014115,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,49,10,0.9098805646036916,0.9239956568946797,0.8762214983713354,0.9001085776330076,0.9011943539630836,0.8794788273615635,0.8935939196525515,0.8881650380021715,0.9131378935939196,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,50,10,0.8881650380021715,0.8979370249728555,0.9142236699239956,0.9055374592833876,0.8979370249728555,0.8751357220412594,0.8946796959826275,0.9087947882736156,0.8859934853420195,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,1,100,0.8903365906623235,0.9098805646036916,0.9098805646036916,0.8968512486427795,0.8968512486427795,0.8751357220412594,0.8990228013029316,0.9098805646036916,0.8881650380021715,0.9207383279044516
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,2,100,0.8990228013029316,0.8870792616720955,0.8805646036916395,0.8849077090119435,0.8925081433224755,0.9131378935939196,0.8762214983713354,0.9055374592833876,0.9185667752442996,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,3,100,0.9055374592833876,0.8968512486427795,0.8925081433224755,0.8979370249728555,0.8870792616720955,0.9087947882736156,0.9142236699239956,0.8838219326818675,0.8729641693811075,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,4,100,0.9022801302931596,0.8935939196525515,0.8935939196525515,0.8762214983713354,0.8979370249728555,0.9044516829533116,0.8979370249728555,0.9109663409337676,0.8903365906623235,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,5,100,0.9131378935939196,0.8935939196525515,0.9142236699239956,0.9055374592833876,0.8686210640608035,0.9011943539630836,0.8816503800217155,0.8957654723127035,0.8849077090119435,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,6,100,0.9055374592833876,0.8957654723127035,0.8588490770901195,0.9055374592833876,0.9153094462540716,0.8870792616720955,0.8892508143322475,0.8957654723127035,0.8870792616720955,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,7,100,0.8838219326818675,0.8946796959826275,0.8968512486427795,0.9055374592833876,0.9077090119435396,0.9066232356134636,0.9055374592833876,0.9120521172638436,0.9109663409337676,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,8,100,0.9001085776330076,0.8783930510314875,0.8718783930510315,0.9163952225841476,0.8968512486427795,0.8881650380021715,0.8990228013029316,0.9077090119435396,0.9163952225841476,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,9,100,0.8794788273615635,0.8979370249728555,0.8925081433224755,0.8957654723127035,0.8892508143322475,0.8773072747014115,0.9033659066232356,0.8946796959826275,0.9120521172638436,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,10,100,0.9022801302931596,0.8925081433224755,0.8935939196525515,0.8968512486427795,0.9142236699239956,0.9001085776330076,0.9033659066232356,0.9153094462540716,0.8903365906623235,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,11,100,0.8990228013029316,0.8914223669923995,0.8697068403908795,0.8957654723127035,0.8859934853420195,0.9022801302931596,0.8957654723127035,0.9066232356134636,0.9011943539630836,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,12,100,0.8881650380021715,0.9153094462540716,0.8838219326818675,0.8827361563517915,0.8946796959826275,0.9077090119435396,0.9120521172638436,0.8935939196525515,0.8968512486427795,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,13,100,0.9098805646036916,0.8935939196525515,0.8968512486427795,0.9185667752442996,0.8762214983713354,0.9033659066232356,0.8957654723127035,0.9077090119435396,0.8783930510314875,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,14,100,0.9120521172638436,0.8946796959826275,0.9011943539630836,0.9098805646036916,0.8990228013029316,0.9153094462540716,0.8816503800217155,0.9055374592833876,0.8827361563517915,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,15,100,0.8935939196525515,0.8707926167209555,0.9044516829533116,0.9185667752442996,0.8968512486427795,0.9044516829533116,0.9087947882736156,0.8935939196525515,0.9077090119435396,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,16,100,0.8773072747014115,0.9185667752442996,0.8903365906623235,0.8762214983713354,0.9022801302931596,0.8957654723127035,0.8946796959826275,0.9001085776330076,0.8914223669923995,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,17,100,0.9066232356134636,0.8914223669923995,0.8946796959826275,0.9011943539630836,0.8925081433224755,0.8794788273615635,0.8838219326818675,0.8892508143322475,0.9163952225841476,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,18,100,0.8849077090119435,0.8968512486427795,0.9077090119435396,0.8892508143322475,0.9055374592833876,0.9055374592833876,0.8794788273615635,0.9022801302931596,0.9131378935939196,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,19,100,0.8968512486427795,0.8935939196525515,0.9001085776330076,0.9098805646036916,0.8990228013029316,0.8859934853420195,0.9033659066232356,0.8935939196525515,0.9142236699239956,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,20,100,0.8849077090119435,0.8892508143322475,0.9196525515743756,0.8957654723127035,0.8794788273615635,0.8697068403908795,0.9120521172638436,0.9033659066232356,0.9066232356134636,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,21,100,0.8914223669923995,0.8990228013029316,0.9033659066232356,0.9011943539630836,0.9022801302931596,0.8935939196525515,0.9196525515743756,0.8805646036916395,0.8914223669923995,0.9153094462540716
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,22,100,0.9174809989142236,0.8935939196525515,0.9001085776330076,0.8892508143322475,0.8957654723127035,0.9077090119435396,0.8914223669923995,0.9044516829533116,0.9044516829533116,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,23,100,0.8903365906623235,0.8859934853420195,0.9098805646036916,0.8903365906623235,0.8914223669923995,0.9098805646036916,0.8892508143322475,0.9109663409337676,0.8773072747014115,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,24,100,0.8946796959826275,0.9087947882736156,0.8979370249728555,0.8675352877307275,0.8990228013029316,0.8914223669923995,0.8859934853420195,0.9077090119435396,0.9131378935939196,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,25,100,0.8718783930510315,0.9011943539630836,0.9120521172638436,0.9229098805646037,0.8805646036916395,0.8968512486427795,0.9055374592833876,0.9142236699239956,0.8935939196525515,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,26,100,0.8773072747014115,0.9044516829533116,0.8946796959826275,0.9055374592833876,0.8783930510314875,0.9011943539630836,0.9033659066232356,0.8881650380021715,0.8859934853420195,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,27,100,0.8957654723127035,0.9098805646036916,0.8762214983713354,0.9033659066232356,0.8935939196525515,0.8773072747014115,0.8859934853420195,0.9218241042345277,0.8979370249728555,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,28,100,0.9163952225841476,0.8729641693811075,0.8740499457111836,0.9033659066232356,0.8903365906623235,0.9044516829533116,0.9153094462540716,0.8740499457111836,0.8979370249728555,0.8707926167209555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,29,100,0.9055374592833876,0.8805646036916395,0.9153094462540716,0.9163952225841476,0.9033659066232356,0.8990228013029316,0.8783930510314875,0.9044516829533116,0.9109663409337676,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,30,100,0.8968512486427795,0.9066232356134636,0.9185667752442996,0.8935939196525515,0.9109663409337676,0.9087947882736156,0.8794788273615635,0.9044516829533116,0.8707926167209555,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,31,100,0.8675352877307275,0.8957654723127035,0.9120521172638436,0.8892508143322475,0.9196525515743756,0.8968512486427795,0.9011943539630836,0.8968512486427795,0.8914223669923995,0.9153094462540716
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,32,100,0.8946796959826275,0.8968512486427795,0.9098805646036916,0.8935939196525515,0.8838219326818675,0.8849077090119435,0.9120521172638436,0.9185667752442996,0.8957654723127035,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,33,100,0.8957654723127035,0.9153094462540716,0.8935939196525515,0.8979370249728555,0.9077090119435396,0.9011943539630836,0.8881650380021715,0.9196525515743756,0.8838219326818675,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,34,100,0.9022801302931596,0.8903365906623235,0.9022801302931596,0.9077090119435396,0.9087947882736156,0.8957654723127035,0.8968512486427795,0.9055374592833876,0.8990228013029316,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,35,100,0.8675352877307275,0.8773072747014115,0.8870792616720955,0.9044516829533116,0.8686210640608035,0.8892508143322475,0.9066232356134636,0.9066232356134636,0.9022801302931596,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,36,100,0.8925081433224755,0.9055374592833876,0.8979370249728555,0.8794788273615635,0.8859934853420195,0.8816503800217155,0.8631921824104235,0.8990228013029316,0.9196525515743756,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,37,100,0.9131378935939196,0.8773072747014115,0.8903365906623235,0.8979370249728555,0.9022801302931596,0.8805646036916395,0.8968512486427795,0.8979370249728555,0.8697068403908795,0.9196525515743756
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,38,100,0.8849077090119435,0.9055374592833876,0.9001085776330076,0.9001085776330076,0.8968512486427795,0.8740499457111836,0.9087947882736156,0.8979370249728555,0.8979370249728555,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,39,100,0.9055374592833876,0.9001085776330076,0.8914223669923995,0.8957654723127035,0.8892508143322475,0.8903365906623235,0.9098805646036916,0.9087947882736156,0.8990228013029316,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,40,100,0.8979370249728555,0.9011943539630836,0.8827361563517915,0.9109663409337676,0.9098805646036916,0.9001085776330076,0.9196525515743756,0.9044516829533116,0.8729641693811075,0.8762214983713354
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,41,100,0.8859934853420195,0.8642779587404995,0.8990228013029316,0.9055374592833876,0.9153094462540716,0.9229098805646037,0.8957654723127035,0.9001085776330076,0.8805646036916395,0.9283387622149837
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,42,100,0.8838219326818675,0.8979370249728555,0.9087947882736156,0.9066232356134636,0.9142236699239956,0.8914223669923995,0.9066232356134636,0.8968512486427795,0.8903365906623235,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,43,100,0.8914223669923995,0.9011943539630836,0.8773072747014115,0.9033659066232356,0.8979370249728555,0.8838219326818675,0.8827361563517915,0.9098805646036916,0.8783930510314875,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,44,100,0.9022801302931596,0.8849077090119435,0.8838219326818675,0.8794788273615635,0.8892508143322475,0.9022801302931596,0.9109663409337676,0.9001085776330076,0.8859934853420195,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,45,100,0.9033659066232356,0.9044516829533116,0.8925081433224755,0.9011943539630836,0.8968512486427795,0.8881650380021715,0.8957654723127035,0.8762214983713354,0.8838219326818675,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,46,100,0.8881650380021715,0.9153094462540716,0.8838219326818675,0.8827361563517915,0.8946796959826275,0.9077090119435396,0.9120521172638436,0.8935939196525515,0.8968512486427795,0.8827361563517915
