Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max Iter
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6276575986549496,0.40991779161494024,0.36533367220261775,0.5119500298139803,0.5730638019178698,0.6031612594207291,0.5106890450728732,0.5625946960440269,0.5447942835358404,0.5737382821282294,0.5519985141885221,0.1,3,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.644216576573054,0.4149421804283438,0.36541187280671744,0.525293007888486,0.6119783775329665,0.5473749034711293,0.5878730413192442,0.5718419174788125,0.5827020263731537,0.6097887606181758,0.5692906227700609,0.1,3,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.63986666797001,0.4039354454013157,0.3617853197915954,0.5358500894419409,0.5629563738379879,0.5899258071768605,0.5583718634226449,0.5955758008230614,0.5670814557042453,0.5771693336331023,0.5489193654020977,0.1,3,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.643981974760755,0.3975523210916804,0.4098884663884029,0.5580883862327837,0.6234054408070302,0.5481178092100761,0.6020078005102589,0.579358950547893,0.5651068904507287,0.5811380142911604,0.5437776756825446,0.1,3,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6463768682613074,0.40266468558469615,0.3714821946999541,0.4845309430015347,0.5537775779317895,0.5732593034281189,0.5371697246361228,0.6020175755857714,0.5703072306233565,0.5563581978670785,0.5511383075434257,0.1,3,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6368852699387103,0.38123772006138745,0.3739259635780686,0.5428099432068113,0.5823501236547053,0.5795349019071172,0.5919687979589643,0.5937674118532565,0.5908837645770814,0.5846570414756453,0.5320573601431071,0.1,3,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6491920900088953,0.4193116391824127,0.4044339742524511,0.5558889942424805,0.6007859160712017,0.5734254797118308,0.5521744655477464,0.6067975875113635,0.5720569691400866,0.5724675223116099,0.5274630746522517,0.1,3,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6355754098200409,0.39451227260730587,0.3897224856062013,0.5568958270202637,0.5736503064486174,0.5991143781585713,0.5539339791399889,0.5762602516104437,0.5802191571929893,0.5902777098953089,0.5337288980557375,0.1,3,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6289967840001564,0.41750325021260787,0.360240857860627,0.525273457737461,0.5642564588811448,0.5818418197280574,0.5601313770148875,0.6235618420152296,0.5685574921066265,0.6022717275490953,0.5225755368960225,0.1,3,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6408344004457435,0.4064769650345549,0.45572379546631997,0.5451657364053137,0.5853803970635674,0.5721547198952112,0.5571206537570502,0.5700042032824704,0.514843452165668,0.5514022345822621,0.5224484609143606,0.1,3,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6275696229753375,0.4086372567228082,0.37640883275823306,0.541822660580053,0.5561431462058044,0.5861526280290515,0.5859375763677774,0.5782543670149852,0.5711576621929404,0.5684695164270144,0.5444326057418793,0.1,3,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6365920176733365,0.4182754811780921,0.41146225354590865,0.5547746356340603,0.545810891389136,0.5855661234983041,0.5495254200838702,0.5732397532770941,0.5877557404130946,0.5805417346849004,0.5239733726943041,0.1,3,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6329459145071896,0.41121787665809717,0.426036891134984,0.4925953802993128,0.442820695789875,0.5577169333633102,0.5427806179802739,0.5904438861790208,0.5630443495176001,0.6003264875221161,0.5417737852024906,0.1,3,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6342850998523963,0.4032120898133938,0.3705731126772954,0.4950782494794772,0.5649798144690668,0.5796228775867294,0.5354004359683678,0.6061719826785662,0.5639045561626963,0.571255412948065,0.5740022091670658,0.1,3,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6428382909257974,0.3987742055307377,0.41514745701410544,0.538303633395568,0.45990752778565214,0.566690452683747,0.5958397278618978,0.5995933568586818,0.579251424717256,0.578293467317035,0.5523797421335079,0.1,3,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.634724978250457,0.4142188248404219,0.38488382322753445,0.5611577599436955,0.5731420025219695,0.6031221591186792,0.564921164015992,0.587208336184397,0.5609915836599838,0.5542272314053626,0.5297699924731919,0.1,3,350,10
17,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6442068014975416,0.40796277651244855,0.38944878349185247,0.5437385753804949,0.5992610042912582,0.6018513993020596,0.5912845426730922,0.5924868769611246,0.5175511480826189,0.5576094075326732,0.563171425499262,0.1,3,350,10
18,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6364258413896248,0.40469790129128747,0.3727920548186235,0.5467688487893569,0.505693981486007,0.5719983186870119,0.5650775652241914,0.6076284689299225,0.560463729582311,0.5867000322577491,0.5446476574031535,0.1,3,350,10
19,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6323203096743922,0.403045913529682,0.3823227534432703,0.44808946149109,0.5405128004613836,0.5808447620257866,0.5636992795769348,0.5606592310925602,0.5542858818584373,0.5893490777216254,0.5323506124084808,0.1,3,350,10
20,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.642828515850285,0.37655545889091996,0.3843559691498617,0.5427317426027116,0.5760843002512195,0.5886648224357534,0.5729367259362078,0.599300104593308,0.5575507570795984,0.5609524833579339,0.5655076685467395,0.1,3,350,10
21,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6413915797499535,0.39613493514237397,0.4169558459839102,0.4599270779366771,0.6152823530561774,0.5800529809092775,0.5989775271013968,0.5502878759738419,0.5657324952835261,0.5853706219880549,0.5409429037839317,0.1,3,350,10
22,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6331707412439761,0.3935054398295227,0.39336858877234826,0.5830637041671147,0.47302567912337123,0.5919785730344767,0.5973157642642789,0.555429565693395,0.5534647755153909,0.5822425978240682,0.5362899678400016,0.1,3,350,10
