Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max Iter
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.623571617090742,0.3905924673268101,0.38546055268276946,0.4937781644363203,0.5730638019178698,0.6031612594207291,0.5106890450728732,0.5625946960440269,0.5447942835358404,0.5737382821282294,0.5519985141885221,0.7,3,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6423006617726122,0.39175570131279264,0.3559398246351453,0.5106597198463358,0.6119783775329665,0.5473749034711293,0.5878730413192442,0.5718419174788125,0.5827020263731537,0.6097887606181758,0.5692906227700609,0.7,3,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6374326741674079,0.39239108122110244,0.3585399947214592,0.5354981867234925,0.5629563738379879,0.5899258071768605,0.5583718634226449,0.5955758008230614,0.5670814557042453,0.5771693336331023,0.5489193654020977,0.7,3,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6388598351922269,0.3936911662642594,0.3865846863667022,0.5410993049921311,0.6234054408070302,0.5481178092100761,0.6020078005102589,0.579358950547893,0.5651068904507287,0.5811380142911604,0.5437776756825446,0.7,3,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6445684792915025,0.3832025102393916,0.3730462067819474,0.5336506974516378,0.5537775779317895,0.5732593034281189,0.5371697246361228,0.6020175755857714,0.5703072306233565,0.5563581978670785,0.5511383075434257,0.7,3,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6285275803755584,0.3662427542252764,0.36383808564921166,0.5319205090859327,0.5823501236547053,0.5795349019071172,0.5919687979589643,0.5937674118532565,0.5908837645770814,0.5846570414756453,0.5320573601431071,0.7,3,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6432879443993705,0.4075326731899004,0.36005513142589024,0.5652144162813658,0.6007859160712017,0.5734254797118308,0.5521744655477464,0.6067975875113635,0.5720569691400866,0.5724675223116099,0.5274630746522517,0.7,3,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6353310329322294,0.38644783530952775,0.37256722808183695,0.5558401188649182,0.5736503064486174,0.5991143781585713,0.5539339791399889,0.5762602516104437,0.5802191571929893,0.5902777098953089,0.5337288980557375,0.7,3,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6255461823442586,0.4044241991769386,0.35157036588107643,0.5436310495498577,0.5642564588811448,0.5818418197280574,0.5601313770148875,0.6235618420152296,0.5685574921066265,0.6022717275490953,0.5225755368960225,0.7,3,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6339331971339479,0.38765016959756016,0.39256703258032666,0.5473358031690795,0.5853803970635674,0.5721547198952112,0.5571206537570502,0.5700042032824704,0.514843452165668,0.5514022345822621,0.5224484609143606,0.7,3,350,10
