Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max Iter
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6171787177055943,0.3905924673268101,0.38546055268276946,0.4937781644363203,0.5448920342909649,0.575009041944849,0.5865925064271121,0.5769640570473407,0.490444863686572,0.54133390680443,0.5519985141885221,0.7,9,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6299254161738399,0.39175570131279264,0.3559398246351453,0.5106597198463358,0.5536016265725653,0.5443055297602174,0.5731420025219695,0.5658400211141631,0.5094964858603532,0.5475313046793286,0.5692906227700609,0.7,9,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6253506808340095,0.39239108122110244,0.3585399947214592,0.5354981867234925,0.4330065199753668,0.5468274992424317,0.5450191102726268,0.5781566162598606,0.5377366790158454,0.5587042159900685,0.5489193654020977,0.7,9,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6164064867401101,0.3936911662642594,0.3865846863667022,0.5410993049921311,0.5663092247387611,0.5229763149920333,0.5359380651215531,0.5449115844419898,0.5275999257094262,0.5485967879101866,0.5437776756825446,0.7,9,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.631782680521207,0.3832025102393916,0.3730462067819474,0.5336506974516378,0.5299948192099784,0.5250486310006744,0.5175902483846687,0.5674822338002561,0.5269254454990665,0.5467395235628195,0.5511383075434257,0.7,9,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6120956784391159,0.3662427542252764,0.36383808564921166,0.5319205090859327,0.5450582105746767,0.5394179920039882,0.5551069882014839,0.5703952063029687,0.5114710511138698,0.552633894096832,0.5320573601431071,0.7,9,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6219391794801615,0.4075326731899004,0.36005513142589024,0.5652144162813658,0.3983929775857519,0.5400631469878104,0.4221268609300007,0.5763971026676181,0.547345578244592,0.5390563142100273,0.5274630746522517,0.7,9,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6168072648361208,0.38644783530952775,0.37256722808183695,0.5558401188649182,0.47056236009423175,0.5333867704128015,0.5507668546739524,0.5332401442801146,0.5187925826727011,0.546387620844371,0.5337288980557375,0.7,9,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6112843471715819,0.4044241991769386,0.35157036588107643,0.5436310495498577,0.4257143136430729,0.5643346594852445,0.5340417004721362,0.5821839473709934,0.5471012013567805,0.5620081915132794,0.5225755368960225,0.7,9,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6208541460982786,0.38765016959756016,0.39256703258032666,0.5473358031690795,0.5542467815563875,0.5541099304992131,0.5404932503103587,0.572897625634158,0.46980967927977246,0.5167984672681597,0.5224484609143606,0.7,9,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6142755202783942,0.38635985962991565,0.37607648019080947,0.5280495791829992,0.5215296038161895,0.5549408119177721,0.5238169714861047,0.5518812132823726,0.5423114143556759,0.5480005083039267,0.5444326057418793,0.7,9,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6213331247983891,0.40454150008308815,0.40038709299029335,0.5445205814214915,0.541822660580053,0.5014222734870627,0.5373652261463719,0.5496524960655321,0.5506593288433154,0.5603953040537238,0.5239733726943041,0.7,9,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6156635810011633,0.3840920421110253,0.3976793970733424,0.5083528020253957,0.3933881389233732,0.5496427209900197,0.491148669123469,0.5779708898251239,0.4984897508333252,0.5666122520796473,0.5417737852024906,0.7,9,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6272372704079139,0.39289938514775025,0.3513357640687774,0.5359869404991153,0.5266321932336927,0.5445890069500787,0.5157036588107643,0.5839239108122111,0.5290759621118073,0.5669152794205335,0.5740022091670658,0.7,9,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6208736962493036,0.3828506075209431,0.4138864722729983,0.5574627813999863,0.5302978465508646,0.5390074388324649,0.5158796101699885,0.5145501999002943,0.556475498773228,0.5594666718800403,0.5523797421335079,0.7,9,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6206684196635419,0.4022248071866355,0.3701918847323096,0.5465733472791078,0.5288706855260457,0.5592613952942787,0.5282353056177359,0.5853999472145922,0.4046490259137252,0.5503172012003793,0.5297699924731919,0.7,9,350,10
17,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6302968690433134,0.3765163585888701,0.3991065580981613,0.5217642056284885,0.5349703326458197,0.5888798740970274,0.5510503318638137,0.5884302206234543,0.48230222578469417,0.5453905631421003,0.563171425499262,0.7,9,350,10
18,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6279801761468607,0.38651626083811497,0.31812005747744404,0.5257622115130839,0.5239733726943041,0.5547941857850852,0.5738653581098914,0.5657520454345509,0.4838466877156626,0.5397307944203869,0.5446476574031535,0.7,9,350,10
19,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6171396174035444,0.39681919042824604,0.3474550590903315,0.508255051270271,0.40137437561705164,0.5405323506124085,0.4838466877156626,0.5678243614431921,0.507570795984399,0.5713531637031896,0.5323506124084808,0.7,9,350,10
20,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6260251610443691,0.3629387787020655,0.37282138004516086,0.5402977488001095,0.5610209088865211,0.544530356497004,0.5397307944203869,0.5712260877215276,0.5316565820470963,0.5471012013567805,0.5655076685467395,0.7,9,350,10
21,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6235520669397171,0.3903578655145111,0.41327064251571344,0.4510708595223898,0.49469702153449135,0.5439145267397191,0.5386848613405538,0.5492614930450338,0.5138366193878847,0.5586944409145561,0.5409429037839317,0.7,9,350,10
22,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6137476662007214,0.3832709357679788,0.38858857684675613,0.5634940029911731,0.5237974213350798,0.5606005806394855,0.5649309390915045,0.5341981016803354,0.5118522790588558,0.552633894096832,0.5362899678400016,0.7,9,350,10
23,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.611606924663493,0.40794322636142366,0.3550111924614618,0.48255637774801813,0.47238052413954895,0.5414316575595547,0.4928593073381492,0.5906882630668322,0.507785847645673,0.5445205814214915,0.5485479125326244,0.7,9,350,10
24,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6347054280994321,0.41912591274767597,0.3626259762856668,0.5440220525703561,0.38800207231600864,0.5381570072628811,0.47390543591949247,0.5865534061250623,0.47496114407483797,0.5176391237622311,0.5236116949003431,0.7,9,350,10
