Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max Iter
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6290652095287436,0.40991779161494024,0.36533367220261775,0.5119500298139803,0.5671303310818077,0.5759963245716073,0.5955367005210115,0.5625946960440269,0.5447942835358404,0.5737382821282294,0.5519985141885221,0.1,6,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6371882972795965,0.4149421804283438,0.36541187280671744,0.525293007888486,0.569271072619036,0.5529369214377181,0.5768467561411912,0.5718419174788125,0.5827020263731537,0.6097887606181758,0.5692906227700609,0.1,6,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6316360543885201,0.4039354454013157,0.3617853197915954,0.5358500894419409,0.443632027057409,0.565879121416213,0.5258208619661587,0.5955758008230614,0.5670814557042453,0.5771693336331023,0.5489193654020977,0.1,6,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.637178522204084,0.3975523210916804,0.4098884663884029,0.5580883862327837,0.5871399106558098,0.5137193184817352,0.5339634998680365,0.579358950547893,0.5651068904507287,0.5811380142911604,0.5437776756825446,0.1,6,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6442752270261288,0.40266468558469615,0.3714821946999541,0.4845309430015347,0.5259479379478207,0.5543836326135619,0.5429370191884733,0.6020175755857714,0.5703072306233565,0.5563581978670785,0.5511383075434257,0.1,6,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6361228140487385,0.38123772006138745,0.3739259635780686,0.5428099432068113,0.5181963030664412,0.5450484354991643,0.5630736747441374,0.5937674118532565,0.5908837645770814,0.5846570414756453,0.5320573601431071,0.1,6,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6424081876032492,0.4193116391824127,0.4044339742524511,0.5558889942424805,0.5598381247495137,0.5242861751107027,0.5113635252832328,0.6067975875113635,0.5720569691400866,0.5724675223116099,0.5274630746522517,0.1,6,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6370123459203723,0.39451227260730587,0.3897224856062013,0.5568958270202637,0.48648595810402634,0.5637090546524471,0.5292714636220565,0.5762602516104437,0.5802191571929893,0.5902777098953089,0.5337288980557375,0.1,6,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6272665956344513,0.41750325021260787,0.360240857860627,0.525273457737461,0.4939052404179822,0.5811966647442351,0.517785749894918,0.6235618420152296,0.5685574921066265,0.6022717275490953,0.5225755368960225,0.1,6,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6358491119343896,0.4064769650345549,0.45572379546631997,0.5451657364053137,0.5550092374463593,0.567159656308345,0.5435332987947332,0.5700042032824704,0.514843452165668,0.5514022345822621,0.5224484609143606,0.1,6,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6271492947283018,0.4086372567228082,0.37640883275823306,0.541822660580053,0.48808907048806954,0.5662896745877362,0.5353711107418305,0.5782543670149852,0.5711576621929404,0.5684695164270144,0.5444326057418793,0.1,6,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6363769660120624,0.4182754811780921,0.41146225354590865,0.5547746356340603,0.5556446173546691,0.5325265637677051,0.5299361687569036,0.5732397532770941,0.5877557404130946,0.5805417346849004,0.5239733726943041,0.1,6,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6299156410983275,0.41121787665809717,0.426036891134984,0.4925953802993128,0.4151963323916677,0.5507082042208776,0.4922239274298394,0.5904438861790208,0.5630443495176001,0.6003264875221161,0.5417737852024906,0.1,6,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6340504980400974,0.4032120898133938,0.3705731126772954,0.4950782494794772,0.543934076890744,0.565517443622252,0.5169744186273839,0.6061719826785662,0.5639045561626963,0.571255412948065,0.5740022091670658,0.1,6,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.639651616308736,0.3987742055307377,0.41514745701410544,0.538303633395568,0.5469936755261434,0.5503367513514041,0.5351951593826062,0.5995933568586818,0.579251424717256,0.578293467317035,0.5523797421335079,0.1,6,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6338256713033108,0.4142188248404219,0.38488382322753445,0.5611577599436955,0.5737382821282294,0.5818515948035698,0.544149128552018,0.587208336184397,0.5609915836599838,0.5542272314053626,0.5297699924731919,0.1,6,350,10
