Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,1,1,5,10,0.739413680781759,0.8034744842562432,0.8197611292073833,0.7774158523344191,0.8013029315960912,0.9098805646036916,0.9131378935939196,0.8946796959826275,0.8849077090119435,0.9229098805646037
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,2,1,5,10,0.7774158523344191,0.8425624321389794,0.762214983713355,0.7763300760043431,0.8045602605863192,0.8935939196525515,0.9055374592833876,0.8870792616720955,0.9077090119435396,0.8957654723127035
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9109663409337676,3,1,5,10,0.8219326818675353,0.8110749185667753,0.7687296416938111,0.8056460369163952,0.8393051031487514,0.8805646036916395,0.8621064060803475,0.8881650380021715,0.9185667752442996,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,4,1,5,10,0.7991313789359392,0.750271444082519,0.8045602605863192,0.8078175895765473,0.8197611292073833,0.9022801302931596,0.8946796959826275,0.9098805646036916,0.9131378935939196,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,5,1,5,10,0.8186753528773073,0.7861020629750272,0.7709011943539631,0.8056460369163952,0.761129207383279,0.9044516829533116,0.9044516829533116,0.9077090119435396,0.8805646036916395,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,6,1,5,10,0.8425624321389794,0.7969598262757872,0.8262757871878393,0.8045602605863192,0.7665580890336591,0.8935939196525515,0.9011943539630836,0.9077090119435396,0.9033659066232356,0.8773072747014115
0000011111,30,"[1, 2, 3, 4, 5]",0.8838219326818675,7,1,5,10,0.7763300760043431,0.8165038002171553,0.8631921824104235,0.8349619978284474,0.8403908794788274,0.8990228013029316,0.9131378935939196,0.9120521172638436,0.9131378935939196,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,1,5,10,0.7763300760043431,0.8165038002171553,0.8631921824104235,0.8349619978284474,0.8403908794788274,0.8990228013029316,0.9131378935939196,0.9120521172638436,0.9131378935939196,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,8,1,5,10,0.8501628664495114,0.8414766558089034,0.8545059717698155,0.8675352877307275,0.8393051031487514,0.8946796959826275,0.9001085776330076,0.8946796959826275,0.9098805646036916,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,9,1,5,10,0.8023887079261672,0.8262757871878393,0.7861020629750272,0.8230184581976113,0.7785016286644951,0.8914223669923995,0.8816503800217155,0.8816503800217155,0.8859934853420195,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,10,1,5,10,0.743756786102063,0.8284473398479913,0.8056460369163952,0.7937024972855592,0.7947882736156352,0.8979370249728555,0.8903365906623235,0.8838219326818675,0.8838219326818675,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,11,1,5,10,0.8013029315960912,0.738327904451683,0.8458197611292074,0.8262757871878393,0.8241042345276873,0.9120521172638436,0.9098805646036916,0.8686210640608035,0.9001085776330076,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,12,1,5,10,0.743756786102063,0.8284473398479913,0.8056460369163952,0.7937024972855592,0.7947882736156352,0.8979370249728555,0.8903365906623235,0.8838219326818675,0.8838219326818675,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,14,1,5,10,0.8349619978284474,0.8241042345276873,0.761129207383279,0.8002171552660152,0.8099891422366993,0.9001085776330076,0.8838219326818675,0.8925081433224755,0.9055374592833876,0.8794788273615635
1000011111,542,"[1, 2, 3, 4, 5, 10]",0.8838219326818675,15,1,5,10,0.8273615635179153,0.8132464712269273,0.754614549402823,0.8241042345276873,0.8349619978284474,0.9250814332247557,0.8968512486427795,0.9109663409337676,0.9022801302931596,0.8707926167209555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,16,1,5,10,0.8664495114006515,0.8056460369163952,0.8251900108577633,0.8230184581976113,0.8175895765472313,0.8990228013029316,0.8859934853420195,0.9153094462540716,0.9022801302931596,0.8838219326818675
