Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000000011,2,"[1, 2]",0.740499457111835,1,4,2,10,0.7068403908794788,0.7057546145494028,0.9011943539630836,0.9001085776330076,0.8838219326818675,0.8849077090119435,0.8892508143322475,0.8968512486427795,0.8968512486427795,0.9185667752442996
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9131378935939196,1,4,2,10,0.7068403908794788,0.7057546145494028,0.9011943539630836,0.9001085776330076,0.8838219326818675,0.8849077090119435,0.8892508143322475,0.8968512486427795,0.8968512486427795,0.9185667752442996
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,2,4,2,10,0.752442996742671,0.745928338762215,0.8892508143322475,0.8903365906623235,0.8816503800217155,0.9022801302931596,0.9066232356134636,0.8914223669923995,0.8827361563517915,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,3,4,2,10,0.7057546145494028,0.7046688382193268,0.9066232356134636,0.8740499457111836,0.8859934853420195,0.9044516829533116,0.9066232356134636,0.8816503800217155,0.8946796959826275,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,4,4,2,10,0.7828447339847991,0.6188925081433225,0.8859934853420195,0.9033659066232356,0.9001085776330076,0.8990228013029316,0.8946796959826275,0.8968512486427795,0.9174809989142236,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,5,4,2,10,0.740499457111835,0.6547231270358306,0.8914223669923995,0.9033659066232356,0.9022801302931596,0.8729641693811075,0.9055374592833876,0.9033659066232356,0.8805646036916395,0.8881650380021715
0000000011,2,"[1, 2]",0.761129207383279,6,4,2,10,0.7361563517915309,0.7285559174809989,0.8751357220412594,0.8838219326818675,0.9022801302931596,0.8838219326818675,0.9001085776330076,0.8892508143322475,0.8979370249728555,0.9294245385450597
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,6,4,2,10,0.7361563517915309,0.7285559174809989,0.8751357220412594,0.8838219326818675,0.9022801302931596,0.8838219326818675,0.9001085776330076,0.8892508143322475,0.8979370249728555,0.9294245385450597
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,7,4,2,10,0.7285559174809989,0.7741585233441911,0.8816503800217155,0.9001085776330076,0.8859934853420195,0.9001085776330076,0.8762214983713354,0.8935939196525515,0.9022801302931596,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,8,4,2,10,0.7307274701411509,0.7937024972855592,0.9196525515743756,0.8935939196525515,0.8838219326818675,0.8903365906623235,0.9011943539630836,0.9033659066232356,0.9033659066232356,0.9044516829533116
0000000011,2,"[1, 2]",0.7687296416938111,9,4,2,10,0.7209554831704669,0.7285559174809989,0.8881650380021715,0.8925081433224755,0.9022801302931596,0.9250814332247557,0.9272529858849077,0.8914223669923995,0.9142236699239956,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,9,4,2,10,0.7209554831704669,0.7285559174809989,0.8881650380021715,0.8925081433224755,0.9022801302931596,0.9250814332247557,0.9272529858849077,0.8914223669923995,0.9142236699239956,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,10,4,2,10,0.6036916395222585,0.8023887079261672,0.9142236699239956,0.8990228013029316,0.9077090119435396,0.9087947882736156,0.8903365906623235,0.8892508143322475,0.9044516829533116,0.8935939196525515
0000000011,2,"[1, 2]",0.8143322475570033,11,4,2,10,0.7035830618892508,0.7806731813246471,0.9011943539630836,0.8957654723127035,0.8816503800217155,0.8816503800217155,0.9066232356134636,0.9055374592833876,0.8870792616720955,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,11,4,2,10,0.7035830618892508,0.7806731813246471,0.9011943539630836,0.8957654723127035,0.8816503800217155,0.8816503800217155,0.9066232356134636,0.9055374592833876,0.8870792616720955,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,12,4,2,10,0.7763300760043431,0.7915309446254072,0.8773072747014115,0.8653637350705755,0.8859934853420195,0.9033659066232356,0.8512486427795874,0.8979370249728555,0.9022801302931596,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,13,4,2,10,0.7882736156351792,0.6818675352877307,0.8631921824104235,0.9153094462540716,0.8968512486427795,0.9011943539630836,0.8751357220412594,0.9022801302931596,0.9011943539630836,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,14,4,2,10,0.7318132464712269,0.8110749185667753,0.8686210640608035,0.8859934853420195,0.8946796959826275,0.9001085776330076,0.9011943539630836,0.8990228013029316,0.9077090119435396,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,15,4,2,10,0.7861020629750272,0.7926167209554832,0.8827361563517915,0.8773072747014115,0.8870792616720955,0.9087947882736156,0.8979370249728555,0.9077090119435396,0.8990228013029316,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,16,4,2,10,0.7937024972855592,0.8208469055374593,0.9022801302931596,0.8914223669923995,0.9066232356134636,0.8925081433224755,0.8740499457111836,0.8859934853420195,0.9001085776330076,0.8707926167209555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,17,4,2,10,0.7350705754614549,0.8208469055374593,0.9022801302931596,0.8859934853420195,0.8870792616720955,0.9055374592833876,0.8990228013029316,0.8881650380021715,0.9044516829533116,0.9098805646036916
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,18,4,2,10,0.6731813246471227,0.7904451682953312,0.8718783930510315,0.9109663409337676,0.8957654723127035,0.9055374592833876,0.8610206297502715,0.9163952225841476,0.8968512486427795,0.8642779587404995
0000000011,2,"[1, 2]",0.7937024972855592,19,4,2,10,0.7665580890336591,0.7665580890336591,0.9055374592833876,0.8881650380021715,0.8751357220412594,0.8979370249728555,0.8935939196525515,0.9153094462540716,0.9153094462540716,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,19,4,2,10,0.7665580890336591,0.7665580890336591,0.9055374592833876,0.8881650380021715,0.8751357220412594,0.8979370249728555,0.8935939196525515,0.9153094462540716,0.9153094462540716,0.8957654723127035
1111001111,974,"[1, 2, 3, 4, 7, 8, 9, 10]",0.9098805646036916,20,4,2,10,0.7904451682953312,0.7654723127035831,0.8783930510314875,0.8925081433224755,0.9229098805646037,0.9218241042345277,0.8762214983713354,0.8892508143322475,0.9001085776330076,0.9001085776330076
0000000011,2,"[1, 2]",0.753528773072747,21,4,2,10,0.6688382193268186,0.750271444082519,0.8827361563517915,0.8827361563517915,0.8903365906623235,0.8935939196525515,0.8925081433224755,0.9174809989142236,0.8870792616720955,0.8849077090119435
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9098805646036916,21,4,2,10,0.6688382193268186,0.750271444082519,0.8827361563517915,0.8827361563517915,0.8903365906623235,0.8935939196525515,0.8925081433224755,0.9174809989142236,0.8870792616720955,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,22,4,2,10,0.7296416938110749,0.8121606948968513,0.8881650380021715,0.8979370249728555,0.8773072747014115,0.8990228013029316,0.9120521172638436,0.8816503800217155,0.8990228013029316,0.9163952225841476
0000000011,2,"[1, 2]",0.8045602605863192,23,4,2,10,0.7871878393051032,0.6590662323561346,0.8925081433224755,0.8935939196525515,0.8903365906623235,0.9011943539630836,0.9196525515743756,0.8935939196525515,0.8914223669923995,0.9077090119435396
0000000011,2,"[1, 2]",0.7144408251900108,24,4,2,10,0.6710097719869706,0.6796959826275787,0.8707926167209555,0.8827361563517915,0.9109663409337676,0.9066232356134636,0.9001085776330076,0.9239956568946797,0.8968512486427795,0.8664495114006515
1101101111,878,"[1, 2, 3, 4, 6, 7, 9, 10]",0.9098805646036916,24,4,2,10,0.6710097719869706,0.6796959826275787,0.8707926167209555,0.8827361563517915,0.9109663409337676,0.9066232356134636,0.9001085776330076,0.9239956568946797,0.8968512486427795,0.8664495114006515
