Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,1,0.3,7,10,0.8317046688382194,0.8653637350705755,0.8197611292073833,0.8284473398479913,0.8403908794788274,0.8078175895765473,0.7947882736156352,0.8914223669923995,0.8805646036916395,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,2,0.3,7,10,0.8110749185667753,0.8729641693811075,0.8045602605863192,0.8306188925081434,0.8349619978284474,0.8143322475570033,0.8534201954397395,0.9033659066232356,0.8849077090119435,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,3,0.3,7,10,0.8110749185667753,0.8197611292073833,0.8241042345276873,0.7850162866449512,0.8262757871878393,0.8479913137893594,0.7871878393051032,0.8990228013029316,0.9109663409337676,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,4,0.3,7,10,0.8631921824104235,0.8186753528773073,0.8121606948968513,0.8469055374592834,0.8295331161780674,0.8599348534201955,0.7709011943539631,0.9001085776330076,0.9011943539630836,0.8925081433224755
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9066232356134636,5,0.3,7,10,0.8002171552660152,0.8262757871878393,0.8393051031487514,0.8067318132464713,0.8154180238870793,0.8143322475570033,0.8403908794788274,0.8935939196525515,0.9001085776330076,0.9174809989142236
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,6,0.3,7,10,0.8251900108577633,0.8501628664495114,0.8230184581976113,0.8675352877307275,0.8175895765472313,0.8306188925081434,0.7915309446254072,0.8729641693811075,0.8979370249728555,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,7,0.3,7,10,0.8154180238870793,0.7709011943539631,0.8382193268186754,0.8034744842562432,0.8241042345276873,0.8631921824104235,0.8273615635179153,0.9011943539630836,0.8979370249728555,0.9077090119435396
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9109663409337676,8,0.3,7,10,0.8306188925081434,0.8013029315960912,0.8067318132464713,0.8545059717698155,0.8099891422366993,0.8273615635179153,0.8545059717698155,0.9196525515743756,0.8794788273615635,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,0.3,7,10,0.8230184581976113,0.8023887079261672,0.8045602605863192,0.8121606948968513,0.8078175895765473,0.8827361563517915,0.8317046688382194,0.9066232356134636,0.9055374592833876,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,10,0.3,7,10,0.8436482084690554,0.8273615635179153,0.8132464712269273,0.8034744842562432,0.8219326818675353,0.8262757871878393,0.8284473398479913,0.8773072747014115,0.8957654723127035,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,11,0.3,7,10,0.8013029315960912,0.8523344191096635,0.8686210640608035,0.8208469055374593,0.8360477741585234,0.8490770901194354,0.8338762214983714,0.9055374592833876,0.8740499457111836,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,12,0.3,7,10,0.8078175895765473,0.8186753528773073,0.8707926167209555,0.8023887079261672,0.8718783930510315,0.8197611292073833,0.8588490770901195,0.8740499457111836,0.8892508143322475,0.8838219326818675
