Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000001111,14,"[1, 2, 3, 4]",0.8284473398479913,1,3,4,10,0.753528773072747,0.7795874049945711,0.7893593919652552,0.7915309446254072,0.9022801302931596,0.9153094462540716,0.9066232356134636,0.9087947882736156,0.9011943539630836,0.9098805646036916
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,3,3,4,10,0.7991313789359392,0.754614549402823,0.7350705754614549,0.8295331161780674,0.8935939196525515,0.8990228013029316,0.8859934853420195,0.8881650380021715,0.8946796959826275,0.8957654723127035
0000001111,14,"[1, 2, 3, 4]",0.8414766558089034,4,3,4,10,0.7785016286644951,0.751357220412595,0.744842562432139,0.7861020629750272,0.9109663409337676,0.8914223669923995,0.8892508143322475,0.8718783930510315,0.8957654723127035,0.8849077090119435
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9120521172638436,5,3,4,10,0.7980456026058632,0.740499457111835,0.8132464712269273,0.7871878393051032,0.9098805646036916,0.8773072747014115,0.9174809989142236,0.8707926167209555,0.9087947882736156,0.8946796959826275
0000001111,14,"[1, 2, 3, 4]",0.8338762214983714,6,3,4,10,0.7947882736156352,0.6905537459283387,0.7741585233441911,0.8067318132464713,0.8935939196525515,0.8794788273615635,0.8827361563517915,0.9001085776330076,0.9120521172638436,0.9044516829533116
0001101111,110,"[1, 2, 3, 4, 6, 7]",0.8881650380021715,6,3,4,10,0.7947882736156352,0.6905537459283387,0.7741585233441911,0.8067318132464713,0.8935939196525515,0.8794788273615635,0.8827361563517915,0.9001085776330076,0.9120521172638436,0.9044516829533116
0000001101,12,"[1, 3, 4]",0.8165038002171553,7,3,4,10,0.7915309446254072,0.8393051031487514,0.7361563517915309,0.7719869706840391,0.8979370249728555,0.9033659066232356,0.8990228013029316,0.8859934853420195,0.9001085776330076,0.8892508143322475
1010001111,654,"[1, 2, 3, 4, 8, 10]",0.8914223669923995,7,3,4,10,0.7915309446254072,0.8393051031487514,0.7361563517915309,0.7719869706840391,0.8979370249728555,0.9033659066232356,0.8990228013029316,0.8859934853420195,0.9001085776330076,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,3,4,10,0.7915309446254072,0.8393051031487514,0.7361563517915309,0.7719869706840391,0.8979370249728555,0.9033659066232356,0.8990228013029316,0.8859934853420195,0.9001085776330076,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,8,3,4,10,0.7741585233441911,0.6992399565689468,0.7719869706840391,0.8186753528773073,0.8990228013029316,0.8881650380021715,0.8903365906623235,0.8762214983713354,0.8827361563517915,0.8773072747014115
