Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,1,4,1,10,0.7350705754614549,0.8968512486427795,0.8859934853420195,0.8990228013029316,0.9077090119435396,0.9033659066232356,0.8653637350705755,0.9022801302931596,0.8990228013029316,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,2,4,1,10,0.7372421281216069,0.9066232356134636,0.8925081433224755,0.9087947882736156,0.9098805646036916,0.8946796959826275,0.8870792616720955,0.8697068403908795,0.8805646036916395,0.9022801302931596
1111111101,1020,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,3,4,1,10,0.6069489685124865,0.9185667752442996,0.8881650380021715,0.8718783930510315,0.8773072747014115,0.8631921824104235,0.8903365906623235,0.8762214983713354,0.9011943539630836,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,4,4,1,10,0.5928338762214984,0.8946796959826275,0.9131378935939196,0.8469055374592834,0.9066232356134636,0.8870792616720955,0.9131378935939196,0.8979370249728555,0.9001085776330076,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,6,4,1,10,0.6514657980456026,0.8903365906623235,0.8957654723127035,0.9022801302931596,0.9044516829533116,0.8946796959826275,0.9022801302931596,0.9077090119435396,0.8990228013029316,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,7,4,1,10,0.748099891422367,0.8979370249728555,0.9077090119435396,0.9022801302931596,0.8990228013029316,0.8903365906623235,0.9109663409337676,0.8957654723127035,0.8838219326818675,0.8925081433224755
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9098805646036916,8,4,1,10,0.6807817589576547,0.8935939196525515,0.9022801302931596,0.8925081433224755,0.9207383279044516,0.8914223669923995,0.8903365906623235,0.8653637350705755,0.9077090119435396,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,4,1,10,0.7166123778501629,0.8751357220412594,0.8870792616720955,0.9011943539630836,0.9001085776330076,0.9153094462540716,0.8599348534201955,0.8925081433224755,0.9174809989142236,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,10,4,1,10,0.6862106406080347,0.9087947882736156,0.9022801302931596,0.8816503800217155,0.9001085776330076,0.8870792616720955,0.9001085776330076,0.8925081433224755,0.9022801302931596,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,11,4,1,10,0.6894679695982627,0.8870792616720955,0.9033659066232356,0.8870792616720955,0.8751357220412594,0.8979370249728555,0.9131378935939196,0.8859934853420195,0.9077090119435396,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,12,4,1,10,0.8045602605863192,0.9153094462540716,0.8914223669923995,0.8892508143322475,0.8903365906623235,0.8979370249728555,0.8577633007600435,0.9022801302931596,0.9098805646036916,0.8827361563517915
