Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000000111,6,"[1, 2, 3]",0.8002171552660152,1,5,3,10,0.7730727470141151,0.750271444082519,0.6948968512486428,0.9174809989142236,0.9011943539630836,0.8892508143322475,0.8914223669923995,0.8762214983713354,0.9163952225841476,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,1,5,3,10,0.7730727470141151,0.750271444082519,0.6948968512486428,0.9174809989142236,0.9011943539630836,0.8892508143322475,0.8914223669923995,0.8762214983713354,0.9163952225841476,0.8946796959826275
0000000111,6,"[1, 2, 3]",0.760043431053203,2,5,3,10,0.6948968512486428,0.6416938110749185,0.757871878393051,0.9120521172638436,0.8870792616720955,0.9131378935939196,0.8686210640608035,0.8870792616720955,0.9011943539630836,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,3,5,3,10,0.7285559174809989,0.7785016286644951,0.6731813246471227,0.9109663409337676,0.8968512486427795,0.9153094462540716,0.8990228013029316,0.9033659066232356,0.8979370249728555,0.8751357220412594
0000000111,6,"[1, 2, 3]",0.757871878393051,4,5,3,10,0.754614549402823,0.6416938110749185,0.7263843648208469,0.8903365906623235,0.8783930510314875,0.8729641693811075,0.9001085776330076,0.8946796959826275,0.8957654723127035,0.8751357220412594
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9033659066232356,4,5,3,10,0.754614549402823,0.6416938110749185,0.7263843648208469,0.8903365906623235,0.8783930510314875,0.8729641693811075,0.9001085776330076,0.8946796959826275,0.8957654723127035,0.8751357220412594
0000000111,6,"[1, 2, 3]",0.7698154180238871,5,5,3,10,0.7665580890336591,0.6948968512486428,0.5798045602605864,0.8925081433224755,0.9001085776330076,0.8935939196525515,0.9011943539630836,0.8892508143322475,0.8925081433224755,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,5,5,3,10,0.7665580890336591,0.6948968512486428,0.5798045602605864,0.8925081433224755,0.9001085776330076,0.8935939196525515,0.9011943539630836,0.8892508143322475,0.8925081433224755,0.8979370249728555
0000000101,4,"[1, 3]",0.7307274701411509,6,5,3,10,0.7057546145494028,0.7926167209554832,0.7242128121606949,0.9011943539630836,0.8816503800217155,0.9011943539630836,0.8588490770901195,0.9033659066232356,0.8849077090119435,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,6,5,3,10,0.7057546145494028,0.7926167209554832,0.7242128121606949,0.9011943539630836,0.8816503800217155,0.9011943539630836,0.8588490770901195,0.9033659066232356,0.8849077090119435,0.8892508143322475
0000000111,6,"[1, 2, 3]",0.8208469055374593,7,5,3,10,0.7361563517915309,0.7350705754614549,0.7795874049945711,0.8903365906623235,0.9174809989142236,0.8957654723127035,0.8903365906623235,0.8979370249728555,0.8870792616720955,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,7,5,3,10,0.7361563517915309,0.7350705754614549,0.7795874049945711,0.8903365906623235,0.9174809989142236,0.8957654723127035,0.8903365906623235,0.8979370249728555,0.8870792616720955,0.9142236699239956
0000000111,6,"[1, 2, 3]",0.8045602605863192,8,5,3,10,0.742671009771987,0.752442996742671,0.6601520086862106,0.9131378935939196,0.8979370249728555,0.8783930510314875,0.9326818675352877,0.8968512486427795,0.9033659066232356,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,9,5,3,10,0.7676438653637351,0.6699239956568946,0.7926167209554832,0.9077090119435396,0.9022801302931596,0.8816503800217155,0.8946796959826275,0.8773072747014115,0.8957654723127035,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,10,5,3,10,0.7709011943539631,0.7209554831704669,0.742671009771987,0.9066232356134636,0.8946796959826275,0.8968512486427795,0.8935939196525515,0.8805646036916395,0.8859934853420195,0.9120521172638436
0000000111,6,"[1, 2, 3]",0.7752442996742671,12,5,3,10,0.6981541802388708,0.758957654723127,0.7144408251900108,0.8881650380021715,0.8859934853420195,0.8881650380021715,0.9055374592833876,0.8925081433224755,0.8849077090119435,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,12,5,3,10,0.6981541802388708,0.758957654723127,0.7144408251900108,0.8881650380021715,0.8859934853420195,0.8881650380021715,0.9055374592833876,0.8925081433224755,0.8849077090119435,0.8914223669923995
0000000111,6,"[1, 2, 3]",0.739413680781759,13,5,3,10,0.7231270358306189,0.6959826275787188,0.6036916395222585,0.8925081433224755,0.8968512486427795,0.8990228013029316,0.9022801302931596,0.9229098805646037,0.9011943539630836,0.8881650380021715
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9174809989142236,13,5,3,10,0.7231270358306189,0.6959826275787188,0.6036916395222585,0.8925081433224755,0.8968512486427795,0.8990228013029316,0.9022801302931596,0.9229098805646037,0.9011943539630836,0.8881650380021715
0000000111,6,"[1, 2, 3]",0.7752442996742671,14,5,3,10,0.7372421281216069,0.6568946796959826,0.7339847991313789,0.9087947882736156,0.8946796959826275,0.9033659066232356,0.9185667752442996,0.9011943539630836,0.8946796959826275,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,14,5,3,10,0.7372421281216069,0.6568946796959826,0.7339847991313789,0.9087947882736156,0.8946796959826275,0.9033659066232356,0.9185667752442996,0.9011943539630836,0.8946796959826275,0.8773072747014115
0000000111,6,"[1, 2, 3]",0.8045602605863192,15,5,3,10,0.6492942453854506,0.7350705754614549,0.757871878393051,0.9196525515743756,0.9044516829533116,0.8729641693811075,0.8903365906623235,0.9055374592833876,0.8957654723127035,0.8935939196525515
1111110111,1014,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.9142236699239956,15,5,3,10,0.6492942453854506,0.7350705754614549,0.757871878393051,0.9196525515743756,0.9044516829533116,0.8729641693811075,0.8903365906623235,0.9055374592833876,0.8957654723127035,0.8935939196525515
0000000111,6,"[1, 2, 3]",0.7882736156351792,16,5,3,10,0.7263843648208469,0.6970684039087948,0.7035830618892508,0.8827361563517915,0.9044516829533116,0.8534201954397395,0.9261672095548317,0.8990228013029316,0.8935939196525515,0.8968512486427795
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9109663409337676,16,5,3,10,0.7263843648208469,0.6970684039087948,0.7035830618892508,0.8827361563517915,0.9044516829533116,0.8534201954397395,0.9261672095548317,0.8990228013029316,0.8935939196525515,0.8968512486427795
0000000111,6,"[1, 2, 3]",0.8262757871878393,17,5,3,10,0.739413680781759,0.8067318132464713,0.7676438653637351,0.9098805646036916,0.8925081433224755,0.8892508143322475,0.8870792616720955,0.9044516829533116,0.9120521172638436,0.9196525515743756
0001110111,118,"[1, 2, 3, 5, 6, 7]",0.8990228013029316,17,5,3,10,0.739413680781759,0.8067318132464713,0.7676438653637351,0.9098805646036916,0.8925081433224755,0.8892508143322475,0.8870792616720955,0.9044516829533116,0.9120521172638436,0.9196525515743756
0000000111,6,"[1, 2, 3]",0.8099891422366993,18,5,3,10,0.7220412595005429,0.6872964169381107,0.7046688382193268,0.8892508143322475,0.8935939196525515,0.9011943539630836,0.9011943539630836,0.8946796959826275,0.9174809989142236,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,19,5,3,10,0.6623235613463626,0.7698154180238871,0.6482084690553745,0.9011943539630836,0.8935939196525515,0.8870792616720955,0.8740499457111836,0.8870792616720955,0.8805646036916395,0.8946796959826275
0000000111,6,"[1, 2, 3]",0.8132464712269273,20,5,3,10,0.7296416938110749,0.744842562432139,0.7817589576547231,0.8979370249728555,0.9163952225841476,0.8925081433224755,0.9142236699239956,0.8935939196525515,0.9066232356134636,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,20,5,3,10,0.7296416938110749,0.744842562432139,0.7817589576547231,0.8979370249728555,0.9163952225841476,0.8925081433224755,0.9142236699239956,0.8935939196525515,0.9066232356134636,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,21,5,3,10,0.7350705754614549,0.751357220412595,0.7958740499457112,0.8968512486427795,0.8990228013029316,0.8664495114006515,0.9120521172638436,0.9022801302931596,0.9011943539630836,0.8957654723127035
0000000111,6,"[1, 2, 3]",0.757871878393051,22,5,3,10,0.739413680781759,0.7242128121606949,0.6004343105320304,0.8925081433224755,0.8946796959826275,0.9066232356134636,0.9055374592833876,0.8925081433224755,0.8621064060803475,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,22,5,3,10,0.739413680781759,0.7242128121606949,0.6004343105320304,0.8925081433224755,0.8946796959826275,0.9066232356134636,0.9055374592833876,0.8925081433224755,0.8621064060803475,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,23,5,3,10,0.7752442996742671,0.7795874049945711,0.8089033659066233,0.8794788273615635,0.9033659066232356,0.9011943539630836,0.9131378935939196,0.8718783930510315,0.8946796959826275,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,24,5,3,10,0.7817589576547231,0.7882736156351792,0.7741585233441911,0.8979370249728555,0.8892508143322475,0.9022801302931596,0.9011943539630836,0.8816503800217155,0.9087947882736156,0.8740499457111836
0000000111,6,"[1, 2, 3]",0.7665580890336591,25,5,3,10,0.7220412595005429,0.6340933767643865,0.739413680781759,0.8925081433224755,0.8946796959826275,0.9044516829533116,0.9120521172638436,0.8979370249728555,0.9066232356134636,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,25,5,3,10,0.7220412595005429,0.6340933767643865,0.739413680781759,0.8925081433224755,0.8946796959826275,0.9044516829533116,0.9120521172638436,0.8979370249728555,0.9066232356134636,0.8827361563517915
1000111111,574,"[1, 2, 3, 4, 5, 6, 10]",0.8914223669923995,26,5,3,10,0.6178067318132465,0.7024972855591748,0.7904451682953312,0.8903365906623235,0.8751357220412594,0.8881650380021715,0.8990228013029316,0.9087947882736156,0.9033659066232356,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,26,5,3,10,0.6178067318132465,0.7024972855591748,0.7904451682953312,0.8903365906623235,0.8751357220412594,0.8881650380021715,0.8990228013029316,0.9087947882736156,0.9033659066232356,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,27,5,3,10,0.8186753528773073,0.7068403908794788,0.7328990228013029,0.9174809989142236,0.8881650380021715,0.8990228013029316,0.8762214983713354,0.8881650380021715,0.8740499457111836,0.9011943539630836
0000000111,6,"[1, 2, 3]",0.8056460369163952,28,5,3,10,0.7763300760043431,0.7285559174809989,0.7231270358306189,0.9163952225841476,0.8914223669923995,0.8968512486427795,0.9077090119435396,0.8946796959826275,0.9098805646036916,0.8849077090119435
