Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,1,0.7,6,10,0.8360477741585234,0.8230184581976113,0.8295331161780674,0.7850162866449512,0.8566775244299675,0.8230184581976113,0.8903365906623235,0.8881650380021715,0.8946796959826275,0.9087947882736156
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.8946796959826275,3,0.7,6,10,0.8208469055374593,0.8165038002171553,0.7850162866449512,0.8197611292073833,0.7861020629750272,0.8186753528773073,0.8773072747014115,0.9098805646036916,0.8773072747014115,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,4,0.7,6,10,0.8794788273615635,0.7839305103148752,0.8143322475570033,0.761129207383279,0.8762214983713354,0.8034744842562432,0.9033659066232356,0.8697068403908795,0.8881650380021715,0.8990228013029316
0100111111,318,"[1, 2, 3, 4, 5, 6, 9]",0.8914223669923995,5,0.7,6,10,0.751357220412595,0.745928338762215,0.8566775244299675,0.8197611292073833,0.741585233441911,0.8371335504885994,0.9066232356134636,0.9163952225841476,0.8870792616720955,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,6,0.7,6,10,0.757871878393051,0.8023887079261672,0.758957654723127,0.8175895765472313,0.8197611292073833,0.8729641693811075,0.8925081433224755,0.8892508143322475,0.8925081433224755,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,7,0.7,6,10,0.8490770901194354,0.7980456026058632,0.7698154180238871,0.8436482084690554,0.8479913137893594,0.8599348534201955,0.8783930510314875,0.8957654723127035,0.8642779587404995,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,8,0.7,6,10,0.8425624321389794,0.8121606948968513,0.752442996742671,0.8349619978284474,0.7915309446254072,0.8013029315960912,0.9001085776330076,0.8946796959826275,0.9098805646036916,0.8849077090119435
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8740499457111836,9,0.7,6,10,0.8241042345276873,0.8251900108577633,0.8056460369163952,0.8056460369163952,0.7709011943539631,0.8458197611292074,0.8849077090119435,0.8946796959826275,0.9087947882736156,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,9,0.7,6,10,0.8241042345276873,0.8251900108577633,0.8056460369163952,0.8056460369163952,0.7709011943539631,0.8458197611292074,0.8849077090119435,0.8946796959826275,0.9087947882736156,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,10,0.7,6,10,0.761129207383279,0.8686210640608035,0.8067318132464713,0.8425624321389794,0.8045602605863192,0.8306188925081434,0.8968512486427795,0.8914223669923995,0.9077090119435396,0.8859934853420195
0100111111,318,"[1, 2, 3, 4, 5, 6, 9]",0.8935939196525515,11,0.7,6,10,0.8306188925081434,0.8067318132464713,0.8186753528773073,0.8610206297502715,0.7850162866449512,0.8447339847991314,0.9196525515743756,0.9022801302931596,0.8849077090119435,0.9066232356134636
