Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0010001111,142,"[1, 2, 3, 4, 8]",0.8783930510314875,1,0.3,4,10,0.8642779587404995,0.8089033659066233,0.8621064060803475,0.8262757871878393,0.9163952225841476,0.9001085776330076,0.9077090119435396,0.8642779587404995,0.9142236699239956,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,2,0.3,4,10,0.8110749185667753,0.8729641693811075,0.8045602605863192,0.8306188925081434,0.8816503800217155,0.9011943539630836,0.8588490770901195,0.9033659066232356,0.8849077090119435,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,3,0.3,4,10,0.8479913137893594,0.7937024972855592,0.8002171552660152,0.8273615635179153,0.9077090119435396,0.8979370249728555,0.8903365906623235,0.9044516829533116,0.8935939196525515,0.8870792616720955
1001001111,590,"[1, 2, 3, 4, 7, 10]",0.8870792616720955,4,0.3,4,10,0.8002171552660152,0.8165038002171553,0.8023887079261672,0.8403908794788274,0.9109663409337676,0.9055374592833876,0.8686210640608035,0.9022801302931596,0.9207383279044516,0.8849077090119435
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9120521172638436,4,0.3,4,10,0.8002171552660152,0.8165038002171553,0.8023887079261672,0.8403908794788274,0.9109663409337676,0.9055374592833876,0.8686210640608035,0.9022801302931596,0.9207383279044516,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,5,0.3,4,10,0.8110749185667753,0.8023887079261672,0.8219326818675353,0.8707926167209555,0.8914223669923995,0.8773072747014115,0.8968512486427795,0.9044516829533116,0.9044516829533116,0.9044516829533116
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9120521172638436,6,0.3,4,10,0.8349619978284474,0.8697068403908795,0.8067318132464713,0.8490770901194354,0.9022801302931596,0.8838219326818675,0.9001085776330076,0.8892508143322475,0.8979370249728555,0.9294245385450597
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,7,0.3,4,10,0.8273615635179153,0.8251900108577633,0.8675352877307275,0.7871878393051032,0.9033659066232356,0.9011943539630836,0.8805646036916395,0.9163952225841476,0.8805646036916395,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,8,0.3,4,10,0.8588490770901195,0.8241042345276873,0.8479913137893594,0.8859934853420195,0.9022801302931596,0.8979370249728555,0.8751357220412594,0.8914223669923995,0.8979370249728555,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,9,0.3,4,10,0.8273615635179153,0.8393051031487514,0.8371335504885994,0.8621064060803475,0.8925081433224755,0.9022801302931596,0.9120521172638436,0.8881650380021715,0.8718783930510315,0.8794788273615635
