Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.8686210640608035,1,2,7,10,0.8414766558089034,0.7339847991313789,0.8078175895765473,0.8382193268186754,0.7926167209554832,0.8219326818675353,0.7817589576547231,0.8925081433224755,0.9109663409337676,0.8957654723127035
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.8968512486427795,1,2,7,10,0.8414766558089034,0.7339847991313789,0.8078175895765473,0.8382193268186754,0.7926167209554832,0.8219326818675353,0.7817589576547231,0.8925081433224755,0.9109663409337676,0.8957654723127035
0001111011,122,"[1, 2, 4, 5, 6, 7]",0.8490770901194354,3,2,7,10,0.760043431053203,0.7307274701411509,0.8707926167209555,0.8306188925081434,0.7285559174809989,0.7969598262757872,0.744842562432139,0.9163952225841476,0.8870792616720955,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,3,2,7,10,0.760043431053203,0.7307274701411509,0.8707926167209555,0.8306188925081434,0.7285559174809989,0.7969598262757872,0.744842562432139,0.9163952225841476,0.8870792616720955,0.8968512486427795
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.8751357220412594,4,2,7,10,0.7763300760043431,0.7947882736156352,0.8143322475570033,0.8306188925081434,0.7947882736156352,0.7654723127035831,0.8121606948968513,0.8925081433224755,0.9033659066232356,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,5,2,7,10,0.8241042345276873,0.758957654723127,0.7741585233441911,0.8349619978284474,0.8327904451682954,0.7741585233441911,0.7861020629750272,0.8849077090119435,0.8957654723127035,0.8935939196525515
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.8686210640608035,6,2,7,10,0.8165038002171553,0.7795874049945711,0.7741585233441911,0.7633007600434311,0.7991313789359392,0.8143322475570033,0.8013029315960912,0.8892508143322475,0.9098805646036916,0.8968512486427795
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9001085776330076,6,2,7,10,0.8165038002171553,0.7795874049945711,0.7741585233441911,0.7633007600434311,0.7991313789359392,0.8143322475570033,0.8013029315960912,0.8892508143322475,0.9098805646036916,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,7,2,7,10,0.8143322475570033,0.8154180238870793,0.7763300760043431,0.7285559174809989,0.745928338762215,0.750271444082519,0.8273615635179153,0.8631921824104235,0.8870792616720955,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8968512486427795,8,2,7,10,0.8023887079261672,0.7296416938110749,0.8110749185667753,0.8034744842562432,0.8425624321389794,0.754614549402823,0.7263843648208469,0.8740499457111836,0.8903365906623235,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,9,2,7,10,0.7991313789359392,0.7307274701411509,0.8241042345276873,0.7785016286644951,0.7328990228013029,0.7817589576547231,0.8436482084690554,0.8979370249728555,0.9022801302931596,0.8707926167209555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,10,2,7,10,0.7958740499457112,0.7926167209554832,0.7307274701411509,0.8577633007600435,0.8186753528773073,0.8089033659066233,0.7144408251900108,0.9098805646036916,0.8892508143322475,0.9022801302931596
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8935939196525515,11,2,7,10,0.8501628664495114,0.8512486427795874,0.7947882736156352,0.756786102062975,0.7937024972855592,0.756786102062975,0.7904451682953312,0.8838219326818675,0.9033659066232356,0.9087947882736156
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.8577633007600435,12,2,7,10,0.7947882736156352,0.8425624321389794,0.8078175895765473,0.8165038002171553,0.8208469055374593,0.7991313789359392,0.7828447339847991,0.9218241042345277,0.8849077090119435,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,13,2,7,10,0.8034744842562432,0.8045602605863192,0.8143322475570033,0.745928338762215,0.7947882736156352,0.8078175895765473,0.6981541802388708,0.8968512486427795,0.8968512486427795,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,14,2,7,10,0.8371335504885994,0.7209554831704669,0.7828447339847991,0.8230184581976113,0.8208469055374593,0.8034744842562432,0.8099891422366993,0.8968512486427795,0.8794788273615635,0.8968512486427795
