Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,1,2,2,10,0.8132464712269273,0.742671009771987,0.9011943539630836,0.8979370249728555,0.9196525515743756,0.8849077090119435,0.8816503800217155,0.8935939196525515,0.8881650380021715,0.8935939196525515
0000000011,2,"[1, 2]",0.7958740499457112,2,2,2,10,0.7242128121606949,0.7730727470141151,0.9033659066232356,0.8935939196525515,0.8805646036916395,0.9022801302931596,0.8881650380021715,0.9066232356134636,0.9087947882736156,0.9174809989142236
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,2,2,2,10,0.7242128121606949,0.7730727470141151,0.9033659066232356,0.8935939196525515,0.8805646036916395,0.9022801302931596,0.8881650380021715,0.9066232356134636,0.9087947882736156,0.9174809989142236
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9174809989142236,3,2,2,10,0.7806731813246471,0.7633007600434311,0.9055374592833876,0.8979370249728555,0.8925081433224755,0.8783930510314875,0.8903365906623235,0.8859934853420195,0.9239956568946797,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,4,2,2,10,0.8360477741585234,0.7676438653637351,0.9044516829533116,0.9163952225841476,0.8914223669923995,0.9033659066232356,0.8979370249728555,0.9131378935939196,0.8881650380021715,0.8751357220412594
0000000011,2,"[1, 2]",0.7861020629750272,5,2,2,10,0.762214983713355,0.7231270358306189,0.9011943539630836,0.8968512486427795,0.8990228013029316,0.8664495114006515,0.9120521172638436,0.9022801302931596,0.9011943539630836,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,5,2,2,10,0.762214983713355,0.7231270358306189,0.9011943539630836,0.8968512486427795,0.8990228013029316,0.8664495114006515,0.9120521172638436,0.9022801302931596,0.9011943539630836,0.8957654723127035
0000000011,2,"[1, 2]",0.7969598262757872,6,2,2,10,0.7274701411509229,0.7296416938110749,0.9131378935939196,0.8469055374592834,0.9066232356134636,0.8870792616720955,0.9131378935939196,0.8979370249728555,0.9001085776330076,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,6,2,2,10,0.7274701411509229,0.7296416938110749,0.9131378935939196,0.8469055374592834,0.9066232356134636,0.8870792616720955,0.9131378935939196,0.8979370249728555,0.9001085776330076,0.8990228013029316
0000000011,2,"[1, 2]",0.8251900108577633,7,2,2,10,0.7687296416938111,0.8023887079261672,0.9033659066232356,0.8903365906623235,0.8990228013029316,0.9066232356134636,0.8957654723127035,0.8892508143322475,0.8946796959826275,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,7,2,2,10,0.7687296416938111,0.8023887079261672,0.9033659066232356,0.8903365906623235,0.8990228013029316,0.9066232356134636,0.8957654723127035,0.8892508143322475,0.8946796959826275,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,8,2,2,10,0.7937024972855592,0.7839305103148752,0.8925081433224755,0.9055374592833876,0.9066232356134636,0.9077090119435396,0.9142236699239956,0.8968512486427795,0.9022801302931596,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,9,2,2,10,0.7926167209554832,0.8208469055374593,0.8870792616720955,0.9022801302931596,0.8935939196525515,0.9120521172638436,0.9098805646036916,0.8686210640608035,0.9001085776330076,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,10,2,2,10,0.7969598262757872,0.7654723127035831,0.8718783930510315,0.8838219326818675,0.8783930510314875,0.8935939196525515,0.8946796959826275,0.9022801302931596,0.9044516829533116,0.9098805646036916
1111011111,990,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.9142236699239956,11,2,2,10,0.762214983713355,0.7698154180238871,0.8925081433224755,0.8588490770901195,0.8783930510314875,0.9185667752442996,0.9033659066232356,0.8838219326818675,0.9109663409337676,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,12,2,2,10,0.7242128121606949,0.7817589576547231,0.8653637350705755,0.8914223669923995,0.9022801302931596,0.9055374592833876,0.9174809989142236,0.9011943539630836,0.8838219326818675,0.8816503800217155
0000000011,2,"[1, 2]",0.8099891422366993,13,2,2,10,0.8078175895765473,0.748099891422367,0.9098805646036916,0.9011943539630836,0.9087947882736156,0.8946796959826275,0.9120521172638436,0.9120521172638436,0.9120521172638436,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,13,2,2,10,0.8078175895765473,0.748099891422367,0.9098805646036916,0.9011943539630836,0.9087947882736156,0.8946796959826275,0.9120521172638436,0.9120521172638436,0.9120521172638436,0.8925081433224755
0000000011,2,"[1, 2]",0.8382193268186754,14,2,2,10,0.8154180238870793,0.8078175895765473,0.8697068403908795,0.8925081433224755,0.8762214983713354,0.9066232356134636,0.9229098805646037,0.9153094462540716,0.9098805646036916,0.8762214983713354
1000010111,534,"[1, 2, 3, 5, 10]",0.8859934853420195,14,2,2,10,0.8154180238870793,0.8078175895765473,0.8697068403908795,0.8925081433224755,0.8762214983713354,0.9066232356134636,0.9229098805646037,0.9153094462540716,0.9098805646036916,0.8762214983713354
0000000011,2,"[1, 2]",0.8306188925081434,15,2,2,10,0.7893593919652552,0.7839305103148752,0.9033659066232356,0.8968512486427795,0.9022801302931596,0.8892508143322475,0.9055374592833876,0.8968512486427795,0.8903365906623235,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,15,2,2,10,0.7893593919652552,0.7839305103148752,0.9033659066232356,0.8968512486427795,0.9022801302931596,0.8892508143322475,0.9055374592833876,0.8968512486427795,0.8903365906623235,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,16,2,2,10,0.7958740499457112,0.7144408251900108,0.8838219326818675,0.8914223669923995,0.8925081433224755,0.8599348534201955,0.9109663409337676,0.9207383279044516,0.8892508143322475,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,17,2,2,10,0.7741585233441911,0.8110749185667753,0.9011943539630836,0.8957654723127035,0.8816503800217155,0.8816503800217155,0.9066232356134636,0.9055374592833876,0.8870792616720955,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,18,2,2,10,0.8121606948968513,0.8002171552660152,0.8979370249728555,0.9142236699239956,0.9066232356134636,0.9120521172638436,0.9001085776330076,0.9163952225841476,0.8675352877307275,0.9022801302931596
0000000011,2,"[1, 2]",0.8284473398479913,19,2,2,10,0.7861020629750272,0.7980456026058632,0.9044516829533116,0.9120521172638436,0.9098805646036916,0.8914223669923995,0.8979370249728555,0.8935939196525515,0.9022801302931596,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,19,2,2,10,0.7861020629750272,0.7980456026058632,0.9044516829533116,0.9120521172638436,0.9098805646036916,0.8914223669923995,0.8979370249728555,0.8935939196525515,0.9022801302931596,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,20,2,2,10,0.8479913137893594,0.8295331161780674,0.9033659066232356,0.9153094462540716,0.9066232356134636,0.8816503800217155,0.8870792616720955,0.8707926167209555,0.8979370249728555,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,21,2,2,10,0.8121606948968513,0.7654723127035831,0.9001085776330076,0.9033659066232356,0.9033659066232356,0.8892508143322475,0.8783930510314875,0.8968512486427795,0.8794788273615635,0.9098805646036916
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,22,2,2,10,0.8099891422366993,0.8479913137893594,0.8631921824104235,0.9077090119435396,0.9196525515743756,0.8935939196525515,0.8957654723127035,0.9001085776330076,0.8664495114006515,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,23,2,2,10,0.8327904451682954,0.8034744842562432,0.9066232356134636,0.8729641693811075,0.9142236699239956,0.8935939196525515,0.8935939196525515,0.9120521172638436,0.9033659066232356,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,24,2,2,10,0.7871878393051032,0.7991313789359392,0.8870792616720955,0.8925081433224755,0.9055374592833876,0.8773072747014115,0.8881650380021715,0.8968512486427795,0.9120521172638436,0.8642779587404995
1111111011,1018,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,25,2,2,10,0.7709011943539631,0.8707926167209555,0.9250814332247557,0.8816503800217155,0.8990228013029316,0.9033659066232356,0.8935939196525515,0.8859934853420195,0.8892508143322475,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,26,2,2,10,0.7643865363735071,0.8425624321389794,0.9218241042345277,0.8740499457111836,0.9163952225841476,0.8794788273615635,0.8892508143322475,0.9044516829533116,0.9066232356134636,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,27,2,2,10,0.8360477741585234,0.8154180238870793,0.9098805646036916,0.8990228013029316,0.8783930510314875,0.9131378935939196,0.9109663409337676,0.8935939196525515,0.9120521172638436,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,28,2,2,10,0.752442996742671,0.8403908794788274,0.9163952225841476,0.8979370249728555,0.9109663409337676,0.8968512486427795,0.9044516829533116,0.8707926167209555,0.8870792616720955,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,29,2,2,10,0.8610206297502715,0.7741585233441911,0.9218241042345277,0.8946796959826275,0.8783930510314875,0.8990228013029316,0.9077090119435396,0.8925081433224755,0.9098805646036916,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,30,2,2,10,0.756786102062975,0.7719869706840391,0.9001085776330076,0.9066232356134636,0.8870792616720955,0.8610206297502715,0.8805646036916395,0.8762214983713354,0.9087947882736156,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,31,2,2,10,0.7817589576547231,0.7882736156351792,0.9001085776330076,0.8957654723127035,0.8577633007600435,0.8892508143322475,0.8935939196525515,0.9077090119435396,0.9033659066232356,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,32,2,2,10,0.8099891422366993,0.7741585233441911,0.9098805646036916,0.9142236699239956,0.9131378935939196,0.8968512486427795,0.8849077090119435,0.9066232356134636,0.8751357220412594,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,33,2,2,10,0.7915309446254072,0.7763300760043431,0.9153094462540716,0.8914223669923995,0.8849077090119435,0.8870792616720955,0.8957654723127035,0.8990228013029316,0.9044516829533116,0.8664495114006515
0000000011,2,"[1, 2]",0.8165038002171553,35,2,2,10,0.7926167209554832,0.7643865363735071,0.9087947882736156,0.9033659066232356,0.8957654723127035,0.9163952225841476,0.9011943539630836,0.8935939196525515,0.9142236699239956,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,35,2,2,10,0.7926167209554832,0.7643865363735071,0.9087947882736156,0.9033659066232356,0.8957654723127035,0.9163952225841476,0.9011943539630836,0.8935939196525515,0.9142236699239956,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,37,2,2,10,0.8241042345276873,0.8707926167209555,0.8762214983713354,0.9109663409337676,0.8881650380021715,0.9055374592833876,0.8925081433224755,0.8968512486427795,0.9044516829533116,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9348534201954397,38,2,2,10,0.742671009771987,0.8360477741585234,0.8914223669923995,0.9239956568946797,0.8805646036916395,0.9001085776330076,0.9087947882736156,0.9109663409337676,0.9011943539630836,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,39,2,2,10,0.8360477741585234,0.8078175895765473,0.9153094462540716,0.9087947882736156,0.8914223669923995,0.8979370249728555,0.9001085776330076,0.9066232356134636,0.9098805646036916,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,40,2,2,10,0.7144408251900108,0.7839305103148752,0.8751357220412594,0.8838219326818675,0.9022801302931596,0.8838219326818675,0.9001085776330076,0.8892508143322475,0.8979370249728555,0.9294245385450597
1111110111,1014,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.9142236699239956,41,2,2,10,0.7665580890336591,0.8034744842562432,0.8740499457111836,0.9337676438653637,0.8957654723127035,0.8686210640608035,0.9001085776330076,0.9131378935939196,0.9001085776330076,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,42,2,2,10,0.7709011943539631,0.760043431053203,0.9218241042345277,0.9022801302931596,0.9153094462540716,0.8762214983713354,0.9163952225841476,0.8599348534201955,0.9087947882736156,0.8816503800217155
