Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy,Client 10 Accuracy
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8447339847991314,1,4,8,10,0.6938110749185668,0.7665580890336591,0.760043431053203,0.7176981541802389,0.7220412595005429,0.7719869706840391,0.7698154180238871,0.7328990228013029,0.8870792616720955,0.9011943539630836
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8523344191096635,3,4,8,10,0.7111834961997828,0.7187839305103149,0.7328990228013029,0.749185667752443,0.7698154180238871,0.7991313789359392,0.7698154180238871,0.8045602605863192,0.8870792616720955,0.9153094462540716
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8621064060803475,4,4,8,10,0.7741585233441911,0.6720955483170467,0.6536373507057546,0.7861020629750272,0.7774158523344191,0.7709011943539631,0.6840390879478827,0.7774158523344191,0.9087947882736156,0.8990228013029316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8436482084690554,5,4,8,10,0.6547231270358306,0.8089033659066233,0.7307274701411509,0.7307274701411509,0.750271444082519,0.743756786102063,0.7035830618892508,0.6916395222584147,0.9077090119435396,0.8968512486427795
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8045602605863192,6,4,8,10,0.7871878393051032,0.5689467969598263,0.7687296416938111,0.7057546145494028,0.6720955483170467,0.7741585233441911,0.6970684039087948,0.762214983713355,0.9001085776330076,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9011943539630836,7,4,8,10,0.7850162866449512,0.7187839305103149,0.7871878393051032,0.7263843648208469,0.747014115092291,0.738327904451683,0.6970684039087948,0.7882736156351792,0.8783930510314875,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9066232356134636,8,4,8,10,0.6992399565689468,0.756786102062975,0.8338762214983714,0.8382193268186754,0.7187839305103149,0.7980456026058632,0.6807817589576547,0.7231270358306189,0.8946796959826275,0.9055374592833876
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8371335504885994,9,4,8,10,0.6916395222584147,0.7014115092290988,0.7079261672095548,0.7774158523344191,0.7763300760043431,0.6720955483170467,0.8143322475570033,0.7763300760043431,0.8925081433224755,0.8642779587404995
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.7947882736156352,10,4,8,10,0.7361563517915309,0.6492942453854506,0.6905537459283387,0.749185667752443,0.7752442996742671,0.749185667752443,0.6178067318132465,0.5135722041259501,0.8783930510314875,0.8903365906623235
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8610206297502715,11,4,8,10,0.7242128121606949,0.7111834961997828,0.7698154180238871,0.7176981541802389,0.7155266015200868,0.744842562432139,0.8317046688382194,0.7806731813246471,0.9066232356134636,0.8979370249728555
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8577633007600435,13,4,8,10,0.5135722041259501,0.7937024972855592,0.7024972855591748,0.7633007600434311,0.7828447339847991,0.762214983713355,0.8219326818675353,0.7274701411509229,0.9261672095548317,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8935939196525515,14,4,8,10,0.749185667752443,0.7296416938110749,0.7893593919652552,0.7687296416938111,0.7763300760043431,0.6948968512486428,0.7774158523344191,0.7155266015200868,0.8664495114006515,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8317046688382194,15,4,8,10,0.7100977198697068,0.7003257328990228,0.7296416938110749,0.6644951140065146,0.744842562432139,0.7817589576547231,0.6156351791530945,0.7893593919652552,0.8935939196525515,0.8707926167209555
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8469055374592834,16,4,8,10,0.7643865363735071,0.7698154180238871,0.6981541802388708,0.8186753528773073,0.6992399565689468,0.744842562432139,0.7209554831704669,0.738327904451683,0.9229098805646037,0.8957654723127035
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8545059717698155,17,4,8,10,0.7100977198697068,0.8013029315960912,0.745928338762215,0.7850162866449512,0.8154180238870793,0.7014115092290988,0.750271444082519,0.7242128121606949,0.9109663409337676,0.8935939196525515
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8566775244299675,18,4,8,10,0.7633007600434311,0.6677524429967426,0.7828447339847991,0.7687296416938111,0.7806731813246471,0.741585233441911,0.6851248642779587,0.8338762214983714,0.8946796959826275,0.8935939196525515
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8371335504885994,19,4,8,10,0.6753528773072747,0.743756786102063,0.6644951140065146,0.7730727470141151,0.5787187839305103,0.748099891422367,0.8045602605863192,0.7741585233441911,0.8707926167209555,0.9077090119435396
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8849077090119435,20,4,8,10,0.7372421281216069,0.744842562432139,0.7263843648208469,0.7024972855591748,0.6851248642779587,0.7795874049945711,0.7926167209554832,0.7633007600434311,0.8805646036916395,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9066232356134636,21,4,8,10,0.7046688382193268,0.738327904451683,0.7795874049945711,0.7665580890336591,0.7372421281216069,0.7014115092290988,0.7079261672095548,0.7307274701411509,0.8914223669923995,0.8881650380021715
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8555917480998915,22,4,8,10,0.7741585233441911,0.6938110749185668,0.744842562432139,0.6015200868621065,0.760043431053203,0.7339847991313789,0.8034744842562432,0.7328990228013029,0.8925081433224755,0.9174809989142236
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9022801302931596,23,4,8,10,0.7665580890336591,0.7947882736156352,0.758957654723127,0.8175895765472313,0.7372421281216069,0.743756786102063,0.7763300760043431,0.8219326818675353,0.8816503800217155,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8859934853420195,24,4,8,10,0.740499457111835,0.739413680781759,0.7633007600434311,0.6872964169381107,0.7176981541802389,0.8023887079261672,0.8186753528773073,0.757871878393051,0.8631921824104235,0.8805646036916395
