Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000011111,30,"[1, 2, 3, 4, 5]",0.8317046688382194,1,3,5,10,0.8099891422366993,0.7242128121606949,0.6829533116178067,0.743756786102063,0.7633007600434311,0.8870792616720955,0.9109663409337676,0.9218241042345277,0.9001085776330076,0.8838219326818675
0000011111,30,"[1, 2, 3, 4, 5]",0.8360477741585234,2,3,5,10,0.8089033659066233,0.8089033659066233,0.7709011943539631,0.7220412595005429,0.7937024972855592,0.8881650380021715,0.8990228013029316,0.9087947882736156,0.9033659066232356,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,2,3,5,10,0.8089033659066233,0.8089033659066233,0.7709011943539631,0.7220412595005429,0.7937024972855592,0.8881650380021715,0.8990228013029316,0.9087947882736156,0.9033659066232356,0.8664495114006515
0000011111,30,"[1, 2, 3, 4, 5]",0.8241042345276873,3,3,5,10,0.6970684039087948,0.7687296416938111,0.7361563517915309,0.7676438653637351,0.6862106406080347,0.8859934853420195,0.9044516829533116,0.8783930510314875,0.8990228013029316,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,3,3,5,10,0.6970684039087948,0.7687296416938111,0.7361563517915309,0.7676438653637351,0.6862106406080347,0.8859934853420195,0.9044516829533116,0.8783930510314875,0.8990228013029316,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,4,3,5,10,0.738327904451683,0.7187839305103149,0.7774158523344191,0.8099891422366993,0.8045602605863192,0.8968512486427795,0.8957654723127035,0.9022801302931596,0.9011943539630836,0.8892508143322475
0000011111,30,"[1, 2, 3, 4, 5]",0.8371335504885994,5,3,5,10,0.749185667752443,0.7274701411509229,0.749185667752443,0.6862106406080347,0.751357220412595,0.9131378935939196,0.9109663409337676,0.8935939196525515,0.9120521172638436,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,6,3,5,10,0.6362649294245385,0.7774158523344191,0.7252985884907709,0.8099891422366993,0.6927252985884907,0.8990228013029316,0.8914223669923995,0.9022801302931596,0.8859934853420195,0.8816503800217155
1100011111,798,"[1, 2, 3, 4, 5, 9, 10]",0.9001085776330076,7,3,5,10,0.7242128121606949,0.8360477741585234,0.7752442996742671,0.8089033659066233,0.7741585233441911,0.9066232356134636,0.9066232356134636,0.9109663409337676,0.8957654723127035,0.8729641693811075
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,7,3,5,10,0.7242128121606949,0.8360477741585234,0.7752442996742671,0.8089033659066233,0.7741585233441911,0.9066232356134636,0.9066232356134636,0.9109663409337676,0.8957654723127035,0.8729641693811075
0000011111,30,"[1, 2, 3, 4, 5]",0.8501628664495114,8,3,5,10,0.7633007600434311,0.8382193268186754,0.7817589576547231,0.761129207383279,0.7339847991313789,0.8968512486427795,0.9077090119435396,0.8946796959826275,0.9098805646036916,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,8,3,5,10,0.7633007600434311,0.8382193268186754,0.7817589576547231,0.761129207383279,0.7339847991313789,0.8968512486427795,0.9077090119435396,0.8946796959826275,0.9098805646036916,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,3,5,10,0.7633007600434311,0.8382193268186754,0.7850162866449512,0.7806731813246471,0.7350705754614549,0.8946796959826275,0.9120521172638436,0.9120521172638436,0.9120521172638436,0.8925081433224755
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9142236699239956,10,3,5,10,0.8002171552660152,0.6731813246471227,0.738327904451683,0.747014115092291,0.7274701411509229,0.8762214983713354,0.9163952225841476,0.8599348534201955,0.9087947882736156,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,11,3,5,10,0.758957654723127,0.7752442996742671,0.8110749185667753,0.8023887079261672,0.8067318132464713,0.8892508143322475,0.8838219326818675,0.9109663409337676,0.8805646036916395,0.8935939196525515
