Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy (low-quality client)
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8110749185667753,1,5,10,10,0.5635179153094463,0.7144408251900108,0.7719869706840391,0.7687296416938111,0.6091205211726385,0.757871878393051,0.7111834961997828,0.7350705754614549,0.6981541802388708,0.742671009771987
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8469055374592834,2,5,10,10,0.744842562432139,0.754614549402823,0.6492942453854506,0.7643865363735071,0.7068403908794788,0.6340933767643865,0.7339847991313789,0.8099891422366993,0.7958740499457112,0.7014115092290988
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8295331161780674,3,5,10,10,0.6829533116178067,0.7003257328990228,0.7057546145494028,0.7361563517915309,0.6601520086862106,0.7144408251900108,0.8013029315960912,0.7806731813246471,0.740499457111835,0.6948968512486428
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.8165038002171553,4,5,10,10,0.6883821932681867,0.7958740499457112,0.6851248642779587,0.6916395222584147,0.8436482084690554,0.6851248642779587,0.7100977198697068,0.741585233441911,0.743756786102063,0.6482084690553745
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8317046688382194,5,5,10,10,0.7263843648208469,0.7676438653637351,0.6992399565689468,0.7850162866449512,0.7209554831704669,0.6438653637350705,0.758957654723127,0.7839305103148752,0.7947882736156352,0.7068403908794788
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8599348534201955,6,5,10,10,0.762214983713355,0.7947882736156352,0.7307274701411509,0.8327904451682954,0.7817589576547231,0.741585233441911,0.7144408251900108,0.7166123778501629,0.7719869706840391,0.752442996742671
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8273615635179153,7,5,10,10,0.7676438653637351,0.7155266015200868,0.6406080347448425,0.7263843648208469,0.7198697068403909,0.6275787187839305,0.7046688382193268,0.6254071661237784,0.6938110749185668,0.6471226927252985
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8273615635179153,8,5,10,10,0.7176981541802389,0.762214983713355,0.6525515743756786,0.7144408251900108,0.7361563517915309,0.6677524429967426,0.6612377850162866,0.743756786102063,0.7839305103148752,0.7003257328990228
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8317046688382194,9,5,10,10,0.6840390879478827,0.6710097719869706,0.7122692725298588,0.751357220412595,0.6514657980456026,0.6710097719869706,0.755700325732899,0.7372421281216069,0.8165038002171553,0.6644951140065146
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8501628664495114,10,5,10,10,0.7068403908794788,0.6796959826275787,0.7709011943539631,0.7328990228013029,0.751357220412595,0.6471226927252985,0.7817589576547231,0.7861020629750272,0.6927252985884907,0.747014115092291
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8534201954397395,11,5,10,10,0.7100977198697068,0.7155266015200868,0.6525515743756786,0.8034744842562432,0.743756786102063,0.7231270358306189,0.744842562432139,0.742671009771987,0.7643865363735071,0.7665580890336591
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8642779587404995,12,5,10,10,0.749185667752443,0.6601520086862106,0.7209554831704669,0.755700325732899,0.5472312703583062,0.6872964169381107,0.6992399565689468,0.8317046688382194,0.752442996742671,0.742671009771987
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8697068403908795,13,5,10,10,0.7187839305103149,0.7871878393051032,0.6938110749185668,0.7285559174809989,0.7057546145494028,0.7209554831704669,0.7111834961997828,0.7057546145494028,0.8534201954397395,0.7035830618892508
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8382193268186754,14,5,10,10,0.7893593919652552,0.7350705754614549,0.7795874049945711,0.7633007600434311,0.6916395222584147,0.748099891422367,0.7014115092290988,0.755700325732899,0.6742671009771987,0.6905537459283387
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610206297502715,15,5,10,10,0.7806731813246471,0.7307274701411509,0.6938110749185668,0.6666666666666666,0.738327904451683,0.761129207383279,0.7730727470141151,0.7307274701411509,0.6829533116178067,0.749185667752443
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8414766558089034,16,5,10,10,0.7166123778501629,0.7100977198697068,0.6862106406080347,0.7372421281216069,0.7665580890336591,0.7296416938110749,0.7122692725298588,0.754614549402823,0.6666666666666666,0.7730727470141151
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8534201954397395,17,5,10,10,0.750271444082519,0.6872964169381107,0.7643865363735071,0.8034744842562432,0.752442996742671,0.6883821932681867,0.738327904451683,0.6818675352877307,0.762214983713355,0.755700325732899
