Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,1,0.1,5,10,0.8393051031487514,0.8110749185667753,0.8436482084690554,0.8686210640608035,0.8469055374592834,0.9022801302931596,0.8740499457111836,0.9066232356134636,0.8881650380021715,0.8849077090119435
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8957654723127035,2,0.1,5,10,0.8251900108577633,0.7947882736156352,0.8555917480998915,0.8089033659066233,0.8588490770901195,0.8914223669923995,0.8849077090119435,0.8773072747014115,0.9077090119435396,0.9055374592833876
1001111111,638,"[1, 2, 3, 4, 5, 6, 7, 10]",0.9120521172638436,3,0.1,5,10,0.8555917480998915,0.7980456026058632,0.7893593919652552,0.8469055374592834,0.7828447339847991,0.8794788273615635,0.9044516829533116,0.9163952225841476,0.9163952225841476,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,3,0.1,5,10,0.8555917480998915,0.7980456026058632,0.7893593919652552,0.8469055374592834,0.7828447339847991,0.8794788273615635,0.9044516829533116,0.9163952225841476,0.9163952225841476,0.9022801302931596
0110011111,414,"[1, 2, 3, 4, 5, 8, 9]",0.8957654723127035,4,0.1,5,10,0.8338762214983714,0.7991313789359392,0.8555917480998915,0.8436482084690554,0.8642779587404995,0.9033659066232356,0.9055374592833876,0.8707926167209555,0.8946796959826275,0.9272529858849077
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,5,0.1,5,10,0.8566775244299675,0.8175895765472313,0.8197611292073833,0.8501628664495114,0.8045602605863192,0.8979370249728555,0.8794788273615635,0.8838219326818675,0.9055374592833876,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,6,0.1,5,10,0.8284473398479913,0.8403908794788274,0.8382193268186754,0.8577633007600435,0.8425624321389794,0.9001085776330076,0.8870792616720955,0.8925081433224755,0.8783930510314875,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,0.1,5,10,0.8382193268186754,0.8827361563517915,0.8273615635179153,0.8219326818675353,0.8013029315960912,0.8979370249728555,0.8903365906623235,0.9001085776330076,0.9087947882736156,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,8,0.1,5,10,0.8219326818675353,0.8621064060803475,0.8469055374592834,0.8512486427795874,0.8165038002171553,0.8925081433224755,0.8979370249728555,0.8979370249728555,0.8957654723127035,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,9,0.1,5,10,0.8892508143322475,0.8186753528773073,0.8186753528773073,0.8697068403908795,0.8273615635179153,0.8979370249728555,0.8870792616720955,0.8783930510314875,0.8957654723127035,0.9011943539630836
