Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,1,0.7,9,10,0.7991313789359392,0.7828447339847991,0.8501628664495114,0.7958740499457112,0.8545059717698155,0.7296416938110749,0.8523344191096635,0.8610206297502715,0.7969598262757872,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9033659066232356,2,0.7,9,10,0.7774158523344191,0.8327904451682954,0.8545059717698155,0.8056460369163952,0.7752442996742671,0.8393051031487514,0.8056460369163952,0.8653637350705755,0.7882736156351792,0.8859934853420195
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8729641693811075,3,0.7,9,10,0.8273615635179153,0.8545059717698155,0.7915309446254072,0.7958740499457112,0.8230184581976113,0.8306188925081434,0.8414766558089034,0.7633007600434311,0.8165038002171553,0.9153094462540716
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9022801302931596,4,0.7,9,10,0.8306188925081434,0.8099891422366993,0.8382193268186754,0.8078175895765473,0.8284473398479913,0.8034744842562432,0.8338762214983714,0.8436482084690554,0.749185667752443,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,5,0.7,9,10,0.7828447339847991,0.8621064060803475,0.8393051031487514,0.8110749185667753,0.7926167209554832,0.8110749185667753,0.8697068403908795,0.8512486427795874,0.8078175895765473,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,6,0.7,9,10,0.8338762214983714,0.8230184581976113,0.8013029315960912,0.8132464712269273,0.8490770901194354,0.8230184581976113,0.8382193268186754,0.7806731813246471,0.8458197611292074,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8968512486427795,7,0.7,9,10,0.8447339847991314,0.8393051031487514,0.8089033659066233,0.7947882736156352,0.8165038002171553,0.8197611292073833,0.8132464712269273,0.8034744842562432,0.8349619978284474,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9001085776330076,8,0.7,9,10,0.742671009771987,0.8186753528773073,0.8621064060803475,0.8512486427795874,0.8002171552660152,0.8154180238870793,0.8197611292073833,0.7904451682953312,0.8110749185667753,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9001085776330076,9,0.7,9,10,0.757871878393051,0.8414766558089034,0.8241042345276873,0.8469055374592834,0.7882736156351792,0.8360477741585234,0.8327904451682954,0.7752442996742671,0.8219326818675353,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,10,0.7,9,10,0.8230184581976113,0.8697068403908795,0.8479913137893594,0.8132464712269273,0.8284473398479913,0.8089033659066233,0.8056460369163952,0.8816503800217155,0.7937024972855592,0.8794788273615635
