Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8957654723127035,1,1,9,10,0.8371335504885994,0.8382193268186754,0.8295331161780674,0.7904451682953312,0.8458197611292074,0.8317046688382194,0.8642779587404995,0.8327904451682954,0.8382193268186754,0.8762214983713354
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,2,1,9,10,0.8219326818675353,0.8360477741585234,0.742671009771987,0.8034744842562432,0.7730727470141151,0.740499457111835,0.762214983713355,0.8143322475570033,0.7795874049945711,0.8816503800217155
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8686210640608035,3,1,9,10,0.8295331161780674,0.7861020629750272,0.7861020629750272,0.7806731813246471,0.8425624321389794,0.7958740499457112,0.7665580890336591,0.7871878393051032,0.8175895765472313,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8990228013029316,4,1,9,10,0.8002171552660152,0.7339847991313789,0.8566775244299675,0.7926167209554832,0.8013029315960912,0.8284473398479913,0.8078175895765473,0.751357220412595,0.8393051031487514,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,5,1,9,10,0.8241042345276873,0.8056460369163952,0.8523344191096635,0.8154180238870793,0.7719869706840391,0.7741585233441911,0.8382193268186754,0.8327904451682954,0.8360477741585234,0.8805646036916395
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8870792616720955,6,1,9,10,0.8175895765472313,0.8099891422366993,0.8360477741585234,0.8002171552660152,0.8479913137893594,0.757871878393051,0.7687296416938111,0.7665580890336591,0.8067318132464713,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,7,1,9,10,0.8653637350705755,0.7817589576547231,0.7774158523344191,0.7991313789359392,0.8534201954397395,0.7839305103148752,0.8425624321389794,0.8034744842562432,0.8013029315960912,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,8,1,9,10,0.8089033659066233,0.8338762214983714,0.8273615635179153,0.8697068403908795,0.8436482084690554,0.8154180238870793,0.8132464712269273,0.8219326818675353,0.8208469055374593,0.8914223669923995
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8783930510314875,9,1,9,10,0.8023887079261672,0.8349619978284474,0.8545059717698155,0.8501628664495114,0.8197611292073833,0.8588490770901195,0.7926167209554832,0.8034744842562432,0.8078175895765473,0.9196525515743756
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8773072747014115,10,1,9,10,0.749185667752443,0.8425624321389794,0.8241042345276873,0.8382193268186754,0.8121606948968513,0.7969598262757872,0.8371335504885994,0.8056460369163952,0.8013029315960912,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,11,1,9,10,0.8186753528773073,0.8186753528773073,0.8458197611292074,0.8023887079261672,0.8121606948968513,0.8013029315960912,0.7871878393051032,0.8154180238870793,0.8219326818675353,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9022801302931596,12,1,9,10,0.7785016286644951,0.7915309446254072,0.7730727470141151,0.8577633007600435,0.7795874049945711,0.743756786102063,0.8099891422366993,0.8110749185667753,0.8132464712269273,0.8881650380021715
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8870792616720955,13,1,9,10,0.8089033659066233,0.8175895765472313,0.8121606948968513,0.8414766558089034,0.740499457111835,0.7980456026058632,0.8371335504885994,0.8436482084690554,0.8241042345276873,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,14,1,9,10,0.7991313789359392,0.8284473398479913,0.8349619978284474,0.8143322475570033,0.8175895765472313,0.8458197611292074,0.8490770901194354,0.8295331161780674,0.8349619978284474,0.8957654723127035
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8892508143322475,15,1,9,10,0.749185667752443,0.7665580890336591,0.7969598262757872,0.8045602605863192,0.8121606948968513,0.8099891422366993,0.760043431053203,0.8230184581976113,0.8034744842562432,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8946796959826275,16,1,9,10,0.8241042345276873,0.8023887079261672,0.8251900108577633,0.742671009771987,0.8241042345276873,0.8230184581976113,0.8327904451682954,0.753528773072747,0.8175895765472313,0.8914223669923995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8957654723127035,17,1,9,10,0.7969598262757872,0.8154180238870793,0.8360477741585234,0.8382193268186754,0.8208469055374593,0.7893593919652552,0.8208469055374593,0.7991313789359392,0.8197611292073833,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,18,1,9,10,0.8382193268186754,0.8338762214983714,0.7926167209554832,0.8023887079261672,0.8154180238870793,0.8132464712269273,0.8338762214983714,0.8230184581976113,0.7709011943539631,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8859934853420195,19,1,9,10,0.8175895765472313,0.8425624321389794,0.7926167209554832,0.8078175895765473,0.8034744842562432,0.8273615635179153,0.7861020629750272,0.8230184581976113,0.8110749185667753,0.8838219326818675
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8870792616720955,20,1,9,10,0.8132464712269273,0.7676438653637351,0.8273615635179153,0.8099891422366993,0.744842562432139,0.7643865363735071,0.8284473398479913,0.8327904451682954,0.8371335504885994,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,21,1,9,10,0.8501628664495114,0.8425624321389794,0.8621064060803475,0.8371335504885994,0.7763300760043431,0.8078175895765473,0.8143322475570033,0.8469055374592834,0.8034744842562432,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,22,1,9,10,0.7915309446254072,0.7969598262757872,0.8425624321389794,0.761129207383279,0.8642779587404995,0.8545059717698155,0.8132464712269273,0.8099891422366993,0.7730727470141151,0.8707926167209555
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8849077090119435,23,1,9,10,0.7698154180238871,0.7871878393051032,0.7893593919652552,0.8338762214983714,0.8197611292073833,0.7958740499457112,0.754614549402823,0.8089033659066233,0.8360477741585234,0.9098805646036916
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8979370249728555,24,1,9,10,0.7339847991313789,0.8425624321389794,0.7991313789359392,0.8555917480998915,0.8621064060803475,0.7676438653637351,0.8403908794788274,0.7024972855591748,0.8078175895765473,0.9131378935939196
