Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8490770901194354,1,4,6,10,0.7763300760043431,0.7133550488599348,0.7339847991313789,0.754614549402823,0.8338762214983714,0.6536373507057546,0.9055374592833876,0.8827361563517915,0.8968512486427795,0.9066232356134636
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8545059717698155,2,4,6,10,0.8490770901194354,0.754614549402823,0.7339847991313789,0.7231270358306189,0.6786102062975027,0.8197611292073833,0.9142236699239956,0.9001085776330076,0.8881650380021715,0.8859934853420195
1000111111,574,"[1, 2, 3, 4, 5, 6, 10]",0.8740499457111836,3,4,6,10,0.7231270358306189,0.754614549402823,0.7709011943539631,0.760043431053203,0.752442996742671,0.745928338762215,0.8957654723127035,0.8990228013029316,0.8957654723127035,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9066232356134636,3,4,6,10,0.7231270358306189,0.754614549402823,0.7709011943539631,0.760043431053203,0.752442996742671,0.745928338762215,0.8957654723127035,0.8990228013029316,0.8957654723127035,0.8664495114006515
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8110749185667753,4,4,6,10,0.7231270358306189,0.7643865363735071,0.6970684039087948,0.742671009771987,0.752442996742671,0.6069489685124865,0.9077090119435396,0.8946796959826275,0.9098805646036916,0.8849077090119435
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8241042345276873,5,4,6,10,0.8056460369163952,0.6872964169381107,0.6905537459283387,0.6959826275787188,0.7252985884907709,0.7155266015200868,0.9153094462540716,0.9033659066232356,0.8935939196525515,0.8773072747014115
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8317046688382194,6,4,6,10,0.7014115092290988,0.8023887079261672,0.6862106406080347,0.7741585233441911,0.756786102062975,0.752442996742671,0.9001085776330076,0.8946796959826275,0.9098805646036916,0.8849077090119435
1010111111,702,"[1, 2, 3, 4, 5, 6, 8, 10]",0.8957654723127035,6,4,6,10,0.7014115092290988,0.8023887079261672,0.6862106406080347,0.7741585233441911,0.756786102062975,0.752442996742671,0.9001085776330076,0.8946796959826275,0.9098805646036916,0.8849077090119435
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8382193268186754,7,4,6,10,0.7166123778501629,0.6883821932681867,0.7361563517915309,0.7676438653637351,0.7296416938110749,0.751357220412595,0.8925081433224755,0.9163952225841476,0.9098805646036916,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,8,4,6,10,0.8045602605863192,0.7220412595005429,0.8002171552660152,0.7676438653637351,0.7774158523344191,0.7263843648208469,0.8577633007600435,0.9022801302931596,0.9098805646036916,0.8827361563517915
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8306188925081434,9,4,6,10,0.7763300760043431,0.6970684039087948,0.7274701411509229,0.7057546145494028,0.7774158523344191,0.7024972855591748,0.8859934853420195,0.9001085776330076,0.8946796959826275,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9022801302931596,9,4,6,10,0.7763300760043431,0.6970684039087948,0.7274701411509229,0.7057546145494028,0.7774158523344191,0.7024972855591748,0.8859934853420195,0.9001085776330076,0.8946796959826275,0.8827361563517915
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8979370249728555,10,4,6,10,0.7166123778501629,0.7220412595005429,0.8165038002171553,0.7024972855591748,0.754614549402823,0.7741585233441911,0.8838219326818675,0.8903365906623235,0.9250814332247557,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,11,4,6,10,0.8110749185667753,0.8262757871878393,0.7307274701411509,0.7980456026058632,0.6416938110749185,0.751357220412595,0.8805646036916395,0.8957654723127035,0.9077090119435396,0.8686210640608035
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8273615635179153,12,4,6,10,0.7079261672095548,0.761129207383279,0.7654723127035831,0.6731813246471227,0.6514657980456026,0.747014115092291,0.8979370249728555,0.9131378935939196,0.8881650380021715,0.8751357220412594
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8219326818675353,13,4,6,10,0.7176981541802389,0.760043431053203,0.7774158523344191,0.6872964169381107,0.7763300760043431,0.739413680781759,0.8783930510314875,0.8968512486427795,0.8794788273615635,0.9098805646036916
