Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,1,2,9,10,0.739413680781759,0.7937024972855592,0.7893593919652552,0.7817589576547231,0.7828447339847991,0.7937024972855592,0.7850162866449512,0.7654723127035831,0.7806731813246471,0.8794788273615635
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8892508143322475,2,2,9,10,0.7676438653637351,0.7991313789359392,0.745928338762215,0.7774158523344191,0.8610206297502715,0.7850162866449512,0.8295331161780674,0.749185667752443,0.8056460369163952,0.9174809989142236
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9066232356134636,3,2,9,10,0.7937024972855592,0.8165038002171553,0.7926167209554832,0.8089033659066233,0.8186753528773073,0.7698154180238871,0.8425624321389794,0.7676438653637351,0.8099891422366993,0.8990228013029316
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8859934853420195,4,2,9,10,0.7339847991313789,0.745928338762215,0.762214983713355,0.8165038002171553,0.7741585233441911,0.7633007600434311,0.8371335504885994,0.7991313789359392,0.8045602605863192,0.9033659066232356
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8914223669923995,5,2,9,10,0.8219326818675353,0.7274701411509229,0.742671009771987,0.7806731813246471,0.8251900108577633,0.8034744842562432,0.8099891422366993,0.8143322475570033,0.7741585233441911,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8925081433224755,6,2,9,10,0.7752442996742671,0.8013029315960912,0.8382193268186754,0.7839305103148752,0.754614549402823,0.751357220412595,0.7741585233441911,0.7828447339847991,0.7991313789359392,0.8849077090119435
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8534201954397395,7,2,9,10,0.8186753528773073,0.741585233441911,0.8393051031487514,0.7166123778501629,0.7719869706840391,0.7763300760043431,0.748099891422367,0.754614549402823,0.742671009771987,0.9055374592833876
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8751357220412594,8,2,9,10,0.7665580890336591,0.8534201954397395,0.739413680781759,0.7850162866449512,0.761129207383279,0.756786102062975,0.7763300760043431,0.7307274701411509,0.7969598262757872,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,9,2,9,10,0.7719869706840391,0.8121606948968513,0.7850162866449512,0.8143322475570033,0.8327904451682954,0.7231270358306189,0.7947882736156352,0.7915309446254072,0.8577633007600435,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8914223669923995,10,2,9,10,0.7785016286644951,0.755700325732899,0.8034744842562432,0.8078175895765473,0.748099891422367,0.7698154180238871,0.8555917480998915,0.7100977198697068,0.8045602605863192,0.8762214983713354
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8935939196525515,11,2,9,10,0.7861020629750272,0.7915309446254072,0.750271444082519,0.8089033659066233,0.8577633007600435,0.8056460369163952,0.7665580890336591,0.7806731813246471,0.7730727470141151,0.9196525515743756
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8686210640608035,12,2,9,10,0.7339847991313789,0.8013029315960912,0.7947882736156352,0.8251900108577633,0.6851248642779587,0.761129207383279,0.741585233441911,0.8393051031487514,0.7828447339847991,0.8968512486427795
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8545059717698155,13,2,9,10,0.7763300760043431,0.8186753528773073,0.7209554831704669,0.7328990228013029,0.7958740499457112,0.6970684039087948,0.752442996742671,0.7144408251900108,0.7850162866449512,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8925081433224755,14,2,9,10,0.7752442996742671,0.8013029315960912,0.8382193268186754,0.7839305103148752,0.754614549402823,0.751357220412595,0.7741585233441911,0.7828447339847991,0.7991313789359392,0.8849077090119435
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8740499457111836,15,2,9,10,0.7122692725298588,0.7774158523344191,0.8197611292073833,0.754614549402823,0.7187839305103149,0.8089033659066233,0.7839305103148752,0.7654723127035831,0.7850162866449512,0.8935939196525515
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8935939196525515,16,2,9,10,0.760043431053203,0.8013029315960912,0.7839305103148752,0.8306188925081434,0.8273615635179153,0.8371335504885994,0.7003257328990228,0.8067318132464713,0.8023887079261672,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,17,2,9,10,0.739413680781759,0.7937024972855592,0.7893593919652552,0.7817589576547231,0.7828447339847991,0.7937024972855592,0.7850162866449512,0.7654723127035831,0.7806731813246471,0.8794788273615635
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8697068403908795,18,2,9,10,0.8165038002171553,0.7795874049945711,0.7741585233441911,0.7633007600434311,0.7991313789359392,0.8143322475570033,0.8013029315960912,0.7774158523344191,0.7828447339847991,0.8968512486427795
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8773072747014115,19,2,9,10,0.6981541802388708,0.8067318132464713,0.7937024972855592,0.7643865363735071,0.750271444082519,0.8089033659066233,0.8284473398479913,0.7741585233441911,0.7719869706840391,0.9153094462540716
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8849077090119435,20,2,9,10,0.757871878393051,0.8132464712269273,0.8121606948968513,0.748099891422367,0.8121606948968513,0.8089033659066233,0.7850162866449512,0.7893593919652552,0.7643865363735071,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,22,2,9,10,0.8121606948968513,0.7155266015200868,0.7882736156351792,0.8393051031487514,0.7643865363735071,0.7763300760043431,0.7176981541802389,0.755700325732899,0.8262757871878393,0.8740499457111836
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8718783930510315,23,2,9,10,0.7263843648208469,0.752442996742671,0.7665580890336591,0.8653637350705755,0.8175895765472313,0.7774158523344191,0.755700325732899,0.756786102062975,0.8110749185667753,0.8946796959826275
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8707926167209555,24,2,9,10,0.8056460369163952,0.7643865363735071,0.6927252985884907,0.7719869706840391,0.8002171552660152,0.741585233441911,0.6753528773072747,0.7752442996742671,0.7654723127035831,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8946796959826275,25,2,9,10,0.7654723127035831,0.7166123778501629,0.7828447339847991,0.7969598262757872,0.7958740499457112,0.7187839305103149,0.738327904451683,0.8165038002171553,0.7850162866449512,0.8783930510314875
