Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,1,0.5,1,10,0.8089033659066233,0.8892508143322475,0.8859934853420195,0.9066232356134636,0.9109663409337676,0.8990228013029316,0.8599348534201955,0.9120521172638436,0.8881650380021715,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,2,0.5,1,10,0.8099891422366993,0.9011943539630836,0.8968512486427795,0.8957654723127035,0.9055374592833876,0.9131378935939196,0.9055374592833876,0.9098805646036916,0.8892508143322475,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,3,0.5,1,10,0.8262757871878393,0.8631921824104235,0.9142236699239956,0.9066232356134636,0.8914223669923995,0.8935939196525515,0.9066232356134636,0.9239956568946797,0.8925081433224755,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,4,0.5,1,10,0.8110749185667753,0.8903365906623235,0.8881650380021715,0.9120521172638436,0.8903365906623235,0.9087947882736156,0.8968512486427795,0.8979370249728555,0.8816503800217155,0.9131378935939196
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,5,0.5,1,10,0.8403908794788274,0.9218241042345277,0.8881650380021715,0.8838219326818675,0.8859934853420195,0.8783930510314875,0.8783930510314875,0.8914223669923995,0.9044516829533116,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,6,0.5,1,10,0.8219326818675353,0.9120521172638436,0.8859934853420195,0.9109663409337676,0.9011943539630836,0.8925081433224755,0.8979370249728555,0.8979370249728555,0.8957654723127035,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,7,0.5,1,10,0.8089033659066233,0.8946796959826275,0.9055374592833876,0.9098805646036916,0.9022801302931596,0.9087947882736156,0.9033659066232356,0.8892508143322475,0.9011943539630836,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,8,0.5,1,10,0.8458197611292074,0.9001085776330076,0.9011943539630836,0.9022801302931596,0.9066232356134636,0.9044516829533116,0.8870792616720955,0.9098805646036916,0.9055374592833876,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,0.5,1,10,0.7980456026058632,0.8642779587404995,0.8827361563517915,0.8783930510314875,0.8849077090119435,0.9131378935939196,0.8925081433224755,0.8946796959826275,0.8935939196525515,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9348534201954397,10,0.5,1,10,0.7828447339847991,0.8838219326818675,0.8892508143322475,0.9109663409337676,0.8827361563517915,0.9120521172638436,0.8859934853420195,0.8979370249728555,0.9055374592833876,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,11,0.5,1,10,0.8512486427795874,0.9055374592833876,0.9087947882736156,0.9044516829533116,0.8859934853420195,0.8414766558089034,0.8849077090119435,0.8925081433224755,0.9022801302931596,0.9153094462540716
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,12,0.5,1,10,0.8121606948968513,0.8827361563517915,0.8838219326818675,0.9055374592833876,0.9098805646036916,0.8664495114006515,0.9218241042345277,0.8990228013029316,0.8838219326818675,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,13,0.5,1,10,0.8034744842562432,0.8675352877307275,0.8903365906623235,0.8935939196525515,0.8990228013029316,0.9142236699239956,0.8892508143322475,0.8870792616720955,0.9109663409337676,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,14,0.5,1,10,0.8219326818675353,0.9066232356134636,0.9001085776330076,0.8838219326818675,0.9087947882736156,0.9066232356134636,0.8903365906623235,0.8827361563517915,0.8783930510314875,0.9022801302931596
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9185667752442996,15,0.5,1,10,0.8458197611292074,0.8914223669923995,0.9044516829533116,0.8914223669923995,0.9239956568946797,0.9044516829533116,0.8859934853420195,0.9055374592833876,0.8740499457111836,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,16,0.5,1,10,0.8447339847991314,0.8990228013029316,0.9098805646036916,0.9033659066232356,0.8957654723127035,0.8990228013029316,0.8805646036916395,0.8740499457111836,0.8838219326818675,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,17,0.5,1,10,0.8870792616720955,0.8859934853420195,0.8925081433224755,0.8588490770901195,0.8783930510314875,0.9185667752442996,0.9033659066232356,0.8838219326818675,0.9109663409337676,0.8849077090119435
