Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9250814332247557,1,1,2,10,0.8295331161780674,0.8447339847991314,0.9055374592833876,0.9087947882736156,0.9239956568946797,0.8675352877307275,0.8968512486427795,0.9174809989142236,0.9174809989142236,0.8816503800217155
0000000011,2,"[1, 2]",0.8295331161780674,2,1,2,10,0.7676438653637351,0.7937024972855592,0.8849077090119435,0.8859934853420195,0.8783930510314875,0.9163952225841476,0.9077090119435396,0.9033659066232356,0.8903365906623235,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,2,1,2,10,0.7676438653637351,0.7937024972855592,0.8849077090119435,0.8859934853420195,0.8783930510314875,0.9163952225841476,0.9077090119435396,0.9033659066232356,0.8903365906623235,0.9087947882736156
0000000011,2,"[1, 2]",0.7937024972855592,3,1,2,10,0.749185667752443,0.7665580890336591,0.8859934853420195,0.9033659066232356,0.9120521172638436,0.8892508143322475,0.9033659066232356,0.8892508143322475,0.9218241042345277,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,3,1,2,10,0.749185667752443,0.7665580890336591,0.8859934853420195,0.9033659066232356,0.9120521172638436,0.8892508143322475,0.9033659066232356,0.8892508143322475,0.9218241042345277,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,5,1,2,10,0.8469055374592834,0.8219326818675353,0.8718783930510315,0.8925081433224755,0.9153094462540716,0.8903365906623235,0.8968512486427795,0.8903365906623235,0.9011943539630836,0.8783930510314875
1000001011,522,"[1, 2, 4, 10]",0.8881650380021715,6,1,2,10,0.7795874049945711,0.8360477741585234,0.9011943539630836,0.8686210640608035,0.9087947882736156,0.9077090119435396,0.9087947882736156,0.9055374592833876,0.9109663409337676,0.8697068403908795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,6,1,2,10,0.7795874049945711,0.8360477741585234,0.9011943539630836,0.8686210640608035,0.9087947882736156,0.9077090119435396,0.9087947882736156,0.9055374592833876,0.9109663409337676,0.8697068403908795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,7,1,2,10,0.8045602605863192,0.8056460369163952,0.9087947882736156,0.8925081433224755,0.8935939196525515,0.9055374592833876,0.9174809989142236,0.8903365906623235,0.8805646036916395,0.8935939196525515
0000000011,2,"[1, 2]",0.8273615635179153,8,1,2,10,0.7980456026058632,0.7654723127035831,0.8957654723127035,0.9153094462540716,0.8903365906623235,0.9109663409337676,0.8957654723127035,0.9033659066232356,0.9087947882736156,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,8,1,2,10,0.7980456026058632,0.7654723127035831,0.8957654723127035,0.9153094462540716,0.8903365906623235,0.9109663409337676,0.8957654723127035,0.9033659066232356,0.9087947882736156,0.8870792616720955
0000000011,2,"[1, 2]",0.8165038002171553,9,1,2,10,0.7915309446254072,0.748099891422367,0.8783930510314875,0.9131378935939196,0.8849077090119435,0.8957654723127035,0.8925081433224755,0.9163952225841476,0.9098805646036916,0.8957654723127035
1001110111,630,"[1, 2, 3, 5, 6, 7, 10]",0.9011943539630836,9,1,2,10,0.7915309446254072,0.748099891422367,0.8783930510314875,0.9131378935939196,0.8849077090119435,0.8957654723127035,0.8925081433224755,0.9163952225841476,0.9098805646036916,0.8957654723127035
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9142236699239956,9,1,2,10,0.7915309446254072,0.748099891422367,0.8783930510314875,0.9131378935939196,0.8849077090119435,0.8957654723127035,0.8925081433224755,0.9163952225841476,0.9098805646036916,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,10,1,2,10,0.8327904451682954,0.8154180238870793,0.9011943539630836,0.9044516829533116,0.8849077090119435,0.8849077090119435,0.9055374592833876,0.8957654723127035,0.9098805646036916,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,11,1,2,10,0.8099891422366993,0.8273615635179153,0.8903365906623235,0.8816503800217155,0.8935939196525515,0.8979370249728555,0.8914223669923995,0.9120521172638436,0.8990228013029316,0.8686210640608035
1000001011,522,"[1, 2, 4, 10]",0.8881650380021715,12,1,2,10,0.7795874049945711,0.8360477741585234,0.9011943539630836,0.8686210640608035,0.9087947882736156,0.9077090119435396,0.9087947882736156,0.9055374592833876,0.9109663409337676,0.8697068403908795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,12,1,2,10,0.7795874049945711,0.8360477741585234,0.9011943539630836,0.8686210640608035,0.9087947882736156,0.9077090119435396,0.9087947882736156,0.9055374592833876,0.9109663409337676,0.8697068403908795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,13,1,2,10,0.8566775244299675,0.7958740499457112,0.9033659066232356,0.8751357220412594,0.8881650380021715,0.8946796959826275,0.8957654723127035,0.9044516829533116,0.8903365906623235,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,14,1,2,10,0.8251900108577633,0.7969598262757872,0.8946796959826275,0.8968512486427795,0.8946796959826275,0.9142236699239956,0.8751357220412594,0.9120521172638436,0.8881650380021715,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,15,1,2,10,0.8295331161780674,0.7861020629750272,0.8762214983713354,0.8892508143322475,0.8968512486427795,0.9055374592833876,0.9011943539630836,0.8914223669923995,0.8925081433224755,0.8935939196525515
0000000011,2,"[1, 2]",0.8034744842562432,16,1,2,10,0.6644951140065146,0.7850162866449512,0.8805646036916395,0.9044516829533116,0.9011943539630836,0.9022801302931596,0.8838219326818675,0.8903365906623235,0.9250814332247557,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,16,1,2,10,0.6644951140065146,0.7850162866449512,0.8805646036916395,0.9044516829533116,0.9011943539630836,0.9022801302931596,0.8838219326818675,0.8903365906623235,0.9250814332247557,0.8990228013029316
0101011111,350,"[1, 2, 3, 4, 5, 7, 9]",0.9011943539630836,17,1,2,10,0.8056460369163952,0.8132464712269273,0.8957654723127035,0.8892508143322475,0.8707926167209555,0.9033659066232356,0.8925081433224755,0.9229098805646037,0.8968512486427795,0.9261672095548317
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,18,1,2,10,0.8371335504885994,0.7980456026058632,0.8979370249728555,0.9011943539630836,0.8816503800217155,0.9011943539630836,0.8588490770901195,0.9033659066232356,0.8849077090119435,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,19,1,2,10,0.8241042345276873,0.8327904451682954,0.9011943539630836,0.8979370249728555,0.9196525515743756,0.8849077090119435,0.8816503800217155,0.8935939196525515,0.8881650380021715,0.8935939196525515
0110111111,446,"[1, 2, 3, 4, 5, 6, 8, 9]",0.9185667752442996,20,1,2,10,0.8306188925081434,0.7947882736156352,0.8925081433224755,0.8870792616720955,0.8914223669923995,0.9087947882736156,0.9326818675352877,0.8740499457111836,0.8827361563517915,0.9272529858849077
