Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9120521172638436,1,2,5,10,0.7958740499457112,0.8566775244299675,0.7861020629750272,0.7187839305103149,0.7654723127035831,0.8881650380021715,0.9174809989142236,0.8870792616720955,0.8946796959826275,0.8838219326818675
0110111111,446,"[1, 2, 3, 4, 5, 6, 8, 9]",0.9055374592833876,2,2,5,10,0.7828447339847991,0.8089033659066233,0.7774158523344191,0.7937024972855592,0.757871878393051,0.8859934853420195,0.9109663409337676,0.8816503800217155,0.8990228013029316,0.9196525515743756
0000011111,30,"[1, 2, 3, 4, 5]",0.8588490770901195,3,2,5,10,0.7665580890336591,0.755700325732899,0.7676438653637351,0.8110749185667753,0.745928338762215,0.8859934853420195,0.9066232356134636,0.8935939196525515,0.9229098805646037,0.8925081433224755
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9087947882736156,3,2,5,10,0.7665580890336591,0.755700325732899,0.7676438653637351,0.8110749185667753,0.745928338762215,0.8859934853420195,0.9066232356134636,0.8935939196525515,0.9229098805646037,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,4,2,5,10,0.7763300760043431,0.745928338762215,0.6862106406080347,0.7730727470141151,0.8078175895765473,0.9022801302931596,0.8957654723127035,0.8773072747014115,0.9120521172638436,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,5,2,5,10,0.8045602605863192,0.7817589576547231,0.7698154180238871,0.7947882736156352,0.7969598262757872,0.9098805646036916,0.8783930510314875,0.8838219326818675,0.9011943539630836,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,6,2,5,10,0.8588490770901195,0.7763300760043431,0.749185667752443,0.7969598262757872,0.7947882736156352,0.9120521172638436,0.8914223669923995,0.9044516829533116,0.8783930510314875,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,2,5,10,0.7643865363735071,0.7068403908794788,0.7958740499457112,0.8251900108577633,0.7035830618892508,0.9022801302931596,0.8740499457111836,0.8903365906623235,0.9011943539630836,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,8,2,5,10,0.7318132464712269,0.8165038002171553,0.8121606948968513,0.742671009771987,0.8197611292073833,0.8751357220412594,0.8946796959826275,0.9087947882736156,0.8859934853420195,0.8805646036916395
0000011111,30,"[1, 2, 3, 4, 5]",0.8707926167209555,9,2,5,10,0.7774158523344191,0.8393051031487514,0.7871878393051032,0.740499457111835,0.7752442996742671,0.8914223669923995,0.8914223669923995,0.9022801302931596,0.9098805646036916,0.8990228013029316
