Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000001111,14,"[1, 2, 3, 4]",0.8295331161780674,1,4,4,10,0.7633007600434311,0.6786102062975027,0.7839305103148752,0.7719869706840391,0.8870792616720955,0.8859934853420195,0.8838219326818675,0.9174809989142236,0.8925081433224755,0.8827361563517915
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9153094462540716,1,4,4,10,0.7633007600434311,0.6786102062975027,0.7839305103148752,0.7719869706840391,0.8870792616720955,0.8859934853420195,0.8838219326818675,0.9174809989142236,0.8925081433224755,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,2,4,4,10,0.5754614549402823,0.6840390879478827,0.6710097719869706,0.6938110749185668,0.9001085776330076,0.9207383279044516,0.9011943539630836,0.9001085776330076,0.9044516829533116,0.9077090119435396
0000001111,14,"[1, 2, 3, 4]",0.8241042345276873,3,4,4,10,0.7817589576547231,0.7144408251900108,0.7676438653637351,0.7361563517915309,0.8762214983713354,0.8968512486427795,0.8827361563517915,0.8946796959826275,0.9087947882736156,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,3,4,4,10,0.7817589576547231,0.7144408251900108,0.7676438653637351,0.7361563517915309,0.8762214983713354,0.8968512486427795,0.8827361563517915,0.8946796959826275,0.9087947882736156,0.8968512486427795
0000001111,14,"[1, 2, 3, 4]",0.8403908794788274,4,4,4,10,0.7893593919652552,0.7231270358306189,0.7709011943539631,0.8306188925081434,0.9109663409337676,0.8968512486427795,0.9044516829533116,0.8707926167209555,0.8870792616720955,0.8794788273615635
1110101111,942,"[1, 2, 3, 4, 6, 8, 9, 10]",0.9022801302931596,4,4,4,10,0.7893593919652552,0.7231270358306189,0.7709011943539631,0.8306188925081434,0.9109663409337676,0.8968512486427795,0.9044516829533116,0.8707926167209555,0.8870792616720955,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,4,4,4,10,0.7893593919652552,0.7231270358306189,0.7709011943539631,0.8306188925081434,0.9109663409337676,0.8968512486427795,0.9044516829533116,0.8707926167209555,0.8870792616720955,0.8794788273615635
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9109663409337676,5,4,4,10,0.6655808903365906,0.7937024972855592,0.7806731813246471,0.7643865363735071,0.9033659066232356,0.9011943539630836,0.8805646036916395,0.9163952225841476,0.8805646036916395,0.8979370249728555
0000001111,14,"[1, 2, 3, 4]",0.8089033659066233,6,4,4,10,0.7665580890336591,0.7176981541802389,0.7144408251900108,0.7133550488599348,0.8751357220412594,0.8914223669923995,0.9055374592833876,0.8979370249728555,0.8783930510314875,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,6,4,4,10,0.7665580890336591,0.7176981541802389,0.7144408251900108,0.7133550488599348,0.8751357220412594,0.8914223669923995,0.9055374592833876,0.8979370249728555,0.8783930510314875,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,7,4,4,10,0.7904451682953312,0.7806731813246471,0.7339847991313789,0.6959826275787188,0.8957654723127035,0.9077090119435396,0.8968512486427795,0.8859934853420195,0.8729641693811075,0.8935939196525515
0000001111,14,"[1, 2, 3, 4]",0.7850162866449512,8,4,4,10,0.7079261672095548,0.761129207383279,0.7654723127035831,0.6731813246471227,0.8914223669923995,0.9033659066232356,0.8979370249728555,0.9131378935939196,0.8881650380021715,0.8751357220412594
0000001111,14,"[1, 2, 3, 4]",0.7937024972855592,9,4,4,10,0.6710097719869706,0.7752442996742671,0.7861020629750272,0.6297502714440825,0.8707926167209555,0.9044516829533116,0.9044516829533116,0.9077090119435396,0.8805646036916395,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,9,4,4,10,0.6710097719869706,0.7752442996742671,0.7861020629750272,0.6297502714440825,0.8707926167209555,0.9044516829533116,0.9044516829533116,0.9077090119435396,0.8805646036916395,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,10,4,4,10,0.749185667752443,0.8089033659066233,0.7785016286644951,0.7915309446254072,0.8914223669923995,0.9022801302931596,0.8816503800217155,0.8870792616720955,0.8827361563517915,0.9077090119435396
0000001111,14,"[1, 2, 3, 4]",0.8165038002171553,11,4,4,10,0.7665580890336591,0.6851248642779587,0.754614549402823,0.7665580890336591,0.8675352877307275,0.8827361563517915,0.9098805646036916,0.9109663409337676,0.9001085776330076,0.9142236699239956
0000001111,14,"[1, 2, 3, 4]",0.8458197611292074,12,4,4,10,0.8078175895765473,0.8110749185667753,0.6981541802388708,0.748099891422367,0.9174809989142236,0.9077090119435396,0.8859934853420195,0.8935939196525515,0.8773072747014115,0.8870792616720955
0000001111,14,"[1, 2, 3, 4]",0.8045602605863192,13,4,4,10,0.7633007600434311,0.7980456026058632,0.7231270358306189,0.762214983713355,0.8816503800217155,0.9229098805646037,0.8925081433224755,0.8816503800217155,0.9055374592833876,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,14,4,4,10,0.8045602605863192,0.743756786102063,0.8121606948968513,0.7871878393051032,0.8935939196525515,0.9131378935939196,0.9022801302931596,0.8903365906623235,0.8925081433224755,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,15,4,4,10,0.747014115092291,0.8110749185667753,0.7654723127035831,0.8121606948968513,0.8827361563517915,0.9109663409337676,0.9142236699239956,0.8914223669923995,0.8675352877307275,0.8881650380021715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,16,4,4,10,0.760043431053203,0.750271444082519,0.7926167209554832,0.7937024972855592,0.8827361563517915,0.9120521172638436,0.8859934853420195,0.8979370249728555,0.9055374592833876,0.8903365906623235
0000001111,14,"[1, 2, 3, 4]",0.7904451682953312,17,4,4,10,0.6026058631921825,0.741585233441911,0.7339847991313789,0.762214983713355,0.8773072747014115,0.9109663409337676,0.8903365906623235,0.8903365906623235,0.8979370249728555,0.9033659066232356
