Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,1,3,3,10,0.753528773072747,0.7904451682953312,0.7741585233441911,0.8762214983713354,0.8642779587404995,0.9044516829533116,0.8805646036916395,0.8990228013029316,0.9109663409337676,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,2,3,3,10,0.7806731813246471,0.7187839305103149,0.8013029315960912,0.8881650380021715,0.9001085776330076,0.8707926167209555,0.8957654723127035,0.8805646036916395,0.9087947882736156,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,3,3,3,10,0.6514657980456026,0.7665580890336591,0.7774158523344191,0.8794788273615635,0.8859934853420195,0.8957654723127035,0.9001085776330076,0.8990228013029316,0.8925081433224755,0.9011943539630836
0000100111,38,"[1, 2, 3, 6]",0.8664495114006515,4,3,3,10,0.7220412595005429,0.8067318132464713,0.7850162866449512,0.8935939196525515,0.8979370249728555,0.8642779587404995,0.9011943539630836,0.9163952225841476,0.9011943539630836,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,4,3,3,10,0.7220412595005429,0.8067318132464713,0.7850162866449512,0.8935939196525515,0.8979370249728555,0.8642779587404995,0.9011943539630836,0.9163952225841476,0.9011943539630836,0.8838219326818675
1101011111,862,"[1, 2, 3, 4, 5, 7, 9, 10]",0.9142236699239956,5,3,3,10,0.7741585233441911,0.7947882736156352,0.7709011943539631,0.8957654723127035,0.8957654723127035,0.9196525515743756,0.9022801302931596,0.9218241042345277,0.8827361563517915,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,5,3,3,10,0.7741585233441911,0.7947882736156352,0.7709011943539631,0.8957654723127035,0.8957654723127035,0.9196525515743756,0.9022801302931596,0.9218241042345277,0.8827361563517915,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,6,3,3,10,0.8089033659066233,0.8089033659066233,0.7709011943539631,0.8903365906623235,0.8751357220412594,0.8881650380021715,0.8990228013029316,0.9087947882736156,0.9033659066232356,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,7,3,3,10,0.7969598262757872,0.7307274701411509,0.6579804560260586,0.9120521172638436,0.9098805646036916,0.8914223669923995,0.8979370249728555,0.8935939196525515,0.9022801302931596,0.9109663409337676
0000000111,6,"[1, 2, 3]",0.7850162866449512,8,3,3,10,0.7328990228013029,0.6883821932681867,0.749185667752443,0.8935939196525515,0.9055374592833876,0.8935939196525515,0.8762214983713354,0.8729641693811075,0.8979370249728555,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,8,3,3,10,0.7328990228013029,0.6883821932681867,0.749185667752443,0.8935939196525515,0.9055374592833876,0.8935939196525515,0.8762214983713354,0.8729641693811075,0.8979370249728555,0.9163952225841476
0000000111,6,"[1, 2, 3]",0.7730727470141151,9,3,3,10,0.740499457111835,0.7350705754614549,0.7111834961997828,0.9066232356134636,0.9196525515743756,0.8740499457111836,0.9066232356134636,0.9055374592833876,0.8914223669923995,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,3,3,10,0.740499457111835,0.7350705754614549,0.7111834961997828,0.9066232356134636,0.9196525515743756,0.8740499457111836,0.9066232356134636,0.9055374592833876,0.8914223669923995,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,10,3,3,10,0.8219326818675353,0.8197611292073833,0.8078175895765473,0.9044516829533116,0.8892508143322475,0.9120521172638436,0.8849077090119435,0.9001085776330076,0.9001085776330076,0.8979370249728555
0011101111,238,"[1, 2, 3, 4, 6, 7, 8]",0.8968512486427795,11,3,3,10,0.7676438653637351,0.7242128121606949,0.7904451682953312,0.8697068403908795,0.9001085776330076,0.8946796959826275,0.8697068403908795,0.8935939196525515,0.9033659066232356,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9077090119435396,11,3,3,10,0.7676438653637351,0.7242128121606949,0.7904451682953312,0.8697068403908795,0.9001085776330076,0.8946796959826275,0.8697068403908795,0.8935939196525515,0.9033659066232356,0.9011943539630836
0000000111,6,"[1, 2, 3]",0.8284473398479913,12,3,3,10,0.6644951140065146,0.7958740499457112,0.7785016286644951,0.9077090119435396,0.8935939196525515,0.9022801302931596,0.8914223669923995,0.8816503800217155,0.9055374592833876,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,12,3,3,10,0.6644951140065146,0.7958740499457112,0.7785016286644951,0.9077090119435396,0.8935939196525515,0.9022801302931596,0.8914223669923995,0.8816503800217155,0.9055374592833876,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,13,3,3,10,0.8295331161780674,0.8317046688382194,0.8002171552660152,0.9033659066232356,0.8914223669923995,0.9142236699239956,0.8979370249728555,0.9001085776330076,0.9109663409337676,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,14,3,3,10,0.7763300760043431,0.6373507057546145,0.7991313789359392,0.8935939196525515,0.9066232356134636,0.8740499457111836,0.9033659066232356,0.9196525515743756,0.8990228013029316,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,15,3,3,10,0.6970684039087948,0.7947882736156352,0.8251900108577633,0.8968512486427795,0.8718783930510315,0.8903365906623235,0.8979370249728555,0.8946796959826275,0.8783930510314875,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,16,3,3,10,0.7730727470141151,0.8208469055374593,0.6948968512486428,0.9131378935939196,0.9033659066232356,0.8935939196525515,0.9022801302931596,0.8783930510314875,0.8968512486427795,0.8827361563517915
1111101111,1006,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.9163952225841476,17,3,3,10,0.6666666666666666,0.8121606948968513,0.7719869706840391,0.9087947882736156,0.9218241042345277,0.8892508143322475,0.9055374592833876,0.8935939196525515,0.8805646036916395,0.8610206297502715
0000000111,6,"[1, 2, 3]",0.8230184581976113,18,3,3,10,0.7339847991313789,0.752442996742671,0.7752442996742671,0.8838219326818675,0.8740499457111836,0.9142236699239956,0.8968512486427795,0.9087947882736156,0.9120521172638436,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,18,3,3,10,0.7339847991313789,0.752442996742671,0.7752442996742671,0.8838219326818675,0.8740499457111836,0.9142236699239956,0.8968512486427795,0.9087947882736156,0.9120521172638436,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9163952225841476,19,3,3,10,0.7176981541802389,0.7958740499457112,0.8360477741585234,0.8686210640608035,0.8957654723127035,0.8903365906623235,0.8838219326818675,0.9120521172638436,0.9011943539630836,0.8838219326818675
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,20,3,3,10,0.7687296416938111,0.7187839305103149,0.8197611292073833,0.9207383279044516,0.9196525515743756,0.8935939196525515,0.8653637350705755,0.8827361563517915,0.8914223669923995,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,21,3,3,10,0.8175895765472313,0.7795874049945711,0.7176981541802389,0.9033659066232356,0.8957654723127035,0.9120521172638436,0.8925081433224755,0.8740499457111836,0.8979370249728555,0.9098805646036916
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,22,3,3,10,0.7111834961997828,0.7187839305103149,0.7785016286644951,0.8838219326818675,0.8783930510314875,0.8935939196525515,0.8946796959826275,0.9022801302931596,0.9044516829533116,0.9098805646036916
1000000111,518,"[1, 2, 3, 10]",0.8718783930510315,23,3,3,10,0.7296416938110749,0.7709011943539631,0.7969598262757872,0.8903365906623235,0.8783930510314875,0.9033659066232356,0.9185667752442996,0.9087947882736156,0.8925081433224755,0.8686210640608035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,24,3,3,10,0.8284473398479913,0.7709011943539631,0.8045602605863192,0.8773072747014115,0.9055374592833876,0.8892508143322475,0.8740499457111836,0.9131378935939196,0.9131378935939196,0.8903365906623235
1111110111,1014,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.9174809989142236,25,3,3,10,0.762214983713355,0.7774158523344191,0.755700325732899,0.9294245385450597,0.8925081433224755,0.9098805646036916,0.8892508143322475,0.9033659066232356,0.8881650380021715,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,26,3,3,10,0.6818675352877307,0.7871878393051032,0.8078175895765473,0.8849077090119435,0.9109663409337676,0.9033659066232356,0.9066232356134636,0.8870792616720955,0.9066232356134636,0.8957654723127035
0000000111,6,"[1, 2, 3]",0.8219326818675353,27,3,3,10,0.8002171552660152,0.8186753528773073,0.7079261672095548,0.8859934853420195,0.8946796959826275,0.9174809989142236,0.8957654723127035,0.9022801302931596,0.8990228013029316,0.8968512486427795
0000000111,6,"[1, 2, 3]",0.7991313789359392,28,3,3,10,0.7090119435396308,0.758957654723127,0.7654723127035831,0.8903365906623235,0.9022801302931596,0.8859934853420195,0.8892508143322475,0.8903365906623235,0.9131378935939196,0.8773072747014115
1000100111,550,"[1, 2, 3, 6, 10]",0.8870792616720955,28,3,3,10,0.7090119435396308,0.758957654723127,0.7654723127035831,0.8903365906623235,0.9022801302931596,0.8859934853420195,0.8892508143322475,0.8903365906623235,0.9131378935939196,0.8773072747014115
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9033659066232356,28,3,3,10,0.7090119435396308,0.758957654723127,0.7654723127035831,0.8903365906623235,0.9022801302931596,0.8859934853420195,0.8892508143322475,0.8903365906623235,0.9131378935939196,0.8773072747014115
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9098805646036916,29,3,3,10,0.8110749185667753,0.7958740499457112,0.7774158523344191,0.9077090119435396,0.8946796959826275,0.8968512486427795,0.8479913137893594,0.8892508143322475,0.9174809989142236,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,30,3,3,10,0.752442996742671,0.7785016286644951,0.6938110749185668,0.8555917480998915,0.9055374592833876,0.8925081433224755,0.9022801302931596,0.9120521172638436,0.8968512486427795,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,31,3,3,10,0.7100977198697068,0.8089033659066233,0.8067318132464713,0.8957654723127035,0.9153094462540716,0.8599348534201955,0.9229098805646037,0.9077090119435396,0.8729641693811075,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,33,3,3,10,0.742671009771987,0.762214983713355,0.7752442996742671,0.9077090119435396,0.8990228013029316,0.9066232356134636,0.8838219326818675,0.8762214983713354,0.8979370249728555,0.8957654723127035
0000000111,6,"[1, 2, 3]",0.8327904451682954,34,3,3,10,0.757871878393051,0.8023887079261672,0.7730727470141151,0.9207383279044516,0.9098805646036916,0.9066232356134636,0.9011943539630836,0.9001085776330076,0.9001085776330076,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,34,3,3,10,0.757871878393051,0.8023887079261672,0.7730727470141151,0.9207383279044516,0.9098805646036916,0.9066232356134636,0.9011943539630836,0.9001085776330076,0.9001085776330076,0.9087947882736156
0000000111,6,"[1, 2, 3]",0.7947882736156352,35,3,3,10,0.7144408251900108,0.7882736156351792,0.738327904451683,0.8838219326818675,0.8957654723127035,0.9011943539630836,0.9022801302931596,0.9087947882736156,0.9077090119435396,0.9153094462540716
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9163952225841476,35,3,3,10,0.7144408251900108,0.7882736156351792,0.738327904451683,0.8838219326818675,0.8957654723127035,0.9011943539630836,0.9022801302931596,0.9087947882736156,0.9077090119435396,0.9153094462540716
0000000111,6,"[1, 2, 3]",0.8154180238870793,36,3,3,10,0.745928338762215,0.7339847991313789,0.7252985884907709,0.8773072747014115,0.9077090119435396,0.9011943539630836,0.8968512486427795,0.9077090119435396,0.8794788273615635,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,36,3,3,10,0.745928338762215,0.7339847991313789,0.7252985884907709,0.8773072747014115,0.9077090119435396,0.9011943539630836,0.8968512486427795,0.9077090119435396,0.8794788273615635,0.9077090119435396
