Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.9109663409337676,1,1,7,10,0.8447339847991314,0.8262757871878393,0.8414766558089034,0.8034744842562432,0.7763300760043431,0.8338762214983714,0.8143322475570033,0.8881650380021715,0.9131378935939196,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,3,1,7,10,0.8078175895765473,0.7926167209554832,0.8067318132464713,0.8078175895765473,0.7991313789359392,0.8382193268186754,0.8783930510314875,0.8968512486427795,0.8990228013029316,0.8968512486427795
0001111111,126,"[1, 2, 3, 4, 5, 6, 7]",0.8664495114006515,4,1,7,10,0.743756786102063,0.8284473398479913,0.8056460369163952,0.7937024972855592,0.7947882736156352,0.8241042345276873,0.7893593919652552,0.8838219326818675,0.8838219326818675,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9033659066232356,4,1,7,10,0.743756786102063,0.8284473398479913,0.8056460369163952,0.7937024972855592,0.7947882736156352,0.8241042345276873,0.7893593919652552,0.8838219326818675,0.8838219326818675,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,5,1,7,10,0.8523344191096635,0.7839305103148752,0.8664495114006515,0.8034744842562432,0.7372421281216069,0.7774158523344191,0.8251900108577633,0.9131378935939196,0.8903365906623235,0.9033659066232356
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,6,1,7,10,0.8306188925081434,0.8241042345276873,0.8241042345276873,0.7828447339847991,0.7839305103148752,0.8284473398479913,0.8393051031487514,0.8838219326818675,0.8925081433224755,0.8914223669923995
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9109663409337676,7,1,7,10,0.8013029315960912,0.8208469055374593,0.7991313789359392,0.8241042345276873,0.8219326818675353,0.7861020629750272,0.7915309446254072,0.8631921824104235,0.9044516829533116,0.9229098805646037
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9044516829533116,8,1,7,10,0.8143322475570033,0.8403908794788274,0.7795874049945711,0.8089033659066233,0.7850162866449512,0.8631921824104235,0.8273615635179153,0.9120521172638436,0.8816503800217155,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9001085776330076,9,1,7,10,0.8034744842562432,0.8056460369163952,0.8490770901194354,0.8143322475570033,0.8089033659066233,0.7709011943539631,0.762214983713355,0.8935939196525515,0.8718783930510315,0.8729641693811075
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,10,1,7,10,0.8132464712269273,0.8154180238870793,0.8154180238870793,0.8469055374592834,0.8317046688382194,0.8403908794788274,0.8631921824104235,0.8838219326818675,0.9142236699239956,0.8892508143322475
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9077090119435396,11,1,7,10,0.8034744842562432,0.7828447339847991,0.8121606948968513,0.8501628664495114,0.8251900108577633,0.7937024972855592,0.8165038002171553,0.9142236699239956,0.8881650380021715,0.8664495114006515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,12,1,7,10,0.8132464712269273,0.8523344191096635,0.8631921824104235,0.748099891422367,0.7654723127035831,0.7937024972855592,0.8545059717698155,0.9087947882736156,0.9011943539630836,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,13,1,7,10,0.8653637350705755,0.8089033659066233,0.7763300760043431,0.8425624321389794,0.7915309446254072,0.8393051031487514,0.8165038002171553,0.9044516829533116,0.8979370249728555,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,14,1,7,10,0.7947882736156352,0.7991313789359392,0.8469055374592834,0.8436482084690554,0.8414766558089034,0.8045602605863192,0.8371335504885994,0.8859934853420195,0.8718783930510315,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,15,1,7,10,0.8295331161780674,0.7937024972855592,0.8479913137893594,0.8197611292073833,0.8056460369163952,0.8371335504885994,0.8219326818675353,0.9066232356134636,0.8881650380021715,0.8957654723127035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,16,1,7,10,0.8165038002171553,0.7882736156351792,0.8295331161780674,0.8078175895765473,0.7871878393051032,0.8621064060803475,0.8132464712269273,0.8458197611292074,0.9120521172638436,0.8816503800217155
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.8892508143322475,17,1,7,10,0.7980456026058632,0.8230184581976113,0.8360477741585234,0.7947882736156352,0.8523344191096635,0.7633007600434311,0.8490770901194354,0.9022801302931596,0.8849077090119435,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,18,1,7,10,0.8219326818675353,0.8360477741585234,0.8219326818675353,0.8251900108577633,0.749185667752443,0.8197611292073833,0.8208469055374593,0.9033659066232356,0.9066232356134636,0.8849077090119435
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,19,1,7,10,0.8295331161780674,0.8447339847991314,0.8273615635179153,0.7231270358306189,0.8523344191096635,0.8002171552660152,0.7937024972855592,0.9174809989142236,0.9174809989142236,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,20,1,7,10,0.8327904451682954,0.8186753528773073,0.744842562432139,0.7980456026058632,0.760043431053203,0.8306188925081434,0.7871878393051032,0.8762214983713354,0.9087947882736156,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,21,1,7,10,0.8262757871878393,0.8034744842562432,0.8458197611292074,0.8002171552660152,0.8251900108577633,0.7861020629750272,0.8197611292073833,0.9033659066232356,0.9033659066232356,0.8718783930510315
0001111101,124,"[1, 3, 4, 5, 6, 7]",0.8599348534201955,22,1,7,10,0.7698154180238871,0.8783930510314875,0.8099891422366993,0.8327904451682954,0.8338762214983714,0.8197611292073833,0.747014115092291,0.8990228013029316,0.8870792616720955,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,23,1,7,10,0.8208469055374593,0.7926167209554832,0.8251900108577633,0.8067318132464713,0.8262757871878393,0.8023887079261672,0.8013029315960912,0.8946796959826275,0.9109663409337676,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9001085776330076,24,1,7,10,0.8208469055374593,0.8371335504885994,0.8208469055374593,0.7904451682953312,0.8110749185667753,0.7947882736156352,0.8479913137893594,0.8718783930510315,0.8990228013029316,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,25,1,7,10,0.8469055374592834,0.8219326818675353,0.8577633007600435,0.8099891422366993,0.8262757871878393,0.8121606948968513,0.8230184581976113,0.8903365906623235,0.9011943539630836,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,26,1,7,10,0.8121606948968513,0.8013029315960912,0.8034744842562432,0.8479913137893594,0.8523344191096635,0.8284473398479913,0.7969598262757872,0.8881650380021715,0.8718783930510315,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,27,1,7,10,0.7947882736156352,0.762214983713355,0.7774158523344191,0.7806731813246471,0.8241042345276873,0.8284473398479913,0.8436482084690554,0.8979370249728555,0.9022801302931596,0.8979370249728555
1001111111,638,"[1, 2, 3, 4, 5, 6, 7, 10]",0.8935939196525515,28,1,7,10,0.8230184581976113,0.8360477741585234,0.8154180238870793,0.7915309446254072,0.7926167209554832,0.7752442996742671,0.7980456026058632,0.9087947882736156,0.8990228013029316,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,29,1,7,10,0.8143322475570033,0.8034744842562432,0.8284473398479913,0.8121606948968513,0.8262757871878393,0.8251900108577633,0.8056460369163952,0.9011943539630836,0.9077090119435396,0.8968512486427795
