Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,1,3,9,10,0.760043431053203,0.7220412595005429,0.7795874049945711,0.7187839305103149,0.751357220412595,0.8251900108577633,0.8284473398479913,0.8002171552660152,0.8034744842562432,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8870792616720955,2,3,9,10,0.756786102062975,0.7937024972855592,0.7372421281216069,0.7307274701411509,0.760043431053203,0.6514657980456026,0.742671009771987,0.7980456026058632,0.7111834961997828,0.8794788273615635
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8664495114006515,3,3,9,10,0.738327904451683,0.7643865363735071,0.7904451682953312,0.8154180238870793,0.6872964169381107,0.7817589576547231,0.745928338762215,0.7969598262757872,0.754614549402823,0.8903365906623235
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8697068403908795,4,3,9,10,0.8023887079261672,0.7958740499457112,0.6786102062975027,0.7122692725298588,0.7046688382193268,0.7643865363735071,0.7274701411509229,0.8197611292073833,0.8013029315960912,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8903365906623235,5,3,9,10,0.7003257328990228,0.7719869706840391,0.7296416938110749,0.7296416938110749,0.760043431053203,0.8284473398479913,0.744842562432139,0.7817589576547231,0.7806731813246471,0.8849077090119435
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8577633007600435,6,3,9,10,0.739413680781759,0.7155266015200868,0.743756786102063,0.757871878393051,0.748099891422367,0.8034744842562432,0.7231270358306189,0.7806731813246471,0.7698154180238871,0.8979370249728555
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8414766558089034,7,3,9,10,0.7361563517915309,0.7339847991313789,0.7817589576547231,0.6938110749185668,0.7774158523344191,0.7643865363735071,0.7643865363735071,0.7274701411509229,0.7643865363735071,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8892508143322475,8,3,9,10,0.7698154180238871,0.7774158523344191,0.7882736156351792,0.7904451682953312,0.748099891422367,0.7730727470141151,0.7882736156351792,0.7252985884907709,0.7785016286644951,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,9,3,9,10,0.7665580890336591,0.7633007600434311,0.7937024972855592,0.8219326818675353,0.8262757871878393,0.7231270358306189,0.7991313789359392,0.750271444082519,0.7785016286644951,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8849077090119435,10,3,9,10,0.7252985884907709,0.7871878393051032,0.7166123778501629,0.7187839305103149,0.7958740499457112,0.7133550488599348,0.7915309446254072,0.7698154180238871,0.7263843648208469,0.8751357220412594
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8718783930510315,11,3,9,10,0.6666666666666666,0.8121606948968513,0.7719869706840391,0.7904451682953312,0.7763300760043431,0.7719869706840391,0.6720955483170467,0.7361563517915309,0.6905537459283387,0.8610206297502715
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,12,3,9,10,0.7643865363735071,0.8349619978284474,0.8121606948968513,0.7839305103148752,0.7915309446254072,0.8197611292073833,0.8132464712269273,0.7719869706840391,0.7296416938110749,0.8805646036916395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8968512486427795,13,3,9,10,0.8045602605863192,0.758957654723127,0.8165038002171553,0.7198697068403909,0.7752442996742671,0.6894679695982627,0.8165038002171553,0.8251900108577633,0.7806731813246471,0.8794788273615635
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8762214983713354,14,3,9,10,0.762214983713355,0.8002171552660152,0.8121606948968513,0.8197611292073833,0.7079261672095548,0.753528773072747,0.8512486427795874,0.7242128121606949,0.8078175895765473,0.8946796959826275
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8935939196525515,15,3,9,10,0.7307274701411509,0.757871878393051,0.753528773072747,0.7937024972855592,0.7958740499457112,0.8338762214983714,0.7654723127035831,0.7937024972855592,0.7828447339847991,0.9087947882736156
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8718783930510315,16,3,9,10,0.7871878393051032,0.7318132464712269,0.7198697068403909,0.7980456026058632,0.7871878393051032,0.750271444082519,0.7763300760043431,0.7915309446254072,0.8099891422366993,0.8935939196525515
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8469055374592834,17,3,9,10,0.7719869706840391,0.749185667752443,0.7100977198697068,0.7719869706840391,0.749185667752443,0.7252985884907709,0.744842562432139,0.7643865363735071,0.755700325732899,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,18,3,9,10,0.6807817589576547,0.8067318132464713,0.6818675352877307,0.7861020629750272,0.7231270358306189,0.8132464712269273,0.7785016286644951,0.8132464712269273,0.7687296416938111,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8870792616720955,19,3,9,10,0.7861020629750272,0.748099891422367,0.7850162866449512,0.749185667752443,0.7643865363735071,0.7665580890336591,0.7209554831704669,0.7633007600434311,0.7676438653637351,0.8762214983713354
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8762214983713354,20,3,9,10,0.762214983713355,0.8002171552660152,0.8121606948968513,0.8197611292073833,0.7079261672095548,0.753528773072747,0.8512486427795874,0.7242128121606949,0.8078175895765473,0.8946796959826275
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8914223669923995,21,3,9,10,0.7068403908794788,0.756786102062975,0.8534201954397395,0.7676438653637351,0.8414766558089034,0.7915309446254072,0.739413680781759,0.7709011943539631,0.7274701411509229,0.9120521172638436
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8393051031487514,22,3,9,10,0.8002171552660152,0.7969598262757872,0.761129207383279,0.7709011943539631,0.7285559174809989,0.7795874049945711,0.754614549402823,0.6807817589576547,0.6948968512486428,0.8881650380021715
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8545059717698155,23,3,9,10,0.8013029315960912,0.8002171552660152,0.7263843648208469,0.744842562432139,0.7187839305103149,0.7166123778501629,0.8219326818675353,0.761129207383279,0.7850162866449512,0.8903365906623235
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8436482084690554,24,3,9,10,0.6558089033659066,0.760043431053203,0.8414766558089034,0.7839305103148752,0.7654723127035831,0.7654723127035831,0.751357220412595,0.758957654723127,0.762214983713355,0.8957654723127035
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8566775244299675,25,3,9,10,0.8284473398479913,0.7328990228013029,0.7231270358306189,0.8002171552660152,0.7817589576547231,0.7795874049945711,0.7328990228013029,0.8143322475570033,0.7643865363735071,0.8979370249728555
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8588490770901195,26,3,9,10,0.7633007600434311,0.742671009771987,0.6319218241042345,0.7242128121606949,0.7752442996742671,0.6699239956568946,0.8089033659066233,0.7850162866449512,0.7763300760043431,0.8990228013029316
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8718783930510315,27,3,9,10,0.7285559174809989,0.8208469055374593,0.7774158523344191,0.7687296416938111,0.7263843648208469,0.7643865363735071,0.6992399565689468,0.756786102062975,0.8241042345276873,0.9001085776330076
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8338762214983714,28,3,9,10,0.741585233441911,0.7763300760043431,0.6851248642779587,0.7676438653637351,0.7730727470141151,0.7220412595005429,0.8023887079261672,0.6145494028230185,0.7633007600434311,0.8903365906623235
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8664495114006515,29,3,9,10,0.7850162866449512,0.8056460369163952,0.757871878393051,0.7024972855591748,0.7643865363735071,0.7871878393051032,0.7209554831704669,0.8045602605863192,0.7144408251900108,0.8881650380021715
