Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy (low-quality client)
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8479913137893594,1,3,10,10,0.749185667752443,0.7100977198697068,0.7231270358306189,0.7698154180238871,0.750271444082519,0.752442996742671,0.6851248642779587,0.7806731813246471,0.7665580890336591,0.8403908794788274
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610206297502715,2,3,10,10,0.756786102062975,0.7937024972855592,0.7372421281216069,0.7307274701411509,0.760043431053203,0.6514657980456026,0.742671009771987,0.7980456026058632,0.7111834961997828,0.5993485342019544
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8653637350705755,3,3,10,10,0.753528773072747,0.7795874049945711,0.7893593919652552,0.7915309446254072,0.7915309446254072,0.7752442996742671,0.7904451682953312,0.8382193268186754,0.6894679695982627,0.762214983713355
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8870792616720955,4,3,10,10,0.6959826275787188,0.7904451682953312,0.7980456026058632,0.8013029315960912,0.745928338762215,0.8078175895765473,0.7665580890336591,0.8121606948968513,0.8067318132464713,0.7806731813246471
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610206297502715,5,3,10,10,0.8230184581976113,0.7687296416938111,0.748099891422367,0.6959826275787188,0.748099891422367,0.743756786102063,0.7871878393051032,0.7187839305103149,0.7231270358306189,0.7709011943539631
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,6,3,10,10,0.7285559174809989,0.7980456026058632,0.756786102062975,0.8002171552660152,0.6438653637350705,0.7806731813246471,0.7850162866449512,0.7817589576547231,0.7242128121606949,0.760043431053203
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8805646036916395,7,3,10,10,0.7665580890336591,0.7633007600434311,0.7937024972855592,0.8219326818675353,0.8262757871878393,0.7231270358306189,0.7991313789359392,0.750271444082519,0.7785016286644951,0.7817589576547231
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8360477741585234,8,3,10,10,0.7752442996742671,0.738327904451683,0.6753528773072747,0.7741585233441911,0.7752442996742671,0.6004343105320304,0.8186753528773073,0.744842562432139,0.7176981541802389,0.7209554831704669
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,9,3,10,10,0.8165038002171553,0.7882736156351792,0.8523344191096635,0.7926167209554832,0.7763300760043431,0.7220412595005429,0.7709011943539631,0.757871878393051,0.7643865363735071,0.7252985884907709
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8599348534201955,10,3,10,10,0.8186753528773073,0.755700325732899,0.7372421281216069,0.757871878393051,0.742671009771987,0.7339847991313789,0.6720955483170467,0.8002171552660152,0.8078175895765473,0.8013029315960912
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8631921824104235,11,3,10,10,0.739413680781759,0.7806731813246471,0.7122692725298588,0.7828447339847991,0.7035830618892508,0.7307274701411509,0.7665580890336591,0.7698154180238871,0.7665580890336591,0.747014115092291
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8697068403908795,12,3,10,10,0.6568946796959826,0.7937024972855592,0.7252985884907709,0.7220412595005429,0.7828447339847991,0.742671009771987,0.7643865363735071,0.7633007600434311,0.745928338762215,0.6927252985884907
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8794788273615635,13,3,10,10,0.8534201954397395,0.8056460369163952,0.7969598262757872,0.8045602605863192,0.6840390879478827,0.6829533116178067,0.761129207383279,0.8284473398479913,0.6916395222584147,0.8002171552660152
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8566775244299675,14,3,10,10,0.7220412595005429,0.7263843648208469,0.7741585233441911,0.7958740499457112,0.7861020629750272,0.751357220412595,0.7969598262757872,0.7774158523344191,0.751357220412595,0.7144408251900108
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8751357220412594,15,3,10,10,0.7871878393051032,0.740499457111835,0.749185667752443,0.747014115092291,0.6862106406080347,0.7893593919652552,0.8251900108577633,0.8023887079261672,0.8436482084690554,0.7307274701411509
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,16,3,10,10,0.7969598262757872,0.8197611292073833,0.6818675352877307,0.7828447339847991,0.6590662323561346,0.7850162866449512,0.7795874049945711,0.8034744842562432,0.7209554831704669,0.6319218241042345
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,17,3,10,10,0.752442996742671,0.8230184581976113,0.756786102062975,0.6775244299674267,0.7839305103148752,0.7937024972855592,0.8175895765472313,0.7839305103148752,0.7926167209554832,0.8262757871878393
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8577633007600435,18,3,10,10,0.7785016286644951,0.742671009771987,0.744842562432139,0.6840390879478827,0.7741585233441911,0.7709011943539631,0.7774158523344191,0.7882736156351792,0.7339847991313789,0.756786102062975
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8621064060803475,19,3,10,10,0.7850162866449512,0.7719869706840391,0.747014115092291,0.7926167209554832,0.7339847991313789,0.7242128121606949,0.7361563517915309,0.7176981541802389,0.7698154180238871,0.7068403908794788
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8805646036916395,20,3,10,10,0.7752442996742671,0.7926167209554832,0.8458197611292074,0.7633007600434311,0.7882736156351792,0.7915309446254072,0.6938110749185668,0.7133550488599348,0.7100977198697068,0.8197611292073833
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,21,3,10,10,0.743756786102063,0.7122692725298588,0.8045602605863192,0.7882736156351792,0.6851248642779587,0.751357220412595,0.8306188925081434,0.7676438653637351,0.744842562432139,0.7915309446254072
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,22,3,10,10,0.6319218241042345,0.6981541802388708,0.7654723127035831,0.6970684039087948,0.7785016286644951,0.6015200868621065,0.7904451682953312,0.7318132464712269,0.8089033659066233,0.8023887079261672
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8914223669923995,23,3,10,10,0.8436482084690554,0.7730727470141151,0.8393051031487514,0.7676438653637351,0.8251900108577633,0.758957654723127,0.7806731813246471,0.7035830618892508,0.7730727470141151,0.8154180238870793
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,24,3,10,10,0.7980456026058632,0.8165038002171553,0.7958740499457112,0.7719869706840391,0.7991313789359392,0.738327904451683,0.7969598262757872,0.761129207383279,0.7980456026058632,0.8251900108577633
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,25,3,10,10,0.7871878393051032,0.7893593919652552,0.747014115092291,0.8034744842562432,0.7741585233441911,0.6547231270358306,0.7763300760043431,0.7676438653637351,0.7698154180238871,0.7111834961997828
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8816503800217155,26,3,10,10,0.8208469055374593,0.762214983713355,0.762214983713355,0.7991313789359392,0.7155266015200868,0.7991313789359392,0.7687296416938111,0.8197611292073833,0.7665580890336591,0.7155266015200868
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8783930510314875,27,3,10,10,0.749185667752443,0.7893593919652552,0.7719869706840391,0.7752442996742671,0.7926167209554832,0.8534201954397395,0.748099891422367,0.7882736156351792,0.7698154180238871,0.8197611292073833
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8729641693811075,28,3,10,10,0.7318132464712269,0.750271444082519,0.7926167209554832,0.8078175895765473,0.8360477741585234,0.8067318132464713,0.7719869706840391,0.7339847991313789,0.7372421281216069,0.7643865363735071
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8577633007600435,29,3,10,10,0.7871878393051032,0.7035830618892508,0.7915309446254072,0.7850162866449512,0.7828447339847991,0.757871878393051,0.7709011943539631,0.7730727470141151,0.755700325732899,0.7676438653637351
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8555917480998915,30,3,10,10,0.7763300760043431,0.7654723127035831,0.6981541802388708,0.6959826275787188,0.8013029315960912,0.8436482084690554,0.7090119435396308,0.7307274701411509,0.7068403908794788,0.7926167209554832
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,31,3,10,10,0.762214983713355,0.8469055374592834,0.7318132464712269,0.7643865363735071,0.7958740499457112,0.7763300760043431,0.7774158523344191,0.7035830618892508,0.6894679695982627,0.6742671009771987
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8892508143322475,32,3,10,10,0.7763300760043431,0.8599348534201955,0.741585233441911,0.8121606948968513,0.7741585233441911,0.7361563517915309,0.7090119435396308,0.8023887079261672,0.749185667752443,0.7339847991313789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8675352877307275,33,3,10,10,0.749185667752443,0.7024972855591748,0.7904451682953312,0.750271444082519,0.7665580890336591,0.8165038002171553,0.7871878393051032,0.761129207383279,0.7339847991313789,0.7339847991313789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8838219326818675,34,3,10,10,0.7730727470141151,0.7785016286644951,0.7806731813246471,0.743756786102063,0.7090119435396308,0.6959826275787188,0.7850162866449512,0.747014115092291,0.743756786102063,0.7741585233441911
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8783930510314875,35,3,10,10,0.7676438653637351,0.7795874049945711,0.756786102062975,0.8230184581976113,0.7242128121606949,0.8067318132464713,0.8067318132464713,0.8002171552660152,0.7079261672095548,0.7079261672095548
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8762214983713354,36,3,10,10,0.7795874049945711,0.8349619978284474,0.8175895765472313,0.7122692725298588,0.758957654723127,0.7785016286644951,0.7318132464712269,0.7068403908794788,0.8349619978284474,0.8208469055374593
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8653637350705755,37,3,10,10,0.753528773072747,0.7795874049945711,0.7893593919652552,0.7915309446254072,0.7915309446254072,0.7752442996742671,0.7904451682953312,0.8382193268186754,0.6894679695982627,0.762214983713355
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8588490770901195,38,3,10,10,0.8089033659066233,0.8110749185667753,0.8034744842562432,0.7741585233441911,0.7046688382193268,0.761129207383279,0.7850162866449512,0.7339847991313789,0.7676438653637351,0.6579804560260586
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,39,3,10,10,0.8034744842562432,0.7252985884907709,0.8251900108577633,0.7709011943539631,0.7785016286644951,0.747014115092291,0.755700325732899,0.7915309446254072,0.7850162866449512,0.6731813246471227
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8740499457111836,40,3,10,10,0.751357220412595,0.7882736156351792,0.8251900108577633,0.8132464712269273,0.8078175895765473,0.8262757871878393,0.7709011943539631,0.6938110749185668,0.8121606948968513,0.7643865363735071
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8816503800217155,41,3,10,10,0.740499457111835,0.7350705754614549,0.7111834961997828,0.7633007600434311,0.7969598262757872,0.8425624321389794,0.7318132464712269,0.745928338762215,0.7893593919652552,0.747014115092291
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8447339847991314,42,3,10,10,0.7035830618892508,0.6558089033659066,0.7741585233441911,0.743756786102063,0.7741585233441911,0.6829533116178067,0.6036916395222585,0.743756786102063,0.7372421281216069,0.7730727470141151
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8642779587404995,43,3,10,10,0.8566775244299675,0.7242128121606949,0.738327904451683,0.7274701411509229,0.761129207383279,0.755700325732899,0.742671009771987,0.8056460369163952,0.7785016286644951,0.8034744842562432
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8436482084690554,44,3,10,10,0.747014115092291,0.747014115092291,0.7252985884907709,0.749185667752443,0.755700325732899,0.7633007600434311,0.6905537459283387,0.738327904451683,0.7633007600434311,0.7991313789359392
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8707926167209555,45,3,10,10,0.6590662323561346,0.7687296416938111,0.7035830618892508,0.761129207383279,0.760043431053203,0.7958740499457112,0.7676438653637351,0.6427795874049945,0.8403908794788274,0.7839305103148752
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8707926167209555,46,3,10,10,0.7882736156351792,0.7350705754614549,0.754614549402823,0.8436482084690554,0.7318132464712269,0.7242128121606949,0.7741585233441911,0.7926167209554832,0.7774158523344191,0.751357220412595
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8903365906623235,47,3,10,10,0.7893593919652552,0.7937024972855592,0.6829533116178067,0.7774158523344191,0.7969598262757872,0.7350705754614549,0.8045602605863192,0.8458197611292074,0.7698154180238871,0.8219326818675353
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8436482084690554,48,3,10,10,0.8023887079261672,0.739413680781759,0.6948968512486428,0.6829533116178067,0.7079261672095548,0.7372421281216069,0.7307274701411509,0.6872964169381107,0.7231270358306189,0.7242128121606949
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8935939196525515,49,3,10,10,0.7307274701411509,0.757871878393051,0.753528773072747,0.7937024972855592,0.7958740499457112,0.8338762214983714,0.7654723127035831,0.7937024972855592,0.7828447339847991,0.741585233441911
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8816503800217155,50,3,10,10,0.7014115092290988,0.7709011943539631,0.7046688382193268,0.749185667752443,0.8349619978284474,0.7871878393051032,0.7958740499457112,0.7937024972855592,0.7242128121606949,0.7046688382193268
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,1,3,10,100,0.761129207383279,0.7643865363735071,0.7839305103148752,0.7947882736156352,0.7231270358306189,0.6894679695982627,0.7090119435396308,0.8338762214983714,0.8230184581976113,0.751357220412595
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8751357220412594,2,3,10,100,0.8078175895765473,0.758957654723127,0.8034744842562432,0.7676438653637351,0.7144408251900108,0.8089033659066233,0.8023887079261672,0.6612377850162866,0.6992399565689468,0.8338762214983714
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8599348534201955,3,3,10,100,0.6959826275787188,0.7687296416938111,0.7252985884907709,0.8034744842562432,0.6938110749185668,0.747014115092291,0.8013029315960912,0.7687296416938111,0.748099891422367,0.7133550488599348
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,4,3,10,100,0.751357220412595,0.7709011943539631,0.7665580890336591,0.8002171552660152,0.8165038002171553,0.739413680781759,0.7361563517915309,0.7187839305103149,0.7817589576547231,0.7709011943539631
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8653637350705755,5,3,10,100,0.7361563517915309,0.7676438653637351,0.7926167209554832,0.749185667752443,0.7263843648208469,0.7263843648208469,0.8089033659066233,0.7676438653637351,0.8045602605863192,0.8013029315960912
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8479913137893594,6,3,10,100,0.7817589576547231,0.6199782844733985,0.6981541802388708,0.7806731813246471,0.7252985884907709,0.7339847991313789,0.7795874049945711,0.8273615635179153,0.7328990228013029,0.8327904451682954
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,7,3,10,100,0.7828447339847991,0.8045602605863192,0.741585233441911,0.745928338762215,0.754614549402823,0.7926167209554832,0.7785016286644951,0.7698154180238871,0.7296416938110749,0.7350705754614549
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8642779587404995,8,3,10,100,0.7176981541802389,0.7980456026058632,0.7633007600434311,0.7100977198697068,0.7676438653637351,0.7296416938110749,0.7828447339847991,0.7763300760043431,0.8078175895765473,0.8175895765472313
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8816503800217155,9,3,10,100,0.7806731813246471,0.7242128121606949,0.8458197611292074,0.7882736156351792,0.751357220412595,0.7969598262757872,0.7633007600434311,0.8262757871878393,0.7730727470141151,0.7882736156351792
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8621064060803475,10,3,10,100,0.6634093376764386,0.7828447339847991,0.8045602605863192,0.7795874049945711,0.8360477741585234,0.8034744842562432,0.754614549402823,0.7795874049945711,0.742671009771987,0.7882736156351792
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8729641693811075,11,3,10,100,0.7643865363735071,0.7024972855591748,0.7915309446254072,0.7741585233441911,0.750271444082519,0.752442996742671,0.7242128121606949,0.753528773072747,0.750271444082519,0.7741585233441911
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8436482084690554,12,3,10,100,0.7068403908794788,0.7893593919652552,0.7687296416938111,0.747014115092291,0.6634093376764386,0.8121606948968513,0.7991313789359392,0.6818675352877307,0.7166123778501629,0.8067318132464713
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8697068403908795,13,3,10,100,0.8013029315960912,0.740499457111835,0.7187839305103149,0.760043431053203,0.7263843648208469,0.7111834961997828,0.6959826275787188,0.7665580890336591,0.8089033659066233,0.8447339847991314
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8805646036916395,14,3,10,100,0.8219326818675353,0.755700325732899,0.7958740499457112,0.7795874049945711,0.747014115092291,0.8479913137893594,0.504885993485342,0.7969598262757872,0.8251900108577633,0.751357220412595
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610206297502715,15,3,10,100,0.8067318132464713,0.6666666666666666,0.7350705754614549,0.7850162866449512,0.7730727470141151,0.8458197611292074,0.760043431053203,0.7166123778501629,0.749185667752443,0.743756786102063
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8436482084690554,16,3,10,100,0.7068403908794788,0.7893593919652552,0.7687296416938111,0.747014115092291,0.6634093376764386,0.8121606948968513,0.7991313789359392,0.6818675352877307,0.7166123778501629,0.8067318132464713
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8740499457111836,17,3,10,100,0.8099891422366993,0.8197611292073833,0.762214983713355,0.7361563517915309,0.7719869706840391,0.7133550488599348,0.756786102062975,0.7774158523344191,0.7166123778501629,0.748099891422367
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8631921824104235,18,3,10,100,0.6938110749185668,0.8317046688382194,0.5906623235613464,0.762214983713355,0.8165038002171553,0.7915309446254072,0.7079261672095548,0.7068403908794788,0.7926167209554832,0.7741585233441911
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8827361563517915,19,3,10,100,0.761129207383279,0.7741585233441911,0.8599348534201955,0.6731813246471227,0.7893593919652552,0.8241042345276873,0.8197611292073833,0.755700325732899,0.6655808903365906,0.7035830618892508
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8425624321389794,20,3,10,100,0.6558089033659066,0.755700325732899,0.7100977198697068,0.7361563517915309,0.7698154180238871,0.762214983713355,0.7176981541802389,0.740499457111835,0.8089033659066233,0.6981541802388708
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8697068403908795,21,3,10,100,0.748099891422367,0.7850162866449512,0.6894679695982627,0.8078175895765473,0.8056460369163952,0.760043431053203,0.7893593919652552,0.7209554831704669,0.753528773072747,0.7372421281216069
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8849077090119435,22,3,10,100,0.7817589576547231,0.748099891422367,0.7785016286644951,0.761129207383279,0.7285559174809989,0.7350705754614549,0.7980456026058632,0.7741585233441911,0.8143322475570033,0.8241042345276873
1111111101,1020,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.8501628664495114,23,3,10,100,0.7904451682953312,0.8697068403908795,0.6275787187839305,0.751357220412595,0.751357220412595,0.745928338762215,0.8056460369163952,0.738327904451683,0.7698154180238871,0.6872964169381107
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8740499457111836,24,3,10,100,0.752442996742671,0.8327904451682954,0.7774158523344191,0.743756786102063,0.7774158523344191,0.7926167209554832,0.7839305103148752,0.749185667752443,0.8045602605863192,0.8132464712269273
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8631921824104235,25,3,10,100,0.8403908794788274,0.6981541802388708,0.7090119435396308,0.7882736156351792,0.8013029315960912,0.7709011943539631,0.7643865363735071,0.755700325732899,0.7285559174809989,0.8219326818675353
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8523344191096635,26,3,10,100,0.7871878393051032,0.7035830618892508,0.7111834961997828,0.761129207383279,0.7003257328990228,0.7882736156351792,0.739413680781759,0.7003257328990228,0.7915309446254072,0.8490770901194354
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8816503800217155,27,3,10,100,0.7328990228013029,0.751357220412595,0.7187839305103149,0.7904451682953312,0.755700325732899,0.7785016286644951,0.8089033659066233,0.8110749185667753,0.7187839305103149,0.7372421281216069
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8805646036916395,28,3,10,100,0.7806731813246471,0.7709011943539631,0.8034744842562432,0.750271444082519,0.7947882736156352,0.8425624321389794,0.7937024972855592,0.7633007600434311,0.7850162866449512,0.7774158523344191
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8653637350705755,29,3,10,100,0.7980456026058632,0.7361563517915309,0.7763300760043431,0.8089033659066233,0.6796959826275787,0.751357220412595,0.760043431053203,0.8067318132464713,0.7187839305103149,0.7882736156351792
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8794788273615635,30,3,10,100,0.7817589576547231,0.6938110749185668,0.739413680781759,0.8078175895765473,0.7893593919652552,0.8045602605863192,0.7947882736156352,0.7752442996742671,0.7752442996742671,0.7904451682953312
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8762214983713354,31,3,10,100,0.8067318132464713,0.7643865363735071,0.7698154180238871,0.7785016286644951,0.7144408251900108,0.7654723127035831,0.6981541802388708,0.7372421281216069,0.8382193268186754,0.8089033659066233
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,32,3,10,100,0.7774158523344191,0.7763300760043431,0.7698154180238871,0.8621064060803475,0.7350705754614549,0.7871878393051032,0.8425624321389794,0.7328990228013029,0.7252985884907709,0.7882736156351792
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8642779587404995,33,3,10,100,0.7350705754614549,0.754614549402823,0.756786102062975,0.7676438653637351,0.750271444082519,0.8251900108577633,0.7915309446254072,0.7318132464712269,0.7969598262757872,0.8078175895765473
