Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,1,5,1,10,0.8089033659066233,0.8827361563517915,0.8892508143322475,0.8892508143322475,0.8968512486427795,0.9022801302931596,0.8979370249728555,0.9044516829533116,0.8849077090119435,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,2,5,1,10,0.8338762214983714,0.8935939196525515,0.8979370249728555,0.9044516829533116,0.9044516829533116,0.9250814332247557,0.8903365906623235,0.8935939196525515,0.9098805646036916,0.8686210640608035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,3,5,1,10,0.6710097719869706,0.8946796959826275,0.9087947882736156,0.8946796959826275,0.8631921824104235,0.9001085776330076,0.9066232356134636,0.8979370249728555,0.8946796959826275,0.8740499457111836
1110111111,958,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.9153094462540716,4,5,1,10,0.7263843648208469,0.9066232356134636,0.8892508143322475,0.8827361563517915,0.9044516829533116,0.8534201954397395,0.9261672095548317,0.8990228013029316,0.8935939196525515,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,5,5,1,10,0.7220412595005429,0.8925081433224755,0.9055374592833876,0.8925081433224755,0.8946796959826275,0.9044516829533116,0.9120521172638436,0.8979370249728555,0.9066232356134636,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,6,5,1,10,0.755700325732899,0.8718783930510315,0.9011943539630836,0.8990228013029316,0.8892508143322475,0.8675352877307275,0.9077090119435396,0.8838219326818675,0.9142236699239956,0.8892508143322475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,7,5,1,10,0.7698154180238871,0.9066232356134636,0.9033659066232356,0.8903365906623235,0.8990228013029316,0.9066232356134636,0.8957654723127035,0.8892508143322475,0.8946796959826275,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,8,5,1,10,0.6992399565689468,0.9001085776330076,0.9153094462540716,0.9196525515743756,0.8838219326818675,0.8935939196525515,0.8957654723127035,0.8990228013029316,0.8783930510314875,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,9,5,1,10,0.6894679695982627,0.9163952225841476,0.8794788273615635,0.9077090119435396,0.8979370249728555,0.8838219326818675,0.8903365906623235,0.8794788273615635,0.9174809989142236,0.8653637350705755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,10,5,1,10,0.7155266015200868,0.8957654723127035,0.9142236699239956,0.8881650380021715,0.9001085776330076,0.9120521172638436,0.8827361563517915,0.9142236699239956,0.9153094462540716,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,11,5,1,10,0.8089033659066233,0.8827361563517915,0.8892508143322475,0.8892508143322475,0.8968512486427795,0.9022801302931596,0.8979370249728555,0.9044516829533116,0.8849077090119435,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,12,5,1,10,0.6677524429967426,0.8903365906623235,0.8957654723127035,0.9022801302931596,0.9044516829533116,0.8946796959826275,0.9022801302931596,0.9077090119435396,0.8990228013029316,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9305103148751357,13,5,1,10,0.5993485342019544,0.9109663409337676,0.8903365906623235,0.9153094462540716,0.8925081433224755,0.9250814332247557,0.8859934853420195,0.9001085776330076,0.8946796959826275,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,14,5,1,10,0.8393051031487514,0.9011943539630836,0.9218241042345277,0.8740499457111836,0.9163952225841476,0.8794788273615635,0.8892508143322475,0.9044516829533116,0.9066232356134636,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,15,5,1,10,0.7850162866449512,0.8838219326818675,0.9109663409337676,0.8805646036916395,0.9163952225841476,0.9011943539630836,0.8914223669923995,0.9109663409337676,0.8968512486427795,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,16,5,1,10,0.6188925081433225,0.8979370249728555,0.8870792616720955,0.9196525515743756,0.9022801302931596,0.8805646036916395,0.8957654723127035,0.8979370249728555,0.8773072747014115,0.9001085776330076
1111111101,1020,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,17,5,1,10,0.6699239956568946,0.9218241042345277,0.8838219326818675,0.9131378935939196,0.8773072747014115,0.8946796959826275,0.9055374592833876,0.9044516829533116,0.8946796959826275,0.8979370249728555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,18,5,1,10,0.756786102062975,0.8859934853420195,0.8881650380021715,0.9044516829533116,0.8881650380021715,0.9001085776330076,0.9142236699239956,0.8870792616720955,0.9131378935939196,0.8979370249728555
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.9087947882736156,19,5,1,10,0.752442996742671,0.8957654723127035,0.8957654723127035,0.8892508143322475,0.8707926167209555,0.9033659066232356,0.8925081433224755,0.9229098805646037,0.8968512486427795,0.9261672095548317
1111111011,1018,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.9077090119435396,20,5,1,10,0.8349619978284474,0.8870792616720955,0.9239956568946797,0.9033659066232356,0.8935939196525515,0.8664495114006515,0.8805646036916395,0.8914223669923995,0.8783930510314875,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,21,5,1,10,0.6677524429967426,0.9098805646036916,0.9044516829533116,0.9066232356134636,0.8925081433224755,0.8762214983713354,0.8979370249728555,0.8946796959826275,0.8925081433224755,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,22,5,1,10,0.7035830618892508,0.9087947882736156,0.8990228013029316,0.9001085776330076,0.8631921824104235,0.8990228013029316,0.8881650380021715,0.8968512486427795,0.8838219326818675,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,23,5,1,10,0.7318132464712269,0.8925081433224755,0.8881650380021715,0.8794788273615635,0.9109663409337676,0.8881650380021715,0.8925081433224755,0.8827361563517915,0.8740499457111836,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,24,5,1,10,0.8056460369163952,0.8773072747014115,0.8697068403908795,0.8903365906623235,0.8773072747014115,0.9131378935939196,0.8957654723127035,0.8946796959826275,0.9033659066232356,0.8946796959826275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,25,5,1,10,0.7155266015200868,0.8816503800217155,0.9033659066232356,0.8925081433224755,0.8968512486427795,0.8849077090119435,0.9196525515743756,0.9022801302931596,0.8849077090119435,0.9066232356134636
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,26,5,1,10,0.756786102062975,0.8859934853420195,0.8881650380021715,0.9044516829533116,0.8881650380021715,0.9001085776330076,0.9142236699239956,0.8870792616720955,0.9131378935939196,0.8979370249728555
0111110111,502,"[1, 2, 3, 5, 6, 7, 8, 9]",0.9131378935939196,27,5,1,10,0.747014115092291,0.9001085776330076,0.8686210640608035,0.9250814332247557,0.9022801302931596,0.8783930510314875,0.8892508143322475,0.8631921824104235,0.9044516829533116,0.9229098805646037
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,28,5,1,10,0.7014115092290988,0.9055374592833876,0.8892508143322475,0.9066232356134636,0.9044516829533116,0.8968512486427795,0.9033659066232356,0.9153094462540716,0.8870792616720955,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,29,5,1,10,0.7231270358306189,0.9120521172638436,0.8990228013029316,0.9131378935939196,0.8935939196525515,0.8968512486427795,0.8838219326818675,0.9174809989142236,0.8870792616720955,0.9011943539630836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,30,5,1,10,0.7763300760043431,0.8751357220412594,0.9022801302931596,0.9001085776330076,0.9055374592833876,0.8816503800217155,0.8664495114006515,0.9098805646036916,0.8838219326818675,0.9001085776330076
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,31,5,1,10,0.757871878393051,0.8881650380021715,0.9131378935939196,0.9022801302931596,0.8849077090119435,0.8805646036916395,0.8935939196525515,0.9066232356134636,0.9022801302931596,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9315960912052117,32,5,1,10,0.749185667752443,0.8946796959826275,0.9185667752442996,0.8740499457111836,0.9087947882736156,0.8979370249728555,0.9001085776330076,0.8903365906623235,0.8946796959826275,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,33,5,1,10,0.6894679695982627,0.9163952225841476,0.8794788273615635,0.9077090119435396,0.8979370249728555,0.8838219326818675,0.8903365906623235,0.8794788273615635,0.9174809989142236,0.8653637350705755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,34,5,1,10,0.7774158523344191,0.9142236699239956,0.9077090119435396,0.8838219326818675,0.8946796959826275,0.9066232356134636,0.9131378935939196,0.8783930510314875,0.9001085776330076,0.8859934853420195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,35,5,1,10,0.7817589576547231,0.9022801302931596,0.8859934853420195,0.8859934853420195,0.8707926167209555,0.8979370249728555,0.9142236699239956,0.8968512486427795,0.8816503800217155,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,36,5,1,10,0.7133550488599348,0.9066232356134636,0.9001085776330076,0.8838219326818675,0.9087947882736156,0.9066232356134636,0.8903365906623235,0.8827361563517915,0.8783930510314875,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,37,5,1,10,0.7730727470141151,0.8849077090119435,0.9120521172638436,0.8740499457111836,0.9066232356134636,0.9077090119435396,0.8610206297502715,0.9001085776330076,0.8946796959826275,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,38,5,1,10,0.6905537459283387,0.9022801302931596,0.8838219326818675,0.9033659066232356,0.9033659066232356,0.8816503800217155,0.9120521172638436,0.8838219326818675,0.9109663409337676,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9294245385450597,40,5,1,10,0.7122692725298588,0.8979370249728555,0.9055374592833876,0.8903365906623235,0.8946796959826275,0.8849077090119435,0.9196525515743756,0.8870792616720955,0.8925081433224755,0.8870792616720955
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,41,5,1,10,0.762214983713355,0.9011943539630836,0.8881650380021715,0.9174809989142236,0.8849077090119435,0.8827361563517915,0.8914223669923995,0.8697068403908795,0.8925081433224755,0.9153094462540716
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,42,5,1,10,0.761129207383279,0.8957654723127035,0.8827361563517915,0.8925081433224755,0.8870792616720955,0.8859934853420195,0.9109663409337676,0.9087947882736156,0.8881650380021715,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,43,5,1,10,0.7024972855591748,0.8957654723127035,0.9001085776330076,0.8957654723127035,0.8577633007600435,0.8892508143322475,0.8935939196525515,0.9077090119435396,0.9033659066232356,0.8925081433224755
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,45,5,1,10,0.7328990228013029,0.9044516829533116,0.8957654723127035,0.9001085776330076,0.8892508143322475,0.8914223669923995,0.9055374592833876,0.9098805646036916,0.9011943539630836,0.9022801302931596
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9196525515743756,46,5,1,10,0.6351791530944625,0.9055374592833876,0.8849077090119435,0.9044516829533116,0.9098805646036916,0.8925081433224755,0.9142236699239956,0.9001085776330076,0.8881650380021715,0.8859934853420195
