Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9055374592833876,1,0.5,9,10,0.8403908794788274,0.7850162866449512,0.8349619978284474,0.8458197611292074,0.8653637350705755,0.7741585233441911,0.8338762214983714,0.8175895765472313,0.7806731813246471,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9011943539630836,2,0.5,9,10,0.8403908794788274,0.8067318132464713,0.8382193268186754,0.8523344191096635,0.8425624321389794,0.8349619978284474,0.7871878393051032,0.8002171552660152,0.8718783930510315,0.8773072747014115
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8946796959826275,3,0.5,9,10,0.7926167209554832,0.8219326818675353,0.8034744842562432,0.8143322475570033,0.8284473398479913,0.8447339847991314,0.8512486427795874,0.8023887079261672,0.8067318132464713,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,4,0.5,9,10,0.8523344191096635,0.8534201954397395,0.8599348534201955,0.8447339847991314,0.8653637350705755,0.8414766558089034,0.8360477741585234,0.8165038002171553,0.8686210640608035,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,5,0.5,9,10,0.8393051031487514,0.8425624321389794,0.7687296416938111,0.8143322475570033,0.8284473398479913,0.8327904451682954,0.7893593919652552,0.8827361563517915,0.8447339847991314,0.8968512486427795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9087947882736156,6,0.5,9,10,0.8230184581976113,0.8143322475570033,0.8382193268186754,0.8121606948968513,0.8382193268186754,0.8545059717698155,0.8469055374592834,0.8002171552660152,0.8653637350705755,0.8935939196525515
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9055374592833876,7,0.5,9,10,0.7763300760043431,0.8338762214983714,0.8317046688382194,0.762214983713355,0.8512486427795874,0.8121606948968513,0.8393051031487514,0.8002171552660152,0.8317046688382194,0.9142236699239956
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,8,0.5,9,10,0.8925081433224755,0.8262757871878393,0.8469055374592834,0.7785016286644951,0.8262757871878393,0.8099891422366993,0.8089033659066233,0.8110749185667753,0.8631921824104235,0.8903365906623235
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8968512486427795,9,0.5,9,10,0.7774158523344191,0.8132464712269273,0.8566775244299675,0.8327904451682954,0.8067318132464713,0.8545059717698155,0.7904451682953312,0.8186753528773073,0.751357220412595,0.8881650380021715
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8881650380021715,10,0.5,9,10,0.8045602605863192,0.8490770901194354,0.7839305103148752,0.8251900108577633,0.8121606948968513,0.8002171552660152,0.8479913137893594,0.8089033659066233,0.8099891422366993,0.8990228013029316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9066232356134636,11,0.5,9,10,0.8371335504885994,0.8110749185667753,0.8306188925081434,0.8132464712269273,0.8773072747014115,0.7806731813246471,0.8251900108577633,0.8783930510314875,0.8403908794788274,0.8935939196525515
