Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,1,2,6,10,0.8610206297502715,0.7839305103148752,0.747014115092291,0.7991313789359392,0.8534201954397395,0.8219326818675353,0.8903365906623235,0.9055374592833876,0.8773072747014115,0.9066232356134636
0110111111,446,"[1, 2, 3, 4, 5, 6, 8, 9]",0.9001085776330076,2,2,6,10,0.7839305103148752,0.7719869706840391,0.7915309446254072,0.7752442996742671,0.7719869706840391,0.7633007600434311,0.9120521172638436,0.8816503800217155,0.8990228013029316,0.9163952225841476
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,3,2,6,10,0.7937024972855592,0.8382193268186754,0.749185667752443,0.7904451682953312,0.749185667752443,0.7861020629750272,0.8968512486427795,0.8903365906623235,0.9011943539630836,0.8783930510314875
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,4,2,6,10,0.7958740499457112,0.7926167209554832,0.7307274701411509,0.8577633007600435,0.8186753528773073,0.8089033659066233,0.8946796959826275,0.9098805646036916,0.8892508143322475,0.9022801302931596
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8621064060803475,5,2,6,10,0.6927252985884907,0.8251900108577633,0.756786102062975,0.7795874049945711,0.7361563517915309,0.748099891422367,0.9044516829533116,0.8849077090119435,0.8957654723127035,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,5,2,6,10,0.6927252985884907,0.8251900108577633,0.756786102062975,0.7795874049945711,0.7361563517915309,0.748099891422367,0.9044516829533116,0.8849077090119435,0.8957654723127035,0.8935939196525515
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,6,2,6,10,0.750271444082519,0.7687296416938111,0.7719869706840391,0.8165038002171553,0.7926167209554832,0.8403908794788274,0.8870792616720955,0.8805646036916395,0.9022801302931596,0.9001085776330076
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.9022801302931596,7,2,6,10,0.8349619978284474,0.7893593919652552,0.739413680781759,0.8631921824104235,0.8241042345276873,0.7969598262757872,0.8707926167209555,0.8968512486427795,0.8914223669923995,0.9185667752442996
0000111111,62,"[1, 2, 3, 4, 5, 6]",0.8642779587404995,8,2,6,10,0.7242128121606949,0.7730727470141151,0.750271444082519,0.8262757871878393,0.7763300760043431,0.7817589576547231,0.8881650380021715,0.9066232356134636,0.9087947882736156,0.9174809989142236
0101111111,382,"[1, 2, 3, 4, 5, 6, 7, 9]",0.8903365906623235,9,2,6,10,0.7687296416938111,0.8197611292073833,0.8089033659066233,0.6775244299674267,0.7806731813246471,0.7665580890336591,0.8870792616720955,0.9131378935939196,0.8697068403908795,0.9207383279044516
