Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy,Client 10 Accuracy
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8631921824104235,1,5,8,10,0.7785016286644951,0.6091205211726385,0.8165038002171553,0.7861020629750272,0.8143322475570033,0.761129207383279,0.7285559174809989,0.7643865363735071,0.8990228013029316,0.8968512486427795
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8143322475570033,2,5,8,10,0.6851248642779587,0.6558089033659066,0.6438653637350705,0.6862106406080347,0.740499457111835,0.747014115092291,0.7915309446254072,0.6102062975027145,0.9033659066232356,0.8621064060803475
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8403908794788274,3,5,8,10,0.8230184581976113,0.7361563517915309,0.742671009771987,0.6927252985884907,0.6807817589576547,0.7252985884907709,0.747014115092291,0.745928338762215,0.8783930510314875,0.9098805646036916
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8447339847991314,4,5,8,10,0.748099891422367,0.6373507057546145,0.7709011943539631,0.7915309446254072,0.6579804560260586,0.6677524429967426,0.8121606948968513,0.8034744842562432,0.8914223669923995,0.8990228013029316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8545059717698155,5,5,8,10,0.7839305103148752,0.6655808903365906,0.7122692725298588,0.7785016286644951,0.7774158523344191,0.748099891422367,0.741585233441911,0.7763300760043431,0.9022801302931596,0.8968512486427795
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8512486427795874,6,5,8,10,0.6981541802388708,0.6894679695982627,0.7198697068403909,0.7687296416938111,0.7719869706840391,0.750271444082519,0.6981541802388708,0.8034744842562432,0.9044516829533116,0.8946796959826275
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8382193268186754,7,5,8,10,0.6699239956568946,0.7187839305103149,0.6720955483170467,0.7046688382193268,0.7328990228013029,0.7328990228013029,0.7785016286644951,0.7730727470141151,0.8946796959826275,0.8979370249728555
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8403908794788274,9,5,8,10,0.7198697068403909,0.747014115092291,0.5700325732899023,0.8306188925081434,0.7958740499457112,0.7057546145494028,0.751357220412595,0.7090119435396308,0.9033659066232356,0.8718783930510315
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8892508143322475,10,5,8,10,0.7698154180238871,0.6677524429967426,0.7263843648208469,0.7166123778501629,0.752442996742671,0.7741585233441911,0.7285559174809989,0.754614549402823,0.8621064060803475,0.8816503800217155
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8479913137893594,11,5,8,10,0.7350705754614549,0.6340933767643865,0.6862106406080347,0.6948968512486428,0.7882736156351792,0.8273615635179153,0.7198697068403909,0.7665580890336591,0.8859934853420195,0.9087947882736156
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8447339847991314,12,5,8,10,0.7122692725298588,0.7958740499457112,0.6927252985884907,0.7350705754614549,0.758957654723127,0.7665580890336591,0.7263843648208469,0.754614549402823,0.8849077090119435,0.8859934853420195
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8501628664495114,13,5,8,10,0.7763300760043431,0.744842562432139,0.6612377850162866,0.6948968512486428,0.7763300760043431,0.7046688382193268,0.7969598262757872,0.7166123778501629,0.9163952225841476,0.8990228013029316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8393051031487514,14,5,8,10,0.6916395222584147,0.6840390879478827,0.6840390879478827,0.7861020629750272,0.7350705754614549,0.6525515743756786,0.8208469055374593,0.7861020629750272,0.9044516829533116,0.8957654723127035
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8469055374592834,15,5,8,10,0.7687296416938111,0.6883821932681867,0.6655808903365906,0.7187839305103149,0.761129207383279,0.7209554831704669,0.7947882736156352,0.7795874049945711,0.9033659066232356,0.8957654723127035
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8490770901194354,16,5,8,10,0.8349619978284474,0.7285559174809989,0.7861020629750272,0.757871878393051,0.6981541802388708,0.7828447339847991,0.7209554831704669,0.755700325732899,0.9174809989142236,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8403908794788274,17,5,8,10,0.750271444082519,0.7155266015200868,0.7274701411509229,0.8013029315960912,0.7133550488599348,0.747014115092291,0.7242128121606949,0.749185667752443,0.8892508143322475,0.9087947882736156
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8555917480998915,18,5,8,10,0.7187839305103149,0.6840390879478827,0.8175895765472313,0.8110749185667753,0.6568946796959826,0.7850162866449512,0.6677524429967426,0.7263843648208469,0.8718783930510315,0.9055374592833876
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,19,5,8,10,0.7144408251900108,0.7285559174809989,0.6156351791530945,0.6807817589576547,0.7893593919652552,0.8099891422366993,0.7850162866449512,0.7958740499457112,0.8935939196525515,0.8621064060803475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,20,5,8,10,0.760043431053203,0.6514657980456026,0.6970684039087948,0.7100977198697068,0.7231270358306189,0.7926167209554832,0.7752442996742671,0.7263843648208469,0.9011943539630836,0.8729641693811075
0010000001,128,"[1, 8]",0.6482084690553745,21,5,8,10,0.5700325732899023,0.7242128121606949,0.753528773072747,0.6829533116178067,0.7861020629750272,0.7969598262757872,0.750271444082519,0.6232356134636265,0.9011943539630836,0.9022801302931596
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8219326818675353,21,5,8,10,0.5700325732899023,0.7242128121606949,0.753528773072747,0.6829533116178067,0.7861020629750272,0.7969598262757872,0.750271444082519,0.6232356134636265,0.9011943539630836,0.9022801302931596
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8284473398479913,22,5,8,10,0.7817589576547231,0.7090119435396308,0.7850162866449512,0.5266015200868621,0.6492942453854506,0.747014115092291,0.6840390879478827,0.7709011943539631,0.8979370249728555,0.8946796959826275
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8512486427795874,23,5,8,10,0.7198697068403909,0.7155266015200868,0.7719869706840391,0.6992399565689468,0.739413680781759,0.7643865363735071,0.760043431053203,0.6254071661237784,0.8881650380021715,0.8914223669923995
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8610206297502715,24,5,8,10,0.6644951140065146,0.7187839305103149,0.6883821932681867,0.7861020629750272,0.7057546145494028,0.6568946796959826,0.7144408251900108,0.7339847991313789,0.8870792616720955,0.9001085776330076
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.8838219326818675,25,5,8,10,0.7676438653637351,0.6699239956568946,0.7926167209554832,0.7763300760043431,0.762214983713355,0.6948968512486428,0.754614549402823,0.7730727470141151,0.8957654723127035,0.8816503800217155
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8469055374592834,26,5,8,10,0.754614549402823,0.7361563517915309,0.8023887079261672,0.7958740499457112,0.6753528773072747,0.5830618892508144,0.752442996742671,0.7057546145494028,0.8935939196525515,0.9142236699239956
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8425624321389794,27,5,8,10,0.7318132464712269,0.7144408251900108,0.6731813246471227,0.6829533116178067,0.753528773072747,0.7643865363735071,0.7166123778501629,0.7090119435396308,0.8881650380021715,0.8925081433224755
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8284473398479913,28,5,8,10,0.741585233441911,0.6427795874049945,0.7350705754614549,0.7144408251900108,0.8056460369163952,0.7752442996742671,0.743756786102063,0.6699239956568946,0.9087947882736156,0.8990228013029316
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8349619978284474,29,5,8,10,0.7220412595005429,0.6340933767643865,0.739413680781759,0.7676438653637351,0.8023887079261672,0.6959826275787188,0.7220412595005429,0.7991313789359392,0.9066232356134636,0.8827361563517915
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8436482084690554,30,5,8,10,0.7318132464712269,0.7372421281216069,0.7187839305103149,0.7090119435396308,0.7958740499457112,0.6970684039087948,0.7871878393051032,0.7806731813246471,0.8968512486427795,0.8870792616720955
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8588490770901195,31,5,8,10,0.7361563517915309,0.7166123778501629,0.7904451682953312,0.6666666666666666,0.6384364820846905,0.7893593919652552,0.7339847991313789,0.7947882736156352,0.9131378935939196,0.8805646036916395
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8067318132464713,32,5,8,10,0.6786102062975027,0.6829533116178067,0.6243213897937026,0.7850162866449512,0.7328990228013029,0.7046688382193268,0.6916395222584147,0.7166123778501629,0.9033659066232356,0.9098805646036916
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8512486427795874,33,5,8,10,0.744842562432139,0.7969598262757872,0.8273615635179153,0.7318132464712269,0.7144408251900108,0.7654723127035831,0.7915309446254072,0.752442996742671,0.9120521172638436,0.8946796959826275
1011111111,766,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.8968512486427795,34,5,8,10,0.8121606948968513,0.7198697068403909,0.757871878393051,0.6851248642779587,0.6938110749185668,0.8338762214983714,0.8045602605863192,0.7719869706840391,0.9120521172638436,0.8773072747014115
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8360477741585234,35,5,8,10,0.7252985884907709,0.743756786102063,0.8045602605863192,0.752442996742671,0.7187839305103149,0.7904451682953312,0.6807817589576547,0.749185667752443,0.8838219326818675,0.8957654723127035
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8469055374592834,36,5,8,10,0.754614549402823,0.7361563517915309,0.8023887079261672,0.7958740499457112,0.6753528773072747,0.5830618892508144,0.752442996742671,0.7057546145494028,0.8935939196525515,0.9142236699239956
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8382193268186754,37,5,8,10,0.6699239956568946,0.7187839305103149,0.6720955483170467,0.7046688382193268,0.7328990228013029,0.7328990228013029,0.7785016286644951,0.7730727470141151,0.8946796959826275,0.8979370249728555
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8555917480998915,38,5,8,10,0.7187839305103149,0.6840390879478827,0.8175895765472313,0.8110749185667753,0.6568946796959826,0.7850162866449512,0.6677524429967426,0.7263843648208469,0.8718783930510315,0.9055374592833876
0011111111,254,"[1, 2, 3, 4, 5, 6, 7, 8]",0.8501628664495114,39,5,8,10,0.7339847991313789,0.7035830618892508,0.8262757871878393,0.5971769815418024,0.8078175895765473,0.758957654723127,0.6840390879478827,0.6883821932681867,0.9142236699239956,0.8805646036916395
0111111111,510,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.8881650380021715,40,5,8,10,0.8175895765472313,0.7633007600434311,0.7133550488599348,0.7144408251900108,0.8208469055374593,0.7318132464712269,0.7730727470141151,0.7676438653637351,0.8773072747014115,0.9174809989142236
