Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy (low-quality client)
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8349619978284474,1,4,10,10,0.7654723127035831,0.738327904451683,0.760043431053203,0.7980456026058632,0.5982627578718784,0.7643865363735071,0.6829533116178067,0.7339847991313789,0.6492942453854506,0.6753528773072747
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8425624321389794,2,4,10,10,0.7079261672095548,0.7730727470141151,0.8186753528773073,0.7730727470141151,0.7166123778501629,0.8067318132464713,0.6720955483170467,0.7795874049945711,0.6666666666666666,0.7176981541802389
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8458197611292074,3,4,10,10,0.7763300760043431,0.6970684039087948,0.7274701411509229,0.7057546145494028,0.7774158523344191,0.7024972855591748,0.762214983713355,0.6916395222584147,0.7003257328990228,0.749185667752443
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8729641693811075,4,4,10,10,0.7763300760043431,0.7046688382193268,0.7752442996742671,0.8631921824104235,0.8425624321389794,0.7980456026058632,0.6178067318132465,0.7198697068403909,0.6677524429967426,0.7350705754614549
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8523344191096635,5,4,10,10,0.7090119435396308,0.6862106406080347,0.6340933767643865,0.762214983713355,0.7372421281216069,0.753528773072747,0.749185667752443,0.8360477741585234,0.7665580890336591,0.6818675352877307
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8740499457111836,6,4,10,10,0.6981541802388708,0.7633007600434311,0.753528773072747,0.761129207383279,0.6981541802388708,0.756786102062975,0.7795874049945711,0.7991313789359392,0.7969598262757872,0.7828447339847991
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8599348534201955,7,4,10,10,0.7274701411509229,0.7231270358306189,0.7155266015200868,0.749185667752443,0.7774158523344191,0.6829533116178067,0.8154180238870793,0.8414766558089034,0.7654723127035831,0.8099891422366993
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8534201954397395,8,4,10,10,0.7926167209554832,0.8360477741585234,0.6905537459283387,0.8099891422366993,0.7187839305103149,0.762214983713355,0.6807817589576547,0.747014115092291,0.7709011943539631,0.7643865363735071
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8512486427795874,9,4,10,10,0.6471226927252985,0.762214983713355,0.7633007600434311,0.7850162866449512,0.7676438653637351,0.7035830618892508,0.749185667752443,0.7035830618892508,0.741585233441911,0.751357220412595
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8925081433224755,10,4,10,10,0.7915309446254072,0.8479913137893594,0.7122692725298588,0.7828447339847991,0.7676438653637351,0.7947882736156352,0.7328990228013029,0.6677524429967426,0.7980456026058632,0.752442996742671
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8447339847991314,11,4,10,10,0.743756786102063,0.7904451682953312,0.7111834961997828,0.8186753528773073,0.6547231270358306,0.739413680781759,0.7079261672095548,0.7318132464712269,0.7144408251900108,0.6916395222584147
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8545059717698155,12,4,10,10,0.758957654723127,0.6677524429967426,0.7719869706840391,0.6460369163952225,0.760043431053203,0.7318132464712269,0.6840390879478827,0.6927252985884907,0.7893593919652552,0.8154180238870793
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8881650380021715,13,4,10,10,0.753528773072747,0.7730727470141151,0.7795874049945711,0.7252985884907709,0.8447339847991314,0.7111834961997828,0.6558089033659066,0.757871878393051,0.750271444082519,0.743756786102063
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8859934853420195,14,4,10,10,0.8056460369163952,0.6959826275787188,0.7774158523344191,0.752442996742671,0.7111834961997828,0.7969598262757872,0.7730727470141151,0.5928338762214984,0.7361563517915309,0.7904451682953312
1011101111,750,"[1, 2, 3, 4, 6, 7, 8, 10]",0.8034744842562432,15,4,10,10,0.7817589576547231,0.7263843648208469,0.6188925081433225,0.7709011943539631,0.8273615635179153,0.738327904451683,0.6677524429967426,0.6612377850162866,0.8414766558089034,0.7187839305103149
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610206297502715,16,4,10,10,0.7111834961997828,0.7806731813246471,0.7318132464712269,0.7654723127035831,0.6416938110749185,0.7633007600434311,0.740499457111835,0.7209554831704669,0.7774158523344191,0.7817589576547231
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8241042345276873,17,4,10,10,0.742671009771987,0.7057546145494028,0.6710097719869706,0.8154180238870793,0.6851248642779587,0.7003257328990228,0.5950054288816504,0.7741585233441911,0.8045602605863192,0.762214983713355
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8251900108577633,18,4,10,10,0.748099891422367,0.6775244299674267,0.6232356134636265,0.6536373507057546,0.7068403908794788,0.6558089033659066,0.7003257328990228,0.6406080347448425,0.7263843648208469,0.7328990228013029
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8534201954397395,19,4,10,10,0.7654723127035831,0.6938110749185668,0.7263843648208469,0.7263843648208469,0.7328990228013029,0.6938110749185668,0.742671009771987,0.6471226927252985,0.7915309446254072,0.7361563517915309
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8382193268186754,20,4,10,10,0.744842562432139,0.752442996742671,0.7861020629750272,0.7057546145494028,0.5352877307274702,0.6558089033659066,0.7904451682953312,0.7654723127035831,0.7285559174809989,0.6384364820846905
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8718783930510315,21,4,10,10,0.6568946796959826,0.7328990228013029,0.744842562432139,0.7687296416938111,0.756786102062975,0.8403908794788274,0.6862106406080347,0.6731813246471227,0.8251900108577633,0.7024972855591748
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8566775244299675,22,4,10,10,0.7014115092290988,0.8023887079261672,0.6862106406080347,0.7741585233441911,0.756786102062975,0.752442996742671,0.742671009771987,0.743756786102063,0.7882736156351792,0.7339847991313789
1011101111,750,"[1, 2, 3, 4, 6, 7, 8, 10]",0.8034744842562432,23,4,10,10,0.7817589576547231,0.7263843648208469,0.6188925081433225,0.7709011943539631,0.8273615635179153,0.738327904451683,0.6677524429967426,0.6612377850162866,0.8414766558089034,0.7187839305103149
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8664495114006515,24,4,10,10,0.7861020629750272,0.6612377850162866,0.7220412595005429,0.8382193268186754,0.7687296416938111,0.760043431053203,0.7850162866449512,0.7806731813246471,0.7926167209554832,0.7144408251900108
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8588490770901195,25,4,10,10,0.7318132464712269,0.7231270358306189,0.7014115092290988,0.743756786102063,0.7915309446254072,0.7035830618892508,0.6796959826275787,0.7958740499457112,0.745928338762215,0.6710097719869706
