Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9272529858849077,1,0.5,5,10,0.7643865363735071,0.7839305103148752,0.8034744842562432,0.8555917480998915,0.8534201954397395,0.8762214983713354,0.8935939196525515,0.8849077090119435,0.8881650380021715,0.9044516829533116
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,2,0.5,5,10,0.8371335504885994,0.8566775244299675,0.8154180238870793,0.7915309446254072,0.8197611292073833,0.9163952225841476,0.9077090119435396,0.9033659066232356,0.8903365906623235,0.9087947882736156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,3,0.5,5,10,0.7958740499457112,0.747014115092291,0.8219326818675353,0.8317046688382194,0.8175895765472313,0.8903365906623235,0.9011943539630836,0.8816503800217155,0.8870792616720955,0.9077090119435396
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,4,0.5,5,10,0.8110749185667753,0.8631921824104235,0.8067318132464713,0.8512486427795874,0.8056460369163952,0.8979370249728555,0.8881650380021715,0.9087947882736156,0.8990228013029316,0.8805646036916395
1101111111,894,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.9066232356134636,6,0.5,5,10,0.8479913137893594,0.8382193268186754,0.8729641693811075,0.8512486427795874,0.8110749185667753,0.8697068403908795,0.8751357220412594,0.9305103148751357,0.8935939196525515,0.8794788273615635
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,0.5,5,10,0.8023887079261672,0.8479913137893594,0.8349619978284474,0.8794788273615635,0.8034744842562432,0.8849077090119435,0.8957654723127035,0.9044516829533116,0.9044516829533116,0.9109663409337676
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9120521172638436,8,0.5,5,10,0.8034744842562432,0.8479913137893594,0.8512486427795874,0.8338762214983714,0.8284473398479913,0.8914223669923995,0.8957654723127035,0.8794788273615635,0.9055374592833876,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9250814332247557,9,0.5,5,10,0.8078175895765473,0.8327904451682954,0.8762214983713354,0.7654723127035831,0.8241042345276873,0.9163952225841476,0.9087947882736156,0.8957654723127035,0.8697068403908795,0.9120521172638436
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9098805646036916,10,0.5,5,10,0.8436482084690554,0.8186753528773073,0.8338762214983714,0.8306188925081434,0.8588490770901195,0.8664495114006515,0.8805646036916395,0.8914223669923995,0.8783930510314875,0.8816503800217155
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,11,0.5,5,10,0.8219326818675353,0.8523344191096635,0.8208469055374593,0.8317046688382194,0.8034744842562432,0.8903365906623235,0.9066232356134636,0.8935939196525515,0.8718783930510315,0.8729641693811075
