Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,Client 56 Accuracy,Client 57 Accuracy,Client 58 Accuracy,Client 59 Accuracy,Client 60 Accuracy,n_clients
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.788,1,10,0.278,0.33666666666666667,0.52,0.41733333333333333,0.574,0.30133333333333334,0.6546666666666666,0.6346666666666667,0.5966666666666667,0.5386666666666666,0.5486666666666666,0.32133333333333336,0.5653333333333334,0.2906666666666667,0.6433333333333333,0.406,0.45466666666666666,0.378,0.6333333333333333,0.5806666666666667,0.38466666666666666,0.6226666666666667,0.656,0.6213333333333333,0.42133333333333334,0.6513333333333333,0.47733333333333333,0.36866666666666664,0.3373333333333333,0.6553333333333333,0.39266666666666666,0.5266666666666666,0.352,0.6126666666666667,0.6353333333333333,0.3426666666666667,0.558,0.6706666666666666,0.5166666666666667,0.638,0.598,0.49066666666666664,0.394,0.5726666666666667,0.56,0.5673333333333334,0.3933333333333333,0.3973333333333333,0.564,0.2813333333333333,0.578,0.6133333333333333,0.614,0.322,0.556,0.5086666666666667,0.554,0.6586666666666666,0.5493333333333333,0.3586666666666667,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7853333333333333,2,10,0.546,0.554,0.382,0.336,0.41333333333333333,0.554,0.536,0.574,0.49866666666666665,0.4026666666666667,0.6226666666666667,0.586,0.6113333333333333,0.5606666666666666,0.30333333333333334,0.30266666666666664,0.45,0.36333333333333334,0.5186666666666667,0.5946666666666667,0.49866666666666665,0.616,0.49933333333333335,0.49866666666666665,0.6733333333333333,0.3873333333333333,0.36133333333333334,0.25733333333333336,0.43466666666666665,0.342,0.31266666666666665,0.5846666666666667,0.5586666666666666,0.3406666666666667,0.354,0.5886666666666667,0.6546666666666666,0.584,0.2826666666666667,0.636,0.30266666666666664,0.5313333333333333,0.5066666666666667,0.5,0.356,0.5073333333333333,0.5513333333333333,0.5753333333333334,0.4786666666666667,0.362,0.33066666666666666,0.35933333333333334,0.574,0.514,0.5526666666666666,0.5993333333333334,0.47,0.538,0.5553333333333333,0.6306666666666667,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7866666666666666,3,10,0.6473333333333333,0.584,0.42866666666666664,0.63,0.43333333333333335,0.312,0.616,0.32266666666666666,0.48933333333333334,0.5346666666666666,0.396,0.6393333333333333,0.41,0.48,0.358,0.6053333333333333,0.616,0.49333333333333335,0.5226666666666666,0.4766666666666667,0.5373333333333333,0.4846666666666667,0.436,0.5253333333333333,0.6353333333333333,0.576,0.41533333333333333,0.5473333333333333,0.6473333333333333,0.37,0.3606666666666667,0.5986666666666667,0.41333333333333333,0.356,0.3473333333333333,0.5753333333333334,0.65,0.414,0.28933333333333333,0.388,0.6226666666666667,0.5373333333333333,0.548,0.4746666666666667,0.428,0.6553333333333333,0.44,0.27666666666666667,0.5286666666666666,0.5146666666666667,0.49533333333333335,0.49066666666666664,0.49066666666666664,0.554,0.562,0.5513333333333333,0.53,0.3413333333333333,0.468,0.4613333333333333,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7833333333333333,4,10,0.31266666666666665,0.26666666666666666,0.506,0.3953333333333333,0.44066666666666665,0.434,0.5746666666666667,0.6406666666666667,0.526,0.39266666666666666,0.6293333333333333,0.29733333333333334,0.5686666666666667,0.5333333333333333,0.5946666666666667,0.27466666666666667,0.5906666666666667,0.636,0.48733333333333334,0.6013333333333334,0.422,0.378,0.44266666666666665,0.5213333333333333,0.5953333333333334,0.5806666666666667,0.6206666666666667,0.5613333333333334,0.5546666666666666,0.39266666666666666,0.342,0.308,0.5246666666666666,0.5046666666666667,0.5966666666666667,0.29133333333333333,0.6946666666666667,0.5286666666666666,0.434,0.5846666666666667,0.6366666666666667,0.406,0.49333333333333335,0.38866666666666666,0.2773333333333333,0.282,0.434,0.49466666666666664,0.6366666666666667,0.5673333333333334,0.30133333333333334,0.384,0.3,0.5913333333333334,0.614,0.6653333333333333,0.4686666666666667,0.30866666666666664,0.6226666666666667,0.2793333333333333,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7846666666666666,5,10,0.5186666666666667,0.3426666666666667,0.6386666666666667,0.5906666666666667,0.4766666666666667,0.3626666666666667,0.33466666666666667,0.3566666666666667,0.576,0.6146666666666667,0.658,0.5233333333333333,0.6126666666666667,0.6146666666666667,0.576,0.43266666666666664,0.5806666666666667,0.30533333333333335,0.6373333333333333,0.496,0.5326666666666666,0.3293333333333333,0.5606666666666666,0.42866666666666664,0.41933333333333334,0.39266666666666666,0.3506666666666667,0.536,0.4246666666666667,0.5606666666666666,0.5993333333333334,0.38133333333333336,0.37266666666666665,0.49733333333333335,0.5933333333333334,0.3473333333333333,0.5426666666666666,0.44666666666666666,0.6493333333333333,0.5766666666666667,0.572,0.38,0.6226666666666667,0.426,0.3506666666666667,0.5946666666666667,0.4806666666666667,0.426,0.5226666666666666,0.542,0.5626666666666666,0.612,0.5773333333333334,0.41733333333333333,0.6006666666666667,0.4086666666666667,0.588,0.514,0.6066666666666667,0.37666666666666665,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7706666666666667,6,10,0.41333333333333333,0.37,0.362,0.32666666666666666,0.38466666666666666,0.2773333333333333,0.5093333333333333,0.6626666666666666,0.54,0.33,0.5593333333333333,0.4673333333333333,0.466,0.576,0.36133333333333334,0.5473333333333333,0.5413333333333333,0.6133333333333333,0.386,0.37666666666666665,0.6333333333333333,0.31266666666666665,0.558,0.5406666666666666,0.6626666666666666,0.5153333333333333,0.3486666666666667,0.342,0.556,0.5973333333333334,0.6073333333333333,0.456,0.314,0.542,0.498,0.6246666666666667,0.51,0.536,0.37266666666666665,0.4186666666666667,0.31133333333333335,0.6033333333333334,0.6206666666666667,0.37533333333333335,0.5673333333333334,0.608,0.318,0.2773333333333333,0.5833333333333334,0.5273333333333333,0.4166666666666667,0.6313333333333333,0.5693333333333334,0.5006666666666667,0.38666666666666666,0.30933333333333335,0.31933333333333336,0.524,0.61,0.31266666666666665,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.78,7,10,0.472,0.33866666666666667,0.3486666666666667,0.256,0.5966666666666667,0.45866666666666667,0.494,0.57,0.602,0.494,0.5493333333333333,0.37933333333333336,0.6286666666666667,0.6573333333333333,0.6333333333333333,0.5186666666666667,0.5913333333333334,0.5653333333333334,0.5993333333333334,0.428,0.36333333333333334,0.39266666666666666,0.506,0.5206666666666667,0.496,0.558,0.43866666666666665,0.31666666666666665,0.348,0.5073333333333333,0.6706666666666666,0.5,0.356,0.472,0.612,0.492,0.6366666666666667,0.598,0.6253333333333333,0.5986666666666667,0.6213333333333333,0.65,0.39266666666666666,0.5166666666666667,0.45866666666666667,0.2853333333333333,0.48533333333333334,0.2653333333333333,0.5346666666666666,0.35933333333333334,0.288,0.5773333333333334,0.2926666666666667,0.5613333333333334,0.468,0.584,0.604,0.5926666666666667,0.6046666666666667,0.584,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.776,8,10,0.434,0.5126666666666667,0.6,0.6026666666666667,0.5586666666666666,0.3353333333333333,0.5873333333333334,0.39266666666666666,0.5933333333333334,0.5413333333333333,0.5673333333333334,0.5666666666666667,0.37133333333333335,0.6153333333333333,0.5453333333333333,0.612,0.46066666666666667,0.564,0.35333333333333333,0.4146666666666667,0.464,0.5426666666666666,0.37266666666666665,0.30133333333333334,0.27266666666666667,0.41533333333333333,0.454,0.2853333333333333,0.5413333333333333,0.56,0.42,0.29533333333333334,0.296,0.44133333333333336,0.4573333333333333,0.586,0.6313333333333333,0.5693333333333334,0.5286666666666666,0.5686666666666667,0.522,0.4106666666666667,0.298,0.48,0.44,0.5913333333333334,0.48933333333333334,0.38133333333333336,0.5926666666666667,0.6313333333333333,0.5186666666666667,0.5086666666666667,0.35933333333333334,0.6146666666666667,0.308,0.2966666666666667,0.41733333333333333,0.5746666666666667,0.396,0.6306666666666667,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7773333333333333,9,10,0.6286666666666667,0.4593333333333333,0.40066666666666667,0.324,0.6086666666666667,0.548,0.33266666666666667,0.538,0.43666666666666665,0.6026666666666667,0.45866666666666667,0.322,0.4866666666666667,0.5773333333333334,0.5106666666666667,0.408,0.5146666666666667,0.4166666666666667,0.31866666666666665,0.246,0.44,0.578,0.5746666666666667,0.5626666666666666,0.6393333333333333,0.38866666666666666,0.31733333333333336,0.38466666666666666,0.328,0.334,0.514,0.398,0.6626666666666666,0.3433333333333333,0.43133333333333335,0.5393333333333333,0.6473333333333333,0.32,0.3973333333333333,0.47,0.6153333333333333,0.37466666666666665,0.52,0.5786666666666667,0.44466666666666665,0.5513333333333333,0.5566666666666666,0.3253333333333333,0.6093333333333333,0.6626666666666666,0.2866666666666667,0.49933333333333335,0.5466666666666666,0.408,0.3526666666666667,0.5773333333333334,0.5566666666666666,0.62,0.292,0.67,60
111111111111111111111111111111111111111111111111111111111111,50,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0.7606666666666667,10,10,0.5546666666666666,0.518,0.26466666666666666,0.6206666666666667,0.314,0.58,0.42866666666666664,0.3433333333333333,0.6,0.488,0.23733333333333334,0.4806666666666667,0.29,0.5353333333333333,0.6466666666666666,0.362,0.5186666666666667,0.4,0.5806666666666667,0.628,0.5166666666666667,0.3566666666666667,0.5746666666666667,0.4573333333333333,0.5606666666666666,0.368,0.5226666666666666,0.396,0.38666666666666666,0.624,0.31866666666666665,0.5733333333333334,0.49666666666666665,0.6933333333333334,0.6146666666666667,0.5753333333333334,0.48,0.592,0.268,0.296,0.548,0.322,0.3406666666666667,0.6166666666666667,0.38866666666666666,0.45,0.37866666666666665,0.5373333333333333,0.446,0.38866666666666666,0.3566666666666667,0.5433333333333333,0.5746666666666667,0.3586666666666667,0.5293333333333333,0.44333333333333336,0.6273333333333333,0.6153333333333333,0.46,0.648,60
