Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,n_clients
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8053333333333333,1,10,0.30466666666666664,0.48333333333333334,0.4106666666666667,0.55,0.394,0.6293333333333333,0.492,0.558,0.4073333333333333,0.5693333333333334,0.6353333333333333,0.3253333333333333,0.38333333333333336,0.5873333333333334,0.37066666666666664,0.6413333333333333,0.49466666666666664,0.6286666666666667,0.5553333333333333,0.43733333333333335,0.41,0.7133333333333334,0.69,0.492,0.5506666666666666,0.44066666666666665,0.5973333333333334,0.376,0.6033333333333334,0.6086666666666667,0.41133333333333333,0.5373333333333333,0.64,0.5793333333333334,0.386,0.642,0.4066666666666667,0.39466666666666667,0.38,0.386,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8253333333333334,2,10,0.5986666666666667,0.65,0.406,0.6446666666666667,0.6646666666666666,0.554,0.614,0.6253333333333333,0.5393333333333333,0.5273333333333333,0.43066666666666664,0.6493333333333333,0.38466666666666666,0.476,0.6406666666666667,0.5753333333333334,0.618,0.686,0.5586666666666666,0.6466666666666666,0.48533333333333334,0.582,0.49866666666666665,0.6426666666666667,0.636,0.6786666666666666,0.6266666666666667,0.32,0.36533333333333334,0.5946666666666667,0.444,0.5533333333333333,0.4266666666666667,0.5473333333333333,0.5973333333333334,0.414,0.5686666666666667,0.346,0.3873333333333333,0.6033333333333334,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.83,3,10,0.602,0.4646666666666667,0.5953333333333334,0.608,0.6013333333333334,0.5573333333333333,0.65,0.56,0.41333333333333333,0.618,0.5606666666666666,0.6233333333333333,0.6013333333333334,0.3546666666666667,0.352,0.614,0.3313333333333333,0.648,0.5393333333333333,0.67,0.34933333333333333,0.41733333333333333,0.6506666666666666,0.37133333333333335,0.5093333333333333,0.6466666666666666,0.4633333333333333,0.7,0.386,0.5986666666666667,0.496,0.6593333333333333,0.562,0.6486666666666666,0.668,0.49066666666666664,0.6433333333333333,0.5506666666666666,0.534,0.406,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.818,4,10,0.666,0.502,0.5493333333333333,0.41,0.51,0.47733333333333333,0.3566666666666667,0.45266666666666666,0.49333333333333335,0.3293333333333333,0.6406666666666667,0.44266666666666665,0.5873333333333334,0.6266666666666667,0.614,0.48533333333333334,0.43133333333333335,0.37866666666666665,0.644,0.608,0.528,0.4633333333333333,0.576,0.4073333333333333,0.5873333333333334,0.656,0.6333333333333333,0.6306666666666667,0.48,0.5786666666666667,0.4806666666666667,0.652,0.5926666666666667,0.452,0.4093333333333333,0.6026666666666667,0.424,0.6213333333333333,0.604,0.5973333333333334,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8213333333333334,5,10,0.5506666666666666,0.6226666666666667,0.6553333333333333,0.6366666666666667,0.46266666666666667,0.5866666666666667,0.426,0.6493333333333333,0.38666666666666666,0.3466666666666667,0.4186666666666667,0.57,0.4533333333333333,0.6526666666666666,0.528,0.36933333333333335,0.6626666666666666,0.6466666666666666,0.6286666666666667,0.6353333333333333,0.666,0.7073333333333334,0.5426666666666666,0.6506666666666666,0.30666666666666664,0.526,0.612,0.42933333333333334,0.36,0.7033333333333334,0.4126666666666667,0.596,0.6266666666666667,0.44533333333333336,0.596,0.3433333333333333,0.31133333333333335,0.5366666666666666,0.5486666666666666,0.616,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8146666666666667,6,10,0.6166666666666667,0.44,0.41133333333333333,0.628,0.696,0.592,0.4246666666666667,0.3873333333333333,0.6586666666666666,0.6053333333333333,0.638,0.478,0.6466666666666666,0.37266666666666665,0.6346666666666667,0.6513333333333333,0.32,0.6493333333333333,0.44733333333333336,0.6086666666666667,0.664,0.6426666666666667,0.37666666666666665,0.3466666666666667,0.38066666666666665,0.5126666666666667,0.49733333333333335,0.5446666666666666,0.694,0.6773333333333333,0.39866666666666667,0.66,0.43,0.636,0.396,0.6426666666666667,0.412,0.436,0.5133333333333333,0.366,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8326666666666667,7,10,0.4646666666666667,0.45666666666666667,0.568,0.3453333333333333,0.6546666666666666,0.6866666666666666,0.30933333333333335,0.6533333333333333,0.5526666666666666,0.3893333333333333,0.6406666666666667,0.6273333333333333,0.386,0.6526666666666666,0.35333333333333333,0.5613333333333334,0.5413333333333333,0.35133333333333333,0.592,0.688,0.624,0.5453333333333333,0.4593333333333333,0.6586666666666666,0.6886666666666666,0.6613333333333333,0.4206666666666667,0.4573333333333333,0.5386666666666666,0.5873333333333334,0.6353333333333333,0.5766666666666667,0.6746666666666666,0.31,0.6093333333333333,0.6266666666666667,0.562,0.564,0.6513333333333333,0.47533333333333333,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.83,8,10,0.37333333333333335,0.612,0.3293333333333333,0.6113333333333333,0.5993333333333334,0.43733333333333335,0.5833333333333334,0.5533333333333333,0.568,0.6273333333333333,0.42533333333333334,0.42733333333333334,0.31933333333333336,0.572,0.39866666666666667,0.5086666666666667,0.622,0.39,0.45866666666666667,0.2793333333333333,0.6833333333333333,0.5,0.5453333333333333,0.41533333333333333,0.676,0.36666666666666664,0.618,0.38,0.46,0.44333333333333336,0.6533333333333333,0.4146666666666667,0.4246666666666667,0.6806666666666666,0.35733333333333334,0.42333333333333334,0.656,0.6573333333333333,0.616,0.5873333333333334,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.8266666666666667,9,10,0.5033333333333333,0.6733333333333333,0.61,0.5773333333333334,0.5933333333333334,0.4126666666666667,0.39666666666666667,0.628,0.6726666666666666,0.336,0.3566666666666667,0.526,0.662,0.42,0.332,0.6366666666666667,0.6206666666666667,0.5886666666666667,0.37866666666666665,0.39866666666666667,0.6726666666666666,0.43133333333333335,0.5946666666666667,0.392,0.44866666666666666,0.6586666666666666,0.5873333333333334,0.4093333333333333,0.5066666666666667,0.6393333333333333,0.6313333333333333,0.6546666666666666,0.65,0.662,0.47733333333333333,0.6366666666666667,0.4533333333333333,0.354,0.4046666666666667,0.6213333333333333,40
1111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",0.828,10,10,0.33266666666666667,0.604,0.442,0.5453333333333333,0.4846666666666667,0.6333333333333333,0.324,0.6733333333333333,0.59,0.302,0.5886666666666667,0.4593333333333333,0.644,0.45866666666666667,0.664,0.46266666666666667,0.6646666666666666,0.63,0.68,0.6073333333333333,0.44066666666666665,0.3526666666666667,0.642,0.6586666666666666,0.602,0.6713333333333333,0.636,0.6373333333333333,0.48333333333333334,0.4826666666666667,0.586,0.652,0.6573333333333333,0.4053333333333333,0.626,0.5673333333333334,0.398,0.504,0.6473333333333333,0.6753333333333333,40
