Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,n_clients
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.8146666666666667,1,10,0.5486666666666666,0.37333333333333335,0.5613333333333334,0.6393333333333333,0.358,0.6693333333333333,0.5126666666666667,0.5793333333333334,0.35533333333333333,0.5133333333333333,0.414,0.34933333333333333,0.3913333333333333,0.416,0.5013333333333333,0.4746666666666667,0.602,0.6946666666666667,0.488,0.5773333333333334,0.404,0.49733333333333335,0.668,0.6793333333333333,0.648,0.59,0.364,0.586,0.5893333333333334,0.35,0.414,0.6373333333333333,0.37066666666666664,0.498,0.6686666666666666,0.4713333333333333,0.59,0.6193333333333333,0.4593333333333333,0.614,0.586,0.432,0.37666666666666665,0.446,0.58,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.8006666666666666,2,10,0.536,0.598,0.6153333333333333,0.6033333333333334,0.648,0.40066666666666667,0.5826666666666667,0.64,0.5293333333333333,0.606,0.484,0.43133333333333335,0.30733333333333335,0.6126666666666667,0.5833333333333334,0.45266666666666666,0.666,0.306,0.652,0.5966666666666667,0.4553333333333333,0.5073333333333333,0.474,0.6313333333333333,0.588,0.5946666666666667,0.49533333333333335,0.35733333333333334,0.626,0.678,0.564,0.5233333333333333,0.31266666666666665,0.6133333333333333,0.37666666666666665,0.3873333333333333,0.658,0.636,0.542,0.5926666666666667,0.6293333333333333,0.44666666666666666,0.3913333333333333,0.47333333333333333,0.3333333333333333,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.808,3,10,0.5266666666666666,0.596,0.42333333333333334,0.4613333333333333,0.5313333333333333,0.44466666666666665,0.31466666666666665,0.5393333333333333,0.44466666666666665,0.46,0.5053333333333333,0.3466666666666667,0.5666666666666667,0.36466666666666664,0.6306666666666667,0.642,0.6206666666666667,0.38666666666666666,0.6806666666666666,0.5833333333333334,0.6786666666666666,0.596,0.644,0.462,0.48,0.6613333333333333,0.4633333333333333,0.6313333333333333,0.6186666666666667,0.618,0.36866666666666664,0.6666666666666666,0.336,0.67,0.5633333333333334,0.43266666666666664,0.44466666666666665,0.568,0.6753333333333333,0.3273333333333333,0.43333333333333335,0.6286666666666667,0.6433333333333333,0.6086666666666667,0.616,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.7993333333333333,4,10,0.5626666666666666,0.342,0.368,0.35333333333333333,0.6146666666666667,0.582,0.306,0.6266666666666667,0.6293333333333333,0.42,0.6773333333333333,0.378,0.5326666666666666,0.43933333333333335,0.648,0.6146666666666667,0.636,0.35,0.44266666666666665,0.5053333333333333,0.5466666666666666,0.4706666666666667,0.5953333333333334,0.656,0.5713333333333334,0.5566666666666666,0.6673333333333333,0.6466666666666666,0.5933333333333334,0.5693333333333334,0.6526666666666666,0.334,0.41733333333333333,0.36866666666666664,0.5813333333333334,0.5186666666666667,0.6313333333333333,0.6453333333333333,0.6093333333333333,0.33466666666666667,0.6013333333333334,0.444,0.5766666666666667,0.536,0.5786666666666667,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.812,5,10,0.5806666666666667,0.5986666666666667,0.408,0.6213333333333333,0.3933333333333333,0.356,0.584,0.5813333333333334,0.4886666666666667,0.338,0.5586666666666666,0.6506666666666666,0.41,0.286,0.508,0.3406666666666667,0.546,0.6926666666666667,0.404,0.5233333333333333,0.6133333333333333,0.5053333333333333,0.36333333333333334,0.35733333333333334,0.634,0.636,0.438,0.5366666666666666,0.3626666666666667,0.38,0.616,0.382,0.608,0.5013333333333333,0.364,0.6093333333333333,0.454,0.358,0.36733333333333335,0.39866666666666667,0.294,0.4673333333333333,0.5053333333333333,0.5873333333333334,0.5653333333333334,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.8046666666666666,6,10,0.6253333333333333,0.6106666666666667,0.586,0.6533333333333333,0.6326666666666667,0.612,0.576,0.5746666666666667,0.632,0.5586666666666666,0.5006666666666667,0.4246666666666667,0.3526666666666667,0.436,0.6686666666666666,0.388,0.38666666666666666,0.602,0.702,0.5086666666666667,0.6606666666666666,0.41733333333333333,0.608,0.506,0.4693333333333333,0.602,0.6453333333333333,0.43333333333333335,0.37533333333333335,0.548,0.33266666666666667,0.5106666666666667,0.61,0.5726666666666667,0.6846666666666666,0.562,0.5346666666666666,0.5893333333333334,0.45866666666666667,0.572,0.4026666666666667,0.5813333333333334,0.606,0.32266666666666666,0.48133333333333334,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.8153333333333334,7,10,0.662,0.5226666666666666,0.614,0.33,0.6253333333333333,0.576,0.5166666666666667,0.5846666666666667,0.6666666666666666,0.31866666666666665,0.602,0.36466666666666664,0.5306666666666666,0.354,0.3606666666666667,0.37066666666666664,0.522,0.30866666666666664,0.30666666666666664,0.6093333333333333,0.336,0.38333333333333336,0.636,0.31333333333333335,0.658,0.38533333333333336,0.5733333333333334,0.272,0.39,0.632,0.6273333333333333,0.2926666666666667,0.5233333333333333,0.436,0.6246666666666667,0.342,0.6306666666666667,0.594,0.4266666666666667,0.6386666666666667,0.366,0.558,0.6653333333333333,0.31666666666666665,0.3433333333333333,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.804,8,10,0.5513333333333333,0.5486666666666666,0.6393333333333333,0.37733333333333335,0.5113333333333333,0.6806666666666666,0.684,0.6346666666666667,0.6373333333333333,0.428,0.3453333333333333,0.36866666666666664,0.6293333333333333,0.5586666666666666,0.6293333333333333,0.604,0.524,0.5793333333333334,0.5946666666666667,0.3433333333333333,0.5266666666666666,0.6346666666666667,0.622,0.5686666666666667,0.6473333333333333,0.2926666666666667,0.4633333333333333,0.382,0.6266666666666667,0.434,0.3626666666666667,0.5066666666666667,0.5466666666666666,0.662,0.6226666666666667,0.31533333333333335,0.5586666666666666,0.41533333333333333,0.6626666666666666,0.5146666666666667,0.42,0.35533333333333333,0.5733333333333334,0.3506666666666667,0.442,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.7913333333333333,9,10,0.33866666666666667,0.336,0.5173333333333333,0.5626666666666666,0.636,0.6286666666666667,0.37866666666666665,0.57,0.3293333333333333,0.6146666666666667,0.41,0.6266666666666667,0.5386666666666666,0.33066666666666666,0.5346666666666666,0.562,0.6433333333333333,0.6006666666666667,0.5346666666666666,0.6,0.354,0.396,0.5546666666666666,0.6513333333333333,0.654,0.348,0.6393333333333333,0.384,0.558,0.6246666666666667,0.608,0.53,0.596,0.5773333333333334,0.6726666666666666,0.562,0.6693333333333333,0.49066666666666664,0.6586666666666666,0.5633333333333334,0.3353333333333333,0.492,0.5073333333333333,0.566,0.5486666666666666,45
111111111111111111111111111111111111111111111,31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",0.8066666666666666,10,10,0.5226666666666666,0.626,0.6426666666666667,0.6466666666666666,0.5746666666666667,0.5626666666666666,0.5346666666666666,0.6506666666666666,0.5846666666666667,0.6313333333333333,0.436,0.5693333333333334,0.646,0.5946666666666667,0.36866666666666664,0.48733333333333334,0.3453333333333333,0.566,0.5346666666666666,0.33866666666666667,0.36933333333333335,0.426,0.6466666666666666,0.6406666666666667,0.6186666666666667,0.6186666666666667,0.5673333333333334,0.3506666666666667,0.46066666666666667,0.5646666666666667,0.43,0.576,0.5713333333333334,0.3546666666666667,0.358,0.43,0.554,0.32133333333333336,0.6293333333333333,0.646,0.3446666666666667,0.5286666666666666,0.5613333333333334,0.6713333333333333,0.6046666666666667,45
