Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,n_clients
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686666666666667,1,10,0.7433333333333333,0.6526666666666666,0.7253333333333334,0.73,0.6726666666666666,0.734,0.756,0.7426666666666667,0.7546666666666667,0.7213333333333334,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.878,2,10,0.7373333333333333,0.6673333333333333,0.7053333333333334,0.762,0.7286666666666667,0.7693333333333333,0.55,0.7706666666666667,0.7726666666666666,0.7706666666666667,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8826666666666667,3,10,0.7226666666666667,0.754,0.7346666666666667,0.7473333333333333,0.7646666666666667,0.7406666666666667,0.736,0.744,0.738,0.756,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8773333333333333,4,10,0.772,0.6573333333333333,0.748,0.7513333333333333,0.7153333333333334,0.7606666666666667,0.748,0.764,0.6486666666666666,0.7473333333333333,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8853333333333333,5,10,0.6793333333333333,0.6993333333333334,0.6206666666666667,0.748,0.7586666666666667,0.7633333333333333,0.6993333333333334,0.7233333333333334,0.7433333333333333,0.764,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8813333333333333,6,10,0.734,0.5813333333333334,0.616,0.578,0.7226666666666667,0.7533333333333333,0.462,0.7353333333333333,0.6386666666666667,0.7706666666666667,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8746666666666667,7,10,0.7493333333333333,0.6593333333333333,0.7486666666666667,0.744,0.6813333333333333,0.7626666666666667,0.782,0.7473333333333333,0.7173333333333334,0.5326666666666666,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8886666666666667,8,10,0.698,0.7613333333333333,0.736,0.722,0.7153333333333334,0.748,0.7393333333333333,0.7446666666666667,0.7506666666666667,0.6693333333333333,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8806666666666667,9,10,0.7546666666666667,0.7266666666666667,0.6886666666666666,0.7473333333333333,0.6926666666666667,0.7653333333333333,0.448,0.748,0.7293333333333333,0.7333333333333333,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8666666666666667,10,10,0.7033333333333334,0.766,0.7146666666666667,0.758,0.7653333333333333,0.7253333333333334,0.7513333333333333,0.7573333333333333,0.7066666666666667,0.7413333333333333,10
