Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Client 31 Accuracy,Client 32 Accuracy,Client 33 Accuracy,Client 34 Accuracy,Client 35 Accuracy,Client 36 Accuracy,Client 37 Accuracy,Client 38 Accuracy,Client 39 Accuracy,Client 40 Accuracy,Client 41 Accuracy,Client 42 Accuracy,Client 43 Accuracy,Client 44 Accuracy,Client 45 Accuracy,Client 46 Accuracy,Client 47 Accuracy,Client 48 Accuracy,Client 49 Accuracy,Client 50 Accuracy,Client 51 Accuracy,Client 52 Accuracy,Client 53 Accuracy,Client 54 Accuracy,Client 55 Accuracy,n_clients
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7826666666666666,1,10,0.6373333333333333,0.42533333333333334,0.5953333333333334,0.6693333333333333,0.648,0.32666666666666666,0.5186666666666667,0.44866666666666666,0.44666666666666666,0.6226666666666667,0.4186666666666667,0.508,0.4613333333333333,0.286,0.6,0.664,0.33266666666666667,0.5466666666666666,0.43,0.336,0.5246666666666666,0.316,0.528,0.3293333333333333,0.402,0.562,0.5346666666666666,0.31466666666666665,0.4206666666666667,0.35733333333333334,0.35,0.37,0.6073333333333333,0.3413333333333333,0.35,0.376,0.582,0.4693333333333333,0.5533333333333333,0.6393333333333333,0.398,0.638,0.608,0.6726666666666666,0.5633333333333334,0.5633333333333334,0.5913333333333334,0.304,0.572,0.6126666666666667,0.5153333333333333,0.354,0.4,0.6166666666666667,0.36866666666666664,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.77,2,10,0.3466666666666667,0.33466666666666667,0.352,0.554,0.5013333333333333,0.4013333333333333,0.46,0.39466666666666667,0.44466666666666665,0.5073333333333333,0.37666666666666665,0.5513333333333333,0.7153333333333334,0.334,0.542,0.5313333333333333,0.558,0.5313333333333333,0.5233333333333333,0.518,0.3566666666666667,0.428,0.31266666666666665,0.4573333333333333,0.4086666666666667,0.3353333333333333,0.5446666666666666,0.5,0.3253333333333333,0.27666666666666667,0.364,0.5573333333333333,0.378,0.6073333333333333,0.576,0.588,0.5586666666666666,0.59,0.35133333333333333,0.54,0.6013333333333334,0.5533333333333333,0.614,0.37533333333333335,0.48533333333333334,0.568,0.38333333333333336,0.392,0.4146666666666667,0.6286666666666667,0.5806666666666667,0.616,0.6326666666666667,0.6433333333333333,0.45266666666666666,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7966666666666666,3,10,0.492,0.5813333333333334,0.622,0.5846666666666667,0.5773333333333334,0.29933333333333334,0.3953333333333333,0.31066666666666665,0.3406666666666667,0.31933333333333336,0.5966666666666667,0.5773333333333334,0.6673333333333333,0.33,0.5673333333333334,0.43866666666666665,0.3526666666666667,0.582,0.6473333333333333,0.6193333333333333,0.512,0.5833333333333334,0.5153333333333333,0.2966666666666667,0.48133333333333334,0.36733333333333335,0.48333333333333334,0.49866666666666665,0.4693333333333333,0.45466666666666666,0.5166666666666667,0.598,0.44066666666666665,0.6626666666666666,0.5966666666666667,0.4613333333333333,0.35,0.654,0.31066666666666665,0.6373333333333333,0.31266666666666665,0.314,0.458,0.358,0.622,0.5613333333333334,0.35933333333333334,0.43666666666666665,0.6086666666666667,0.528,0.5026666666666667,0.32666666666666666,0.43533333333333335,0.4,0.588,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7873333333333333,4,10,0.526,0.4206666666666667,0.442,0.5333333333333333,0.6406666666666667,0.3313333333333333,0.44,0.6566666666666666,0.32666666666666666,0.6086666666666667,0.32666666666666666,0.31666666666666665,0.5533333333333333,0.606,0.634,0.37,0.6866666666666666,0.64,0.6013333333333334,0.424,0.31733333333333336,0.3253333333333333,0.654,0.32666666666666666,0.5826666666666667,0.5366666666666666,0.3626666666666667,0.36666666666666664,0.6126666666666667,0.6686666666666666,0.48733333333333334,0.5933333333333334,0.5526666666666666,0.59,0.656,0.506,0.36466666666666664,0.3433333333333333,0.306,0.6386666666666667,0.5826666666666667,0.3273333333333333,0.6,0.38866666666666666,0.48133333333333334,0.6053333333333333,0.6073333333333333,0.622,0.30133333333333334,0.388,0.6573333333333333,0.6266666666666667,0.304,0.36,0.48933333333333334,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.804,5,10,0.542,0.35333333333333333,0.668,0.604,0.6193333333333333,0.4673333333333333,0.4166666666666667,0.448,0.4073333333333333,0.37,0.356,0.31666666666666665,0.41533333333333333,0.3526666666666667,0.3273333333333333,0.43866666666666665,0.6406666666666667,0.324,0.268,0.4166666666666667,0.38466666666666666,0.5913333333333334,0.3426666666666667,0.5373333333333333,0.5013333333333333,0.46,0.6066666666666667,0.602,0.5773333333333334,0.548,0.5906666666666667,0.562,0.5386666666666666,0.3893333333333333,0.6333333333333333,0.562,0.41733333333333333,0.6086666666666667,0.6626666666666666,0.572,0.622,0.37533333333333335,0.618,0.592,0.49933333333333335,0.6406666666666667,0.48733333333333334,0.4066666666666667,0.44133333333333336,0.5433333333333333,0.33266666666666667,0.6086666666666667,0.3993333333333333,0.3526666666666667,0.43133333333333335,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.796,6,10,0.592,0.48933333333333334,0.6046666666666667,0.634,0.608,0.3433333333333333,0.6046666666666667,0.37133333333333335,0.672,0.5993333333333334,0.494,0.5673333333333334,0.5913333333333334,0.5966666666666667,0.44733333333333336,0.34933333333333333,0.6466666666666666,0.656,0.6226666666666667,0.32066666666666666,0.5433333333333333,0.582,0.35,0.6046666666666667,0.4706666666666667,0.37,0.5673333333333334,0.41733333333333333,0.6186666666666667,0.624,0.632,0.6066666666666667,0.396,0.6806666666666666,0.388,0.41333333333333333,0.30533333333333335,0.5566666666666666,0.4513333333333333,0.296,0.33466666666666667,0.6266666666666667,0.566,0.672,0.43933333333333335,0.702,0.42333333333333334,0.5833333333333334,0.5846666666666667,0.674,0.352,0.6333333333333333,0.35733333333333334,0.412,0.41,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7846666666666666,7,10,0.5013333333333333,0.5126666666666667,0.5786666666666667,0.6086666666666667,0.36466666666666664,0.328,0.47,0.5673333333333334,0.35,0.368,0.30666666666666664,0.32466666666666666,0.43466666666666665,0.37,0.342,0.36,0.6733333333333333,0.5426666666666666,0.462,0.5973333333333334,0.338,0.5393333333333333,0.4026666666666667,0.44666666666666666,0.6533333333333333,0.5733333333333334,0.484,0.5073333333333333,0.6366666666666667,0.5713333333333334,0.26866666666666666,0.572,0.404,0.3913333333333333,0.6126666666666667,0.3293333333333333,0.448,0.7026666666666667,0.288,0.5246666666666666,0.5533333333333333,0.3393333333333333,0.392,0.6006666666666667,0.4166666666666667,0.5413333333333333,0.636,0.6273333333333333,0.32266666666666666,0.394,0.658,0.614,0.4186666666666667,0.5906666666666667,0.498,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.77,8,10,0.3466666666666667,0.33466666666666667,0.352,0.554,0.5013333333333333,0.4013333333333333,0.46,0.39466666666666667,0.44466666666666665,0.5073333333333333,0.37666666666666665,0.5513333333333333,0.7153333333333334,0.334,0.542,0.5313333333333333,0.558,0.5313333333333333,0.5233333333333333,0.518,0.3566666666666667,0.428,0.31266666666666665,0.4573333333333333,0.4086666666666667,0.3353333333333333,0.5446666666666666,0.5,0.3253333333333333,0.27666666666666667,0.364,0.5573333333333333,0.378,0.6073333333333333,0.576,0.588,0.5586666666666666,0.59,0.35133333333333333,0.54,0.6013333333333334,0.5533333333333333,0.614,0.37533333333333335,0.48533333333333334,0.568,0.38333333333333336,0.392,0.4146666666666667,0.6286666666666667,0.5806666666666667,0.616,0.6326666666666667,0.6433333333333333,0.45266666666666666,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7873333333333333,9,10,0.3353333333333333,0.286,0.6073333333333333,0.37333333333333335,0.42733333333333334,0.5553333333333333,0.6466666666666666,0.5953333333333334,0.31333333333333335,0.49666666666666665,0.51,0.336,0.4786666666666667,0.5806666666666667,0.36666666666666664,0.5393333333333333,0.36533333333333334,0.44533333333333336,0.608,0.5713333333333334,0.656,0.374,0.5586666666666666,0.53,0.4046666666666667,0.566,0.642,0.6126666666666667,0.578,0.30933333333333335,0.432,0.6546666666666666,0.628,0.5866666666666667,0.346,0.31466666666666665,0.3566666666666667,0.5826666666666667,0.3626666666666667,0.5766666666666667,0.404,0.36133333333333334,0.556,0.41133333333333333,0.5933333333333334,0.418,0.542,0.6373333333333333,0.6026666666666667,0.588,0.6026666666666667,0.6193333333333333,0.42733333333333334,0.45266666666666666,0.48,55
1111111111111111111111111111111111111111111111111111111,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0.7886666666666666,10,10,0.548,0.6346666666666667,0.468,0.584,0.4846666666666667,0.624,0.6473333333333333,0.5766666666666667,0.5566666666666666,0.5773333333333334,0.5373333333333333,0.37866666666666665,0.37333333333333335,0.6,0.472,0.276,0.6133333333333333,0.5746666666666667,0.4593333333333333,0.5966666666666667,0.3973333333333333,0.6026666666666667,0.5593333333333333,0.31466666666666665,0.622,0.38533333333333336,0.49266666666666664,0.404,0.37933333333333336,0.29933333333333334,0.6713333333333333,0.504,0.4033333333333333,0.488,0.44133333333333336,0.572,0.5986666666666667,0.5173333333333333,0.5566666666666666,0.5346666666666666,0.2946666666666667,0.648,0.6233333333333333,0.6266666666666667,0.36533333333333334,0.654,0.49133333333333334,0.3426666666666667,0.6473333333333333,0.6253333333333333,0.31266666666666665,0.39866666666666667,0.574,0.5553333333333333,0.37266666666666665,55
