Nash Equilibrium,Occurrences,Subsample Ratio,Max Iter
1111111111,6,0.5,10
1111011111,1,0.5,10
1111101111,1,0.5,10
1110111111,2,0.5,10
0000000011,3,0.5,10
1110101111,1,0.5,10
1011111111,1,0.5,10
1111110111,1,0.5,10
