Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,1,10,0.8642779587404995,0.8729641693811075,0.8849077090119435,0.8490770901194354,0.8664495114006515,0.8740499457111836,0.8360477741585234,0.8566775244299675,0.8621064060803475,0.8707926167209555
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,2,10,0.8393051031487514,0.8371335504885994,0.8523344191096635,0.8306188925081434,0.8686210640608035,0.8783930510314875,0.8762214983713354,0.8566775244299675,0.8403908794788274,0.8686210640608035
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,3,10,0.8621064060803475,0.8501628664495114,0.8707926167209555,0.8697068403908795,0.8588490770901195,0.8631921824104235,0.8642779587404995,0.8642779587404995,0.8425624321389794,0.8621064060803475
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,4,10,0.8729641693811075,0.8751357220412594,0.8621064060803475,0.8642779587404995,0.8675352877307275,0.8512486427795874,0.8555917480998915,0.8555917480998915,0.8545059717698155,0.8718783930510315
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,5,10,0.8707926167209555,0.8707926167209555,0.8458197611292074,0.8664495114006515,0.8501628664495114,0.8686210640608035,0.8534201954397395,0.8621064060803475,0.8610206297502715,0.8534201954397395
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,6,10,0.8436482084690554,0.8675352877307275,0.8968512486427795,0.8393051031487514,0.8664495114006515,0.8621064060803475,0.8599348534201955,0.8621064060803475,0.8327904451682954,0.8414766558089034
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,7,10,0.8534201954397395,0.8718783930510315,0.8599348534201955,0.8686210640608035,0.8566775244299675,0.8740499457111836,0.8740499457111836,0.8621064060803475,0.8523344191096635,0.8327904451682954
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9185667752442996,8,10,0.8686210640608035,0.8838219326818675,0.8675352877307275,0.8751357220412594,0.8794788273615635,0.8664495114006515,0.8892508143322475,0.8555917480998915,0.8382193268186754,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,9,10,0.8631921824104235,0.8664495114006515,0.8827361563517915,0.8631921824104235,0.8490770901194354,0.8577633007600435,0.8566775244299675,0.8718783930510315,0.8881650380021715,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9131378935939196,10,10,0.8425624321389794,0.8859934853420195,0.8523344191096635,0.8382193268186754,0.8642779587404995,0.8653637350705755,0.8523344191096635,0.8762214983713354,0.8935939196525515,0.8588490770901195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,11,10,0.8555917480998915,0.8458197611292074,0.8621064060803475,0.8425624321389794,0.8599348534201955,0.8545059717698155,0.8653637350705755,0.8555917480998915,0.8773072747014115,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,12,10,0.8490770901194354,0.8501628664495114,0.8729641693811075,0.8436482084690554,0.8360477741585234,0.8512486427795874,0.8523344191096635,0.8555917480998915,0.8838219326818675,0.8697068403908795
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9142236699239956,13,10,0.8512486427795874,0.8371335504885994,0.8338762214983714,0.8099891422366993,0.8816503800217155,0.8675352877307275,0.8534201954397395,0.8631921824104235,0.8697068403908795,0.8740499457111836
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,14,10,0.8197611292073833,0.8458197611292074,0.8762214983713354,0.8849077090119435,0.8577633007600435,0.8794788273615635,0.8566775244299675,0.8642779587404995,0.8870792616720955,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,15,10,0.8610206297502715,0.8577633007600435,0.8870792616720955,0.8881650380021715,0.8664495114006515,0.8490770901194354,0.8479913137893594,0.8599348534201955,0.8675352877307275,0.8588490770901195
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,16,10,0.8686210640608035,0.8588490770901195,0.8360477741585234,0.8783930510314875,0.8534201954397395,0.8523344191096635,0.8501628664495114,0.8273615635179153,0.8718783930510315,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9229098805646037,17,10,0.8914223669923995,0.8631921824104235,0.8447339847991314,0.8762214983713354,0.8718783930510315,0.8892508143322475,0.8718783930510315,0.8534201954397395,0.8262757871878393,0.8751357220412594
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9218241042345277,18,10,0.8718783930510315,0.8707926167209555,0.8621064060803475,0.8295331161780674,0.8773072747014115,0.8490770901194354,0.8534201954397395,0.8631921824104235,0.8697068403908795,0.8642779587404995
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9174809989142236,19,10,0.8631921824104235,0.8664495114006515,0.8827361563517915,0.8631921824104235,0.8490770901194354,0.8577633007600435,0.8566775244299675,0.8718783930510315,0.8881650380021715,0.8675352877307275
