Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7500708692974654,0.4048347523484619,0.2903686180975748,0.4473954311297055,0.5097995132012395,0.412664587833941,0.5369351228238238,0.4932796355851849,0.521754430552976,0.4270925992903295,0.5011583464482263,0.5,8,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7585263096157417,0.5237974213350798,0.387562193917948,0.33592046998563063,0.5048533249919356,0.5634940029911731,0.5537775779317895,0.5460552682769474,0.6443045522526661,0.436593972688439,0.3743365167495919,0.5,8,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7525928387796795,0.5441198033254807,0.3325285187828076,0.49202842591959023,0.5565927996793775,0.5229372146899834,0.33218639113987153,0.4409145560649456,0.593200457473534,0.5465342469770579,0.557433456173449,0.5,8,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.764459780451804,0.4146391530874576,0.3558322988045083,0.5226439624246098,0.5725261727646846,0.4624685975699162,0.4981085228883393,0.6406388989354943,0.541480532937117,0.4844625174729475,0.5591147691615918,0.5,8,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7537560727656621,0.5162119627374121,0.38204905132892153,0.5779904399761489,0.46028875573063804,0.49275178150751214,0.5471696268853677,0.4844331922464101,0.5382547580180057,0.5470327758281933,0.4136225452341619,0.5,8,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7382528030029032,0.4798780070576045,0.3706024379038328,0.4788711742798213,0.6112354717940196,0.5622916687031407,0.43381785124290084,0.35236214699758556,0.437766981749934,0.5149314278452801,0.5688996197495626,0.5,8,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7181650228248013,0.41739572438197087,0.5257915367396213,0.36008445665242766,0.4870138121816991,0.5319889346145199,0.5540415049706259,0.5750579173224113,0.4338276263184133,0.5498284474247563,0.4725173751967234,0.5,8,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7514393798692095,0.4289596387132091,0.399292284532898,0.5195843637892102,0.3466926032003597,0.5501216996901301,0.5875504638273331,0.5850187192696064,0.3017663561451012,0.6068366878134134,0.5265344424785682,0.5,8,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7413026265627902,0.3524892229792475,0.3679924927420064,0.5485870128346741,0.6402381208394835,0.5419399614862025,0.47597775192813363,0.563767705105522,0.3526456241874468,0.5074828203047869,0.4066626914692916,0.5,8,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7443720002737021,0.4504941300671548,0.3970440171650326,0.46356340602731155,0.56010205178835,0.5391736151161768,0.4513543367122511,0.5918514970528147,0.5742368109793649,0.32123830656591823,0.5427415176782241,0.5,8,350,10
