Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6858095228785642,0.29889248394443846,0.2553836228384864,0.4074837978123381,0.37680961085424386,0.5118620541343681,0.52785407767275,0.5393788917019384,0.47139324151279066,0.4270925992903295,0.5011583464482263,1,8,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6487033362332724,0.4473954311297055,0.43703385108649967,0.29530503123136626,0.43846101211131855,0.4068484179040283,0.3104075228981144,0.5397307944203869,0.35643835348628067,0.436593972688439,0.3743365167495919,1,8,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6517824850196968,0.2950411041925299,0.31529506065434354,0.3211894311883559,0.37692691176039334,0.4567599534706406,0.3804654890959033,0.47569427473827236,0.4169851712104476,0.5465342469770579,0.557433456173449,1,8,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.663238873520298,0.3341218560913383,0.2666542849043509,0.43623229489447807,0.3453925181572028,0.4188326604823022,0.36500131963519417,0.4386467385460553,0.3661743286966892,0.4844625174729475,0.5591147691615918,1,8,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7432674167407943,0.583093029393652,0.30410259919257876,0.47229254845993685,0.4286272861457855,0.3551187182920988,0.51731654627032,0.504520972424512,0.5663972004183733,0.5470327758281933,0.4136225452341619,1,8,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7414492526954771,0.5061827352616299,0.27092599290329517,0.3427923480708889,0.3883833002609945,0.5443250799112423,0.5047946745388608,0.58356223301825,0.4640130595008846,0.5149314278452801,0.5688996197495626,1,8,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7030038807049784,0.41352479447903734,0.4729181532927342,0.36458099138815847,0.4540522575536896,0.44880304200349946,0.39085639436564645,0.4781673688429243,0.551568410865974,0.5498284474247563,0.4725173751967234,1,8,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7064153820588264,0.3418637158972053,0.2993323623424991,0.40916511080048096,0.4355382645330935,0.508167075590659,0.2986090067545772,0.5509232558821517,0.48305490659915346,0.6068366878134134,0.5265344424785682,1,8,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7009999902249245,0.3101924712368403,0.3075923011505264,0.2947771771536935,0.4488910176831116,0.5015102491666749,0.4973656171493925,0.5605223800353858,0.40941926276380486,0.5074828203047869,0.4066626914692916,1,8,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6935904829864811,0.29521705555175415,0.31308589358852795,0.5094769357093284,0.4793306028289068,0.4555576191826082,0.3202803491656973,0.4383339361296566,0.5255471598518099,0.32123830656591823,0.5427415176782241,1,8,350,10
