Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7418793560180252,0.3862327836482537,0.5607569818476847,0.3889209294141797,0.44789395998084086,0.42205843540141347,0.5180887772358042,0.515654783433202,0.46014212959795114,0.4747754176401013,0.5011583464482263,0.1,9,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7509017507160243,0.5639632066157712,0.3762133312479839,0.47904712563904556,0.5230936158981828,0.5580492859307338,0.5259088376457708,0.565624969452889,0.31283174162520405,0.3924692818252021,0.3743365167495919,0.1,9,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7461706141679945,0.6205804439839298,0.33729875563288725,0.5115101514159197,0.3785104739934116,0.5220281326673248,0.3637501099695995,0.6110008699817207,0.5371501744850979,0.45230251903695956,0.557433456173449,0.1,9,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.739230310554149,0.5117252030771938,0.30368227094554306,0.41977106773149825,0.4367014985190761,0.41875445987820253,0.5320084847655449,0.5691830969394238,0.5607863070742222,0.4810510161190995,0.5591147691615918,0.1,9,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7082237710286312,0.4167994447757109,0.24429868720735867,0.5358598645174534,0.5040419937244015,0.3566631802230672,0.36343730755320086,0.4413642095385187,0.6450083576895631,0.4171024721165971,0.4136225452341619,0.1,9,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7383505537580278,0.5279322782768497,0.37429741644754205,0.3475919101475059,0.47880274875123413,0.4862611313672398,0.5260163634764079,0.5997008826893188,0.44873461647491225,0.32603786864253526,0.5688996197495626,0.1,9,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6835514804351863,0.5521060400191592,0.45077760725701604,0.4088914086861321,0.3785104739934116,0.4187446848026901,0.3365851751204778,0.36001603112384045,0.5324874634656552,0.4523513944145219,0.4725173751967234,0.1,9,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7356624079921017,0.4444433583249431,0.321169881037331,0.4514423123918632,0.5206302968690433,0.3964966129363349,0.416183615018426,0.6191826081856482,0.460757959355236,0.42075835035825654,0.5265344424785682,0.1,9,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7217427004623611,0.5334747460924135,0.3854019022296947,0.3347865612261855,0.42671137134534365,0.5213927527590151,0.4929570580932738,0.5556250672036441,0.49117799435000636,0.49893940430689826,0.4066626914692916,0.1,9,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.725046675985572,0.4944135443446301,0.4245510796570903,0.475430347699436,0.5502194504452547,0.48907635311482783,0.46994653033694683,0.438832464980792,0.47131504090869103,0.45913529682016796,0.5427415176782241,0.1,9,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6584295363681685,0.40437532379937635,0.2742983939550933,0.5333378950352391,0.26358491119343896,0.42534286077359945,0.34463983734274345,0.53020009579574,0.48093371521295003,0.3606123107301004,0.5006011671440161,0.1,9,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.747803051778575,0.47792299195511284,0.513670443104173,0.500405665633767,0.4894575810598137,0.37967370797939415,0.4523709445655468,0.5940899893451677,0.5310700775163488,0.46404238472742204,0.4816179704988221,0.1,9,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6931897048904703,0.3383642388637452,0.33370152784430257,0.4288618879580845,0.47646650570375654,0.447854859678791,0.4610609866961222,0.4525762211513084,0.5452048367073635,0.39858847909600104,0.43728800304982357,0.1,9,350,10
