Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7511852279058856,0.4788320739777715,0.34863784322733893,0.3753433495273751,0.5206987223976305,0.5027907840588068,0.545810891389136,0.5403270740266468,0.587208336184397,0.4270925992903295,0.5011583464482263,0.3,8,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7488392097828955,0.3704851369976833,0.365871301355803,0.3861839082706914,0.5240026979208414,0.4474345314317553,0.5730149265403075,0.561275060849845,0.55954487248414,0.436593972688439,0.3743365167495919,0.3,8,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7312245237094457,0.4640228345763971,0.363994486857411,0.43559691498616826,0.4840519643014242,0.42462928026119,0.397415470034506,0.49543015219792574,0.5454198883686376,0.5465342469770579,0.557433456173449,0.3,8,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7318012531646807,0.422987067575097,0.34938074896628574,0.46177456720853166,0.5342958524354601,0.5412068308227681,0.38617413319517896,0.5766805798574794,0.5494178942532331,0.4844625174729475,0.5591147691615918,0.3,8,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7565028689846629,0.6026236302675438,0.373847762973969,0.49188179978690333,0.5315686063674842,0.49117799435000636,0.3988817313613748,0.5926726033958613,0.5151758047330915,0.5470327758281933,0.4136225452341619,0.3,8,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7445381765574139,0.49543992727343816,0.34039745457033654,0.3820783765554589,0.5205618713404561,0.5158991603210135,0.31656582047096316,0.5217348804019512,0.5283917068259353,0.5149314278452801,0.5688996197495626,0.3,8,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7464345412068308,0.5888896491725398,0.3702700853364092,0.48423769073616096,0.5217251053264387,0.36059276057907547,0.6347543034769944,0.5044525468959248,0.48901770266175304,0.5498284474247563,0.4725173751967234,0.3,8,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7420259821507121,0.41425792514247173,0.3504560072726562,0.47830421990009875,0.5056157808819073,0.5873451872415715,0.5595741977106773,0.5644226351648567,0.3949717011563914,0.6068366878134134,0.5265344424785682,0.3,8,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.748145179421511,0.4834263594686269,0.5737773824302793,0.5105815192422362,0.5271600473113655,0.5167984672681597,0.5429565693394981,0.45834351570365883,0.5298384180017791,0.5074828203047869,0.4066626914692916,0.3,8,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7623679142921379,0.555429565693395,0.4819698732172706,0.3855974037399439,0.5095062609358657,0.533249919355627,0.50029813980313,0.3779239694626641,0.6287817323388823,0.32123830656591823,0.5427415176782241,0.3,8,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7575097017624461,0.5359087398950156,0.3183155589876932,0.44202891467336586,0.5640707324464082,0.5381570072628811,0.4099959922190399,0.5336213722251004,0.5610893344151083,0.5312949042531353,0.5006011671440161,0.3,8,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7583112579544677,0.4359879180066666,0.329850148092394,0.5456544901809367,0.3766043342684822,0.41244953617266694,0.5270036461031662,0.5435430738702457,0.6154192041133518,0.5723111211034105,0.4816179704988221,0.3,8,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7439614471021788,0.4745799161298521,0.3415704636318316,0.535957615272578,0.4905914898192589,0.457708135795349,0.5051074769552595,0.5260261385519203,0.5299459438324161,0.544403280515342,0.43728800304982357,0.3,8,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7285559280945445,0.4244240036754284,0.3094691156489184,0.44351472615125953,0.5355275119500298,0.523396643239069,0.5777949384658997,0.5702974555478441,0.4946383710814166,0.5362019921603894,0.3911985220085825,0.3,8,350,10
