Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6801790793833883,0.46927205012658724,0.31527551050331865,0.3318931388744978,0.3709738907733062,0.27130722084828107,0.5215002785896521,0.5239831477698165,0.23121963617168942,0.49395411579554455,0.5011583464482263,2,9,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6257807841565576,0.3964086372567228,0.39867645477561314,0.3682955200828926,0.2642789415548235,0.39368139118874695,0.3082961065874234,0.3924204064476398,0.49228257788291413,0.3693414531627257,0.3743365167495919,2,9,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6310202246312353,0.4608948104124104,0.3189802641225403,0.2730862845915485,0.40420914751566456,0.31585223995855366,0.4273076509516036,0.4033782660971056,0.3929287103742876,0.4291355900724333,0.557433456173449,2,9,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.564344434560757,0.33573474355089394,0.3315314610805368,0.2924116088796786,0.24313545322137614,0.4365744225374141,0.3797030332059315,0.5253614334170732,0.26342850998523965,0.4683238678018788,0.4136225452341619,2,9,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6701791771341433,0.4479330602828907,0.47292792836824665,0.3149822582379449,0.4185198580659036,0.49228257788291413,0.3062531158053196,0.46797196508343025,0.4089598342147193,0.4887244503963793,0.5688996197495626,2,9,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6671293535742564,0.42159900685232793,0.4245706298081153,0.4526446466798956,0.39672143967312146,0.27257798066490063,0.4511881604285393,0.5469741253751185,0.4686659954448148,0.4215599065502781,0.4725173751967234,2,9,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6127701586494756,0.4432312489613982,0.2834478646347543,0.38438529437639907,0.38807049784459585,0.4443456075698185,0.4352841125697696,0.3126362401149549,0.2660677803736034,0.28219665496915963,0.5265344424785682,2,9,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.4824390768418686,0.2332235266517434,0.2729983089119363,0.3414042873481198,0.3619221708487698,0.35825651753159793,0.2900655907566886,0.43933099383192736,0.41554823511011624,0.26376086255266323,0.4066626914692916,2,9,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6096128092589516,0.3558713991065581,0.33450308403632417,0.3306223790578782,0.3441022081895583,0.33885299263936813,0.34088620834595945,0.40054349419849267,0.48997566006197396,0.4263203683248453,0.5006011671440161,2,9,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6283027536387719,0.4297220946031808,0.49331873588723474,0.3654607481842797,0.29441549935973255,0.24274445020087781,0.3876306194465352,0.3231346712153351,0.36913617657696407,0.4462419722192354,0.4816179704988221,2,9,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.584735242079745,0.32001642212686093,0.4073567218306761,0.36240114954888025,0.28831585223995854,0.4841985904341111,0.2877000224826737,0.4416672368794049,0.3759982795867098,0.2811604969648391,0.43728800304982357,2,9,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5926921535468862,0.33436623297914975,0.3270544764958309,0.31985024584314914,0.3480806639231288,0.4484413642095385,0.4256849884165355,0.4793892532819816,0.27846257612340053,0.3613161161669974,0.3911985220085825,2,9,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6287915074143948,0.3273868290632545,0.27742641811908,0.32155110898231687,0.28296888593464387,0.37699533728898055,0.39065111777988487,0.5303858222304767,0.34731820803315705,0.43093420396672566,0.526573542780618,2,9,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5909228648791311,0.2960968123478754,0.41397444795261046,0.5097017624461149,0.4271414746678918,0.36861809757480374,0.29766082442986874,0.3379927859942718,0.3724597022511999,0.31020224631235277,0.4811292167231992,2,9,350,10
17,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6309029237250858,0.36476671782289516,0.35455176391237625,0.3606318608811253,0.3295666709025327,0.3523230466955357,0.35027028083791945,0.46126626328188386,0.40014271610248187,0.34366232979149763,0.4972580913187554,2,9,350,10
