Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7841174573073577,0.5689582702026373,0.4221268609300007,0.5122921574569164,0.5693492732231357,0.4136518704606993,0.41496173057936875,0.5841878378510474,0.6483221082882865,0.4270925992903295,0.5011583464482263,0.3,4,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.760471549642721,0.46509809288276754,0.5074339449272246,0.3085600336262598,0.46414991055805904,0.4263203683248453,0.6194269850734597,0.6136499154455968,0.46200916902083067,0.436593972688439,0.3743365167495919,0.3,4,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7746356340602731,0.4551372909355725,0.441989814371316,0.4862806815182647,0.389096880773404,0.446808926598958,0.5487140888163361,0.6559857674900539,0.4939834410220819,0.5465342469770579,0.557433456173449,0.3,4,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7728761204680307,0.5884204455479418,0.4063694392039178,0.3461060986696122,0.5576973832122853,0.5581763619123957,0.44336810001857263,0.6161327846257613,0.6051847000518079,0.4844625174729475,0.5591147691615918,0.3,4,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7800119255921252,0.4810803413456369,0.35293887645282057,0.5800529809092775,0.5418813110331278,0.5344913539457092,0.6514403573767608,0.6458099138815847,0.5762798017614686,0.5470327758281933,0.4136225452341619,0.3,4,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7886726424961633,0.4624979227964536,0.3638283105736992,0.5110604979423466,0.5044818721224621,0.5892122266644509,0.534911682192745,0.6705017546260544,0.6282929785632594,0.5149314278452801,0.5688996197495626,0.3,4,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7142061172422557,0.3699377327689856,0.32831546123693806,0.43919414277475294,0.3911985220085825,0.5575116567775487,0.43567511559026795,0.5773257348413017,0.6028093567022805,0.5498284474247563,0.4725173751967234,0.3,4,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7822601929599906,0.5220183575918124,0.36598860226195246,0.4261053166635712,0.4672095091934585,0.570786209323467,0.47658380660990607,0.658058083498695,0.5378930802240447,0.6068366878134134,0.5265344424785682,0.3,4,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7328276360934888,0.3485694176987517,0.45213634275324777,0.45265442175540804,0.5444130555908544,0.5176195736112061,0.3951476525156157,0.5765926041778673,0.5790070478294445,0.5074828203047869,0.4066626914692916,0.3,4,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.73020791585615,0.47799141748370005,0.4989589544579232,0.3874448930117985,0.4320681127261708,0.4276595536700521,0.43044545019110275,0.5793100751703307,0.38466877156626034,0.32123830656591823,0.5427415176782241,0.3,4,350,10
