Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7646161816600033,0.42304571802817176,0.3121181611127946,0.3598107545380788,0.5020967536974223,0.5424873657149002,0.3032032922454326,0.5841878378510474,0.6483221082882865,0.4270925992903295,0.5011583464482263,0.7,6,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6626914692916003,0.4135638947810872,0.3723912767226127,0.35450288853481393,0.38480562262343476,0.47359263350309383,0.27379986510395793,0.6136499154455968,0.46200916902083067,0.436593972688439,0.3743365167495919,0.7,6,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.750979951320124,0.33894096831898024,0.44669162569280846,0.4144241014261835,0.38136479604304946,0.5164954399272734,0.44878349185247457,0.6559857674900539,0.4939834410220819,0.5465342469770579,0.557433456173449,0.7,6,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7445088513308765,0.45835329077917125,0.36878427385851553,0.46950665193888624,0.36688790920909864,0.5104153429585243,0.3167808721322372,0.6161327846257613,0.6051847000518079,0.4844625174729475,0.5591147691615918,0.7,6,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7545869541842211,0.3757343525478734,0.3546788398940382,0.49089451716014504,0.34847166694362713,0.5333867704128015,0.42624216772074563,0.6458099138815847,0.5762798017614686,0.5470327758281933,0.4136225452341619,0.7,6,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7398168150848965,0.331854038572448,0.3279635585184896,0.4306116264748145,0.36598860226195246,0.4530747500024438,0.5468665995444815,0.6705017546260544,0.6282929785632594,0.5149314278452801,0.5688996197495626,0.7,6,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7598166195833863,0.45378833051485323,0.4374639544090478,0.4859092286487913,0.4356457903637306,0.5483426359468627,0.518342929199128,0.5773257348413017,0.6028093567022805,0.5498284474247563,0.4725173751967234,0.7,6,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.760129421999785,0.37741566553601624,0.3048650550825505,0.27775877068650356,0.3989697070409869,0.5728389751810833,0.4067311169978788,0.658058083498695,0.5378930802240447,0.6068366878134134,0.5265344424785682,0.7,6,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7783501627550072,0.48043518636181465,0.5043450210652878,0.48502947185267004,0.4645018132765076,0.47521529603816187,0.5804830842318257,0.5765926041778673,0.5790070478294445,0.5074828203047869,0.4066626914692916,0.7,6,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7262587853491168,0.3535644812856179,0.46673053049334806,0.3544149128552018,0.43398402752661264,0.5040126684978642,0.4762319038914576,0.5793100751703307,0.38466877156626034,0.32123830656591823,0.5427415176782241,0.7,6,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7688781145834351,0.4881672710921692,0.4815202197436975,0.39524540327074026,0.5863872298413505,0.4295852435460064,0.5852533210819053,0.694802592350026,0.41087574901516116,0.5312949042531353,0.5006011671440161,0.7,6,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7289469311150428,0.31485518225628295,0.43895954096245393,0.5326047643718048,0.4326546172569183,0.49863637696601204,0.46773736327113125,0.6089285539730794,0.5290368618097575,0.5723111211034105,0.4816179704988221,0.7,6,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7461021886394072,0.5151758047330915,0.4985875015884498,0.4614813149431579,0.35435626240212703,0.5053225286165336,0.6042462928026119,0.5507961799004897,0.3517463172403007,0.544403280515342,0.43728800304982357,0.7,6,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7425342860773599,0.44545019110272627,0.31025112168991503,0.5236996705799553,0.49315255960352294,0.5145306497492693,0.5068963157740394,0.6675301316702672,0.35646767871281804,0.5362019921603894,0.3911985220085825,0.7,6,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7466007174905426,0.5887234728888281,0.33394590473211405,0.4931623346790354,0.5827704519017409,0.38260623063313165,0.536065141103215,0.4528108229636074,0.5697305011681215,0.41074867303349916,0.526573542780618,0.7,6,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.707559065893784,0.4137887215178737,0.2756962297533748,0.2894302108483788,0.5511383075434257,0.42581206439819747,0.3376408832758233,0.6026236302675438,0.46005415391833904,0.3971417679201572,0.4811292167231992,0.7,6,350,10
17,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.746522516886443,0.3810128933246009,0.333027047633943,0.36432683942483457,0.47586045102198415,0.45033772885895546,0.6388500601167144,0.636474716767187,0.42075835035825654,0.499232656572272,0.4972580913187554,0.7,6,350,10
18,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7262881105756542,0.5876286644314327,0.4132022169871262,0.4873168395225853,0.3864869356115776,0.4979325715291151,0.35938065121553064,0.4586954184221073,0.5553904653913452,0.4715887430230399,0.41750325021260787,0.7,6,350,10
19,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.728546153019032,0.47823579437151154,0.35001612887459554,0.4674441110057575,0.5300143693610033,0.4832406330338902,0.43794293310915827,0.5708350847010293,0.41253751185227905,0.5171699201376331,0.4428109207143625,0.7,6,350,10
20,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7302861164602497,0.34079823266634734,0.30795397894448734,0.3930069109783873,0.5130839385734255,0.5114026255852826,0.33273379536856923,0.6240114954888026,0.6075404932503103,0.5003372401051798,0.3140927263663112,0.7,6,350,10
21,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7347337758184181,0.3995366614207095,0.38210770178199627,0.5239538225432792,0.4690765486163381,0.5619397659846922,0.47499046930137534,0.4902298120252979,0.6240994711684148,0.5662798995122237,0.3690091005953021,0.7,6,350,10
22,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7422703590385236,0.5877557404130946,0.2604764371804772,0.523054515596133,0.4582359898730218,0.39050449164719797,0.36907752612388933,0.560121601939375,0.6819288179001183,0.5645594862220311,0.374189890616905,0.7,6,350,10
23,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7744303574745115,0.519643014242285,0.35128688869121516,0.4596631508978407,0.6075795935523602,0.4550395401804479,0.34896042071925004,0.7043137408236478,0.6604138766971975,0.5520767147926218,0.42720990019647903,0.7,6,350,10
