Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7692691176039335,0.489613982268013,0.32088640384746975,0.41840255715975405,0.40216615673356076,0.49345558694440916,0.5554002404668577,0.5841878378510474,0.6483221082882865,0.4270925992903295,0.5011583464482263,0.1,6,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7284093019618576,0.3417268648400309,0.4270241737617423,0.5700237534334953,0.44464863491070467,0.5000342127642936,0.4844331922464101,0.6136499154455968,0.46200916902083067,0.436593972688439,0.3743365167495919,0.1,6,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7393085111582487,0.3504266820461188,0.30556886051944754,0.4393994193605146,0.4989785046089481,0.43534276302284436,0.5234161933900939,0.6559857674900539,0.4939834410220819,0.5465342469770579,0.557433456173449,0.1,6,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7678321815036021,0.5478734323222647,0.31011427063274066,0.47760041446320173,0.5074437200027371,0.5020869786219099,0.5768174309146538,0.6161327846257613,0.6051847000518079,0.4844625174729475,0.5591147691615918,0.1,6,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7580571059911437,0.5046382733306615,0.32718155247749287,0.23839454159783385,0.4184416574618039,0.4251473592633503,0.6140897938436575,0.6458099138815847,0.5762798017614686,0.5470327758281933,0.4136225452341619,0.1,6,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7806375304249226,0.5600825016373252,0.38318296008836666,0.5380788066587815,0.3736522614637198,0.3556661225207965,0.5028005591343193,0.6705017546260544,0.6282929785632594,0.5149314278452801,0.5688996197495626,0.1,6,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7500806443729778,0.44960459819552107,0.44645702388050945,0.5378833051485322,0.5448627090644276,0.4297611949052306,0.3883637501099696,0.5773257348413017,0.6028093567022805,0.5498284474247563,0.4725173751967234,0.1,6,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7721527648801086,0.4883236723003685,0.36115971495879806,0.3974056949589936,0.5398285451755115,0.5429370191884733,0.5295256155853804,0.658058083498695,0.5378930802240447,0.6068366878134134,0.5265344424785682,0.1,6,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7488196596318707,0.514139646728771,0.4518724157144114,0.5202001935464952,0.5527316448519565,0.49118776942551884,0.5126636103263897,0.5765926041778673,0.5790070478294445,0.5074828203047869,0.4066626914692916,0.1,6,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7769816521832631,0.6213526749494139,0.5124290085140908,0.4497609994037204,0.5017839512810236,0.45603659788271866,0.4551568410865974,0.5793100751703307,0.38466877156626034,0.32123830656591823,0.5427415176782241,0.1,6,350,10
