Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7695037194162325,0.509809288276752,0.38731781703013657,0.42037712241327063,0.47991710735965437,0.4136518704606993,0.41496173057936875,0.5841878378510474,0.6483221082882865,0.4270925992903295,0.5011583464482263,1,4,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7042159900685233,0.3631831555898769,0.39579280749943796,0.4231336937077839,0.3120497355842074,0.4263203683248453,0.6194269850734597,0.6136499154455968,0.46200916902083067,0.436593972688439,0.3743365167495919,1,4,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7253594784019707,0.3824107291228825,0.3019520825798379,0.3757343525478734,0.42247876364844916,0.446808926598958,0.5487140888163361,0.6559857674900539,0.4939834410220819,0.5465342469770579,0.557433456173449,1,4,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7329547120751507,0.47105111386985465,0.414199274689397,0.2950313291170174,0.3528118004711586,0.5581763619123957,0.44336810001857263,0.6161327846257613,0.6051847000518079,0.4844625174729475,0.5591147691615918,1,4,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7740980049070879,0.38349576250476536,0.429448392488832,0.4549906648028856,0.5419399614862025,0.5344913539457092,0.6514403573767608,0.6458099138815847,0.5762798017614686,0.5470327758281933,0.4136225452341619,1,4,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7608136772856571,0.3674939638908711,0.3326262695379322,0.4450103127046656,0.5166225159089354,0.5892122266644509,0.534911682192745,0.6705017546260544,0.6282929785632594,0.5149314278452801,0.5688996197495626,1,4,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7562389419458265,0.40159920235383817,0.3184133097428178,0.4038279195706787,0.5283330563728604,0.5575116567775487,0.43567511559026795,0.5773257348413017,0.6028093567022805,0.5498284474247563,0.4725173751967234,1,4,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7707549290818272,0.4963490092960968,0.27551050331863813,0.4816277455743346,0.5284405822034975,0.570786209323467,0.47658380660990607,0.658058083498695,0.5378930802240447,0.6068366878134134,0.5265344424785682,1,4,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7050273213360573,0.3785593493709739,0.4646093391071446,0.2529691791869092,0.4481872122462146,0.5176195736112061,0.3951476525156157,0.5765926041778673,0.5790070478294445,0.5074828203047869,0.4066626914692916,1,4,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6676474325764167,0.3678165413827822,0.32376027604813246,0.5693492732231357,0.349214572682574,0.4276595536700521,0.43044545019110275,0.5793100751703307,0.38466877156626034,0.32123830656591823,0.5427415176782241,1,4,350,10
11,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7546651547883207,0.4639250838212725,0.3418637158972053,0.3688429243115903,0.4440621303799572,0.533973274943549,0.5814214914810217,0.694802592350026,0.41087574901516116,0.5312949042531353,0.5006011671440161,1,4,350,10
12,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7469232949824537,0.5852533210819053,0.3537306575693297,0.3727138542145238,0.36493289410660695,0.531734782651196,0.4553914428988964,0.6089285539730794,0.5290368618097575,0.5723111211034105,0.4816179704988221,1,4,350,10
13,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7280769493944341,0.29147320163048257,0.37796306976471394,0.3985493787939512,0.4080703023430856,0.5976774420582399,0.5910988162383555,0.5507961799004897,0.3517463172403007,0.544403280515342,0.43728800304982357,1,4,350,10
14,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7530620424042775,0.3203683248453094,0.31160985718614675,0.4224396633463994,0.5307475000244377,0.537599827958671,0.5771791087086148,0.6675301316702672,0.35646767871281804,0.5362019921603894,0.3911985220085825,1,4,350,10
15,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7125834547071876,0.31275354102110436,0.44644724880499703,0.41577306184690277,0.3361941720999795,0.5214611782876023,0.4389888661889913,0.4528108229636074,0.5697305011681215,0.41074867303349916,0.526573542780618,1,4,350,10
16,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7476271004193508,0.3354512663610326,0.4835827606768262,0.43747372948456026,0.5113439751322079,0.5898867068748106,0.4324395655956442,0.6026236302675438,0.46005415391833904,0.3971417679201572,0.4811292167231992,1,4,350,10
17,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7561314161151895,0.6015776971877108,0.4189792866149891,0.30711332245041595,0.33502116303848445,0.5685281668800891,0.4074642476613132,0.636474716767187,0.42075835035825654,0.499232656572272,0.4972580913187554,1,4,350,10
18,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.764928984076402,0.48425724088718586,0.4142872503690091,0.43283056861614255,0.5566123498304024,0.6091045053323036,0.40062169480259235,0.4586954184221073,0.5553904653913452,0.4715887430230399,0.41750325021260787,1,4,350,10
19,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7173634666327797,0.3752260486212256,0.32777783208375283,0.4088425333085698,0.32604764371804773,0.6062697334336907,0.46828476749982895,0.5708350847010293,0.41253751185227905,0.5171699201376331,0.4428109207143625,1,4,350,10
20,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.780989433143371,0.5709426105316664,0.3259987683404854,0.43420885426339917,0.5543054320094623,0.5505909033147282,0.5617149392479057,0.6240114954888026,0.6075404932503103,0.5003372401051798,0.3140927263663112,1,4,350,10
21,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7445479516329264,0.45884204455479416,0.3969755916364454,0.5115003763404072,0.371970948475577,0.3670149851907606,0.6290652095287436,0.4902298120252979,0.6240994711684148,0.5662798995122237,0.3690091005953021,1,4,350,10
22,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7408627481647295,0.45558694440914554,0.3378168346350476,0.40716122032042695,0.3333202998993167,0.5953705242372997,0.5794762514540425,0.560121601939375,0.6819288179001183,0.5645594862220311,0.374189890616905,1,4,350,10
23,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7796013724206019,0.3862425587237661,0.3113459301473104,0.3156469633727921,0.4416574618038924,0.5737285070527169,0.5344327034926345,0.7043137408236478,0.6604138766971975,0.5520767147926218,0.42720990019647903,1,4,350,10
24,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6808535595937478,0.429682994301131,0.3100262949531285,0.3634764078552507,0.4085199558166587,0.42401345050390515,0.4552936921437718,0.6026529554940812,0.6020273506612839,0.4560854732602809,0.35286067584872094,1,4,350,10
25,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7609114280407816,0.550845055278052,0.3208668536964448,0.3629387787020655,0.4042677979687393,0.5126831604774147,0.3783345226341874,0.6418998836766014,0.5930538313408471,0.5675115590267935,0.5622036930235286,1,4,350,10
26,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7325246087526026,0.3673277876071593,0.29855035630150245,0.3967409898241464,0.47510777020752487,0.44961437327103354,0.6183712769181142,0.6495928681049061,0.46886149695506396,0.5368764723707491,0.4433876501695976,1,4,350,10
27,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7289958064926052,0.30103322548166683,0.4022248071866355,0.5136997683307104,0.4302401736053411,0.5388021622467034,0.39239108122110244,0.48898837743521567,0.5679318872738292,0.5040615438754265,0.5452732622359507,1,4,350,10
28,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6788692192647188,0.3270544764958309,0.4601128043714138,0.554021954819601,0.3962717861995484,0.3830363339556798,0.42534286077359945,0.5705516075111681,0.6119001769288668,0.40323163996441874,0.38791409663639653,1,4,350,10
29,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8025336995728292,0.4956354287836873,0.33293907195433087,0.40432644842181403,0.5484110614754499,0.5288511353750208,0.6218414287250369,0.6594754694480015,0.6801106538548011,0.4760755026832582,0.5938358373818438,1,4,350,10
30,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6198961886980577,0.4314913832709358,0.2864781380436164,0.3935836404336224,0.4295070429419067,0.34966422615614706,0.4341697539613493,0.4221855113830754,0.38961495977556426,0.43813843461940744,0.5141689719553083,1,4,350,10
31,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7562878173233888,0.32637022120995884,0.3750891975640512,0.46551842112980324,0.378647325050586,0.6319977321824811,0.5871301355802974,0.5812650902728224,0.5604344043557736,0.5056646562594697,0.45420865876188893,1,4,350,10
32,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7596602183751869,0.4867303349918378,0.31690794811389916,0.3174944526446467,0.5102100663727628,0.5300827948895905,0.42800168131298816,0.6718800402733112,0.5093009843501041,0.6095150585038269,0.41814840519643015,1,4,350,10
33,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7241962444159881,0.35391638400406644,0.4590375460650434,0.42598801575742173,0.442586093977576,0.6104045903754607,0.4308951036646758,0.3662427542252764,0.40008406564940713,0.5969834116968553,0.41415039931183467,1,4,350,10
34,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7348413016490553,0.326800324532507,0.251962346409126,0.30272431354532214,0.4078357005307866,0.4814713443661352,0.3876599446730726,0.6434150203810325,0.5166322909844479,0.5680100878779288,0.5308452507795622,1,4,350,10
35,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7492888632564687,0.38864722729983087,0.2856472566250574,0.38367171386398957,0.4342772797919864,0.47759063938768925,0.5767099050840168,0.6501598224846287,0.5900724333095473,0.33213751576230927,0.4496436984975709,1,4,350,10
36,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7461021886394072,0.5887723482663904,0.2765271111719338,0.47180379468431394,0.4065356154876296,0.48378803726258784,0.5545400338217613,0.6797783012873775,0.3087946354385588,0.5759963245716073,0.38717119089744967,1,4,350,10
37,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7491422371237818,0.36092511314649905,0.35332987947331895,0.4336614500347015,0.4038572447972161,0.5659279967937753,0.5096040116909903,0.6512839561685614,0.5976187916051652,0.49144192138884274,0.5029080849649563,1,4,350,10
38,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7490933617462195,0.5141885221063333,0.3559007243330955,0.3401824029090625,0.5199460415831713,0.4159783384326644,0.6483025581372616,0.5931418070204593,0.55954487248414,0.41978084280701067,0.4770432351589916,1,4,350,10
39,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7239714176792016,0.5960938798252217,0.339595898378315,0.5238756219391795,0.3715897205305911,0.4282460582007996,0.4023616582438099,0.5520864898681342,0.599065502781009,0.46991720511040946,0.3915601998025435,1,4,350,10
40,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6999149568430416,0.37715173849717987,0.29556895827020263,0.5051270271062844,0.3653727725046676,0.5919101475058894,0.46143243956559565,0.41188258179294435,0.551656386545586,0.5397601196469243,0.463103977478226,1,4,350,10
41,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.690091005953021,0.29136567579984557,0.4257143136430729,0.28763159695408647,0.5584207388002073,0.5691048963353242,0.3690482008973519,0.6370123459203723,0.39135492321678184,0.5152149050351414,0.3775231913666533,1,4,350,10
42,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7639710266761811,0.4264474443065073,0.3824791546514697,0.4594480992365666,0.4555771693336331,0.5743638869610268,0.6148424746581167,0.6875983616973441,0.61409956891917,0.5319009589349077,0.5379908309791693,1,4,350,10
43,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7557697383212285,0.3666630824723121,0.2929296878818389,0.5345793296253214,0.32930274386369635,0.5762504765349312,0.6240408207153401,0.6907068357103059,0.46616357611362547,0.4938465899649075,0.3890871056978915,1,4,350,10
