Trial,Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Noise Std,Corrupted Clients,Num Samples,Max depth
1,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.77712827831595,0.38643806023401533,0.4171513474941594,0.5358109891398911,0.44107095727314494,0.4136518704606993,0.41496173057936875,0.5841878378510474,0.6483221082882865,0.4270925992903295,0.5011583464482263,0.5,4,350,10
2,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7542057262392352,0.48809884556358196,0.2741517678224064,0.5020283281688351,0.3092736141386692,0.4263203683248453,0.6194269850734597,0.6136499154455968,0.46200916902083067,0.436593972688439,0.3743365167495919,0.5,4,350,10
3,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7767275002199392,0.4709240378881927,0.4309733042687755,0.42458040488362775,0.5788017712436828,0.446808926598958,0.5487140888163361,0.6559857674900539,0.4939834410220819,0.5465342469770579,0.557433456173449,0.5,4,350,10
4,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7800021505166127,0.4027135609622584,0.4789004995063587,0.4607481842797236,0.5831419047712143,0.5581763619123957,0.44336810001857263,0.6161327846257613,0.6051847000518079,0.4844625174729475,0.5591147691615918,0.5,4,350,10
5,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7816345881271933,0.5678927869717794,0.32570551607511167,0.5068572154719895,0.5172676708927576,0.5344913539457092,0.6514403573767608,0.6458099138815847,0.5762798017614686,0.5470327758281933,0.4136225452341619,0.5,4,350,10
6,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.788281639475665,0.4508753580121406,0.46292802611900175,0.2732426857997478,0.6080683473279831,0.5892122266644509,0.534911682192745,0.6705017546260544,0.6282929785632594,0.5149314278452801,0.5688996197495626,0.5,4,350,10
7,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7547629055434453,0.4996334346682828,0.4917351736542165,0.47683795857322997,0.4025376096030342,0.5575116567775487,0.43567511559026795,0.5773257348413017,0.6028093567022805,0.5498284474247563,0.4725173751967234,0.5,4,350,10
8,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7811556094270828,0.5530248971173303,0.3875426437669231,0.3404365548723864,0.47760041446320173,0.570786209323467,0.47658380660990607,0.658058083498695,0.5378930802240447,0.6068366878134134,0.5265344424785682,0.5,4,350,10
9,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.713658713013558,0.3514823902014643,0.27810089832943957,0.4064769650345549,0.5673747079696191,0.5176195736112061,0.3951476525156157,0.5765926041778673,0.5790070478294445,0.5074828203047869,0.4066626914692916,0.5,4,350,10
10,1111111111,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6773345324092629,0.5507179792963901,0.27914683140927266,0.3024506114309733,0.5357621137623289,0.4276595536700521,0.43044545019110275,0.5793100751703307,0.38466877156626034,0.32123830656591823,0.5427415176782241,0.5,4,350,10
