Combination,Clients,Global Accuracy,Client 1 Accuracy,Client 2 Accuracy (corrupted client),Client 3 Accuracy (corrupted client),Client 4 Accuracy (corrupted client),Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy (corrupted client),Client 8 Accuracy,Client 9 Accuracy (corrupted client),Client 10 Accuracy (corrupted client)
0001000101,"[1, 3, 7]",0.8838219326818675,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001000110,"[2, 3, 7]",0.7763300760043431,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001000111,"[1, 2, 3, 7]",0.8740499457111836,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001000,"[4, 7]",0.7242128121606949,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001001,"[1, 4, 7]",0.8892508143322475,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001010,"[2, 4, 7]",0.754614549402823,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001011,"[1, 2, 4, 7]",0.8783930510314875,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001100,"[3, 4, 7]",0.7654723127035831,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001101,"[1, 3, 4, 7]",0.8794788273615635,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001110,"[2, 3, 4, 7]",0.7774158523344191,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001001111,"[1, 2, 3, 4, 7]",0.8740499457111836,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010000,"[5, 7]",0.8903365906623235,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010001,"[1, 5, 7]",0.9033659066232356,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010010,"[2, 5, 7]",0.8783930510314875,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010011,"[1, 2, 5, 7]",0.8979370249728555,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010100,"[3, 5, 7]",0.8838219326818675,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010101,"[1, 3, 5, 7]",0.8946796959826275,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010110,"[2, 3, 5, 7]",0.8664495114006515,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001010111,"[1, 2, 3, 5, 7]",0.8957654723127035,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011000,"[4, 5, 7]",0.8870792616720955,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011001,"[1, 4, 5, 7]",0.9001085776330076,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011010,"[2, 4, 5, 7]",0.8751357220412594,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011011,"[1, 2, 4, 5, 7]",0.8957654723127035,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011100,"[3, 4, 5, 7]",0.8751357220412594,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011101,"[1, 3, 4, 5, 7]",0.8957654723127035,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011110,"[2, 3, 4, 5, 7]",0.8664495114006515,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001011111,"[1, 2, 3, 4, 5, 7]",0.8870792616720955,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100000,"[6, 7]",0.9109663409337676,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100001,"[1, 6, 7]",0.9207383279044516,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100010,"[2, 6, 7]",0.8968512486427795,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100011,"[1, 2, 6, 7]",0.9120521172638436,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100100,"[3, 6, 7]",0.9001085776330076,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100101,"[1, 3, 6, 7]",0.9066232356134636,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100110,"[2, 3, 6, 7]",0.8914223669923995,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001100111,"[1, 2, 3, 6, 7]",0.9087947882736156,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101000,"[4, 6, 7]",0.9120521172638436,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101001,"[1, 4, 6, 7]",0.9174809989142236,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101010,"[2, 4, 6, 7]",0.8903365906623235,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101011,"[1, 2, 4, 6, 7]",0.9087947882736156,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101100,"[3, 4, 6, 7]",0.8990228013029316,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101101,"[1, 3, 4, 6, 7]",0.9087947882736156,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101110,"[2, 3, 4, 6, 7]",0.8816503800217155,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001101111,"[1, 2, 3, 4, 6, 7]",0.9022801302931596,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110000,"[5, 6, 7]",0.9250814332247557,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110001,"[1, 5, 6, 7]",0.9218241042345277,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110010,"[2, 5, 6, 7]",0.9174809989142236,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110011,"[1, 2, 5, 6, 7]",0.9153094462540716,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110100,"[3, 5, 6, 7]",0.9142236699239956,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110101,"[1, 3, 5, 6, 7]",0.9142236699239956,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
0001110110,"[2, 3, 5, 6, 7]",0.9011943539630836,0.9033659066232356,0.749185667752443,0.7687296416938111,0.7166123778501629,0.9098805646036916,0.9163952225841476,0.6959826275787188,0.9087947882736156,0.5884907709011944,0.8034744842562432
