Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.66,35,0.1,9,10,0.4,0.46842105263157896,0.5515789473684211,0.5789473684210527,0.5610526315789474,0.5652631578947368,0.5242105263157895,0.48210526315789476,0.5231578947368422,0.56
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6294736842105263,36,0.1,9,10,0.41789473684210526,0.34210526315789475,0.5673684210526316,0.5673684210526316,0.5831578947368421,0.5621052631578948,0.5705263157894737,0.5705263157894737,0.5694736842105264,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6557894736842105,37,0.1,9,10,0.4094736842105263,0.4473684210526316,0.4884210526315789,0.54,0.6063157894736843,0.5821052631578948,0.5842105263157895,0.5726315789473684,0.5705263157894737,0.531578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,38,0.1,9,10,0.41789473684210526,0.3736842105263158,0.52,0.44842105263157894,0.5736842105263158,0.5642105263157895,0.5810526315789474,0.5221052631578947,0.48,0.52
0000000011,2,"[1, 2]",0.42,39,0.1,9,10,0.41789473684210526,0.41157894736842104,0.56,0.5873684210526315,0.58,0.5126315789473684,0.6052631578947368,0.5,0.5515789473684211,0.5452631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6410526315789473,39,0.1,9,10,0.41789473684210526,0.41157894736842104,0.56,0.5873684210526315,0.58,0.5126315789473684,0.6052631578947368,0.5,0.5515789473684211,0.5452631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6378947368421053,40,0.1,9,10,0.4,0.4378947368421053,0.6168421052631579,0.5936842105263158,0.5557894736842105,0.5526315789473685,0.6010526315789474,0.54,0.5431578947368421,0.5421052631578948
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6663157894736842,41,0.1,9,10,0.38842105263157894,0.3473684210526316,0.5757894736842105,0.5526315789473685,0.5642105263157895,0.5431578947368421,0.6326315789473684,0.5494736842105263,0.5568421052631579,0.5378947368421053
0000001011,10,"[1, 2, 4]",0.4378947368421053,42,0.1,9,10,0.4,0.35789473684210527,0.5768421052631579,0.4168421052631579,0.5905263157894737,0.5842105263157895,0.5589473684210526,0.5926315789473684,0.5821052631578948,0.5715789473684211
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6557894736842105,42,0.1,9,10,0.4,0.35789473684210527,0.5768421052631579,0.4168421052631579,0.5905263157894737,0.5842105263157895,0.5589473684210526,0.5926315789473684,0.5821052631578948,0.5715789473684211
