Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000000011,2,"[1, 2]",0.42210526315789476,1,1,1,10,0.40421052631578946,0.39789473684210525,0.611578947368421,0.5905263157894737,0.5936842105263158,0.58,0.6442105263157895,0.5821052631578948,0.6073684210526316,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6610526315789473,1,1,1,10,0.40421052631578946,0.39789473684210525,0.611578947368421,0.5905263157894737,0.5936842105263158,0.58,0.6442105263157895,0.5821052631578948,0.6073684210526316,0.52
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6694736842105263,2,1,1,10,0.3989473684210526,0.4189473684210526,0.6168421052631579,0.5336842105263158,0.5915789473684211,0.5915789473684211,0.5863157894736842,0.6,0.58,0.5536842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6726315789473685,3,1,1,10,0.38842105263157894,0.4357894736842105,0.5831578947368421,0.4673684210526316,0.5673684210526316,0.5831578947368421,0.6273684210526316,0.6073684210526316,0.5726315789473684,0.5547368421052632
0000000011,2,"[1, 2]",0.4494736842105263,4,1,1,10,0.3894736842105263,0.44526315789473686,0.5652631578947368,0.5957894736842105,0.5684210526315789,0.5768421052631579,0.6031578947368421,0.5536842105263158,0.5915789473684211,0.5578947368421052
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6389473684210526,4,1,1,10,0.3894736842105263,0.44526315789473686,0.5652631578947368,0.5957894736842105,0.5684210526315789,0.5768421052631579,0.6031578947368421,0.5536842105263158,0.5915789473684211,0.5578947368421052
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6568421052631579,5,1,1,10,0.42105263157894735,0.4421052631578947,0.5810526315789474,0.5284210526315789,0.6094736842105263,0.5821052631578948,0.6010526315789474,0.5694736842105264,0.5736842105263158,0.5357894736842105
0000000011,2,"[1, 2]",0.4421052631578947,6,1,1,10,0.4031578947368421,0.4231578947368421,0.5905263157894737,0.6073684210526316,0.5768421052631579,0.5894736842105263,0.5663157894736842,0.608421052631579,0.5842105263157895,0.5263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6505263157894737,6,1,1,10,0.4031578947368421,0.4231578947368421,0.5905263157894737,0.6073684210526316,0.5768421052631579,0.5894736842105263,0.5663157894736842,0.608421052631579,0.5842105263157895,0.5263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6494736842105263,7,1,1,10,0.3726315789473684,0.42210526315789476,0.5978947368421053,0.6126315789473684,0.608421052631579,0.6178947368421053,0.6073684210526316,0.5273684210526316,0.5547368421052632,0.58
0000000011,2,"[1, 2]",0.43894736842105264,8,1,1,10,0.3778947368421053,0.42526315789473684,0.5821052631578948,0.5736842105263158,0.5968421052631578,0.5947368421052631,0.5842105263157895,0.5663157894736842,0.5821052631578948,0.5684210526315789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,8,1,1,10,0.3778947368421053,0.42526315789473684,0.5821052631578948,0.5736842105263158,0.5968421052631578,0.5947368421052631,0.5842105263157895,0.5663157894736842,0.5821052631578948,0.5684210526315789
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6547368421052632,9,1,1,10,0.3894736842105263,0.4242105263157895,0.608421052631579,0.5673684210526316,0.5852631578947368,0.588421052631579,0.5842105263157895,0.608421052631579,0.58,0.5589473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6642105263157895,10,1,1,10,0.4284210526315789,0.4463157894736842,0.5652631578947368,0.6305263157894737,0.6021052631578947,0.5842105263157895,0.6042105263157894,0.5252631578947369,0.5842105263157895,0.5652631578947368
0000000011,2,"[1, 2]",0.44,11,1,1,10,0.4063157894736842,0.4231578947368421,0.5768421052631579,0.6021052631578947,0.5894736842105263,0.6031578947368421,0.6031578947368421,0.5926315789473684,0.5915789473684211,0.5263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6557894736842105,11,1,1,10,0.4063157894736842,0.4231578947368421,0.5768421052631579,0.6021052631578947,0.5894736842105263,0.6031578947368421,0.6031578947368421,0.5926315789473684,0.5915789473684211,0.5263157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6694736842105263,12,1,1,10,0.4094736842105263,0.43894736842105264,0.5673684210526316,0.5736842105263158,0.5894736842105263,0.5621052631578948,0.5968421052631578,0.5673684210526316,0.5589473684210526,0.5368421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6410526315789473,13,1,1,10,0.4284210526315789,0.41578947368421054,0.5578947368421052,0.5105263157894737,0.5768421052631579,0.588421052631579,0.5978947368421053,0.5305263157894737,0.5947368421052631,0.5442105263157895
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6505263157894737,14,1,1,10,0.3705263157894737,0.4463157894736842,0.4968421052631579,0.6252631578947369,0.6126315789473684,0.6189473684210526,0.6452631578947369,0.5663157894736842,0.5494736842105263,0.5105263157894737
