Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
0000000011,2,"[1, 2]",0.4063157894736842,1,2,10,10,0.3778947368421053,0.3336842105263158,0.5105263157894737,0.46210526315789474,0.5505263157894736,0.5736842105263158,0.5715789473684211,0.5263157894736842,0.5452631578947369,0.4568421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6052631578947368,1,2,10,10,0.3778947368421053,0.3336842105263158,0.5105263157894737,0.46210526315789474,0.5505263157894736,0.5736842105263158,0.5715789473684211,0.5263157894736842,0.5452631578947369,0.4568421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6336842105263157,2,2,10,10,0.39473684210526316,0.4357894736842105,0.5021052631578947,0.46842105263157896,0.5768421052631579,0.4747368421052632,0.5536842105263158,0.5168421052631579,0.4905263157894737,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.62,3,2,10,10,0.36,0.5126315789473684,0.5610526315789474,0.5505263157894736,0.5178947368421053,0.5515789473684211,0.5431578947368421,0.5231578947368422,0.4926315789473684,0.5042105263157894
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6136842105263158,4,2,10,10,0.38105263157894737,0.35578947368421054,0.47157894736842104,0.3736842105263158,0.5168421052631579,0.5378947368421053,0.5031578947368421,0.45473684210526316,0.5168421052631579,0.4568421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6336842105263157,5,2,10,10,0.3968421052631579,0.3357894736842105,0.44526315789473686,0.4926315789473684,0.5326315789473685,0.54,0.5147368421052632,0.52,0.5210526315789473,0.4473684210526316
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6063157894736843,6,2,10,10,0.37684210526315787,0.34,0.54,0.5378947368421053,0.5684210526315789,0.531578947368421,0.5557894736842105,0.5684210526315789,0.5231578947368422,0.4936842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6052631578947368,7,2,10,10,0.34421052631578947,0.39052631578947367,0.5021052631578947,0.5284210526315789,0.5442105263157895,0.5536842105263158,0.5694736842105264,0.4063157894736842,0.5326315789473685,0.5136842105263157
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5894736842105263,8,2,10,10,0.3505263157894737,0.38105263157894737,0.52,0.37894736842105264,0.511578947368421,0.46210526315789474,0.4926315789473684,0.48526315789473684,0.4842105263157895,0.48947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6052631578947368,9,2,10,10,0.3547368421052632,0.3431578947368421,0.5326315789473685,0.5894736842105263,0.4905263157894737,0.49157894736842106,0.5178947368421053,0.5421052631578948,0.49894736842105264,0.4968421052631579
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6021052631578947,10,2,10,10,0.4263157894736842,0.3389473684210526,0.4978947368421053,0.5852631578947368,0.5210526315789473,0.5178947368421053,0.5494736842105263,0.5052631578947369,0.5094736842105263,0.5
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6136842105263158,11,2,10,10,0.37473684210526315,0.3273684210526316,0.5252631578947369,0.5031578947368421,0.54,0.5347368421052632,0.5747368421052632,0.5357894736842105,0.5642105263157895,0.4663157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6094736842105263,12,2,10,10,0.38,0.42736842105263156,0.5347368421052632,0.4863157894736842,0.5178947368421053,0.4,0.5178947368421053,0.4957894736842105,0.5168421052631579,0.4494736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5894736842105263,13,2,10,10,0.4610526315789474,0.3368421052631579,0.5831578947368421,0.5589473684210526,0.4968421052631579,0.5473684210526316,0.5094736842105263,0.3126315789473684,0.511578947368421,0.4747368421052632
0000000111,6,"[1, 2, 3]",0.41157894736842104,14,2,10,10,0.33263157894736844,0.31473684210526315,0.35578947368421054,0.6157894736842106,0.5421052631578948,0.5610526315789474,0.5663157894736842,0.5389473684210526,0.5126315789473684,0.4631578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.6242105263157894,14,2,10,10,0.33263157894736844,0.31473684210526315,0.35578947368421054,0.6157894736842106,0.5421052631578948,0.5610526315789474,0.5663157894736842,0.5389473684210526,0.5126315789473684,0.4631578947368421
0000000011,2,"[1, 2]",0.4,15,2,10,10,0.39473684210526316,0.33157894736842103,0.531578947368421,0.5063157894736842,0.49473684210526314,0.54,0.511578947368421,0.4726315789473684,0.5484210526315789,0.45052631578947366
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5957894736842105,15,2,10,10,0.39473684210526316,0.33157894736842103,0.531578947368421,0.5063157894736842,0.49473684210526314,0.54,0.511578947368421,0.4726315789473684,0.5484210526315789,0.45052631578947366
0000000011,2,"[1, 2]",0.3957894736842105,16,2,10,10,0.3463157894736842,0.3736842105263158,0.5305263157894737,0.5473684210526316,0.5452631578947369,0.5105263157894737,0.5547368421052632,0.508421052631579,0.52,0.5284210526315789
