Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7947368421052632,1,10,0.4957894736842105,0.4557894736842105,0.6547368421052632,0.6378947368421053,0.5505263157894736,0.6094736842105263,0.5652631578947368,0.5842105263157895,0.6063157894736843,0.5336842105263158
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7810526315789473,2,10,0.5473684210526316,0.37894736842105264,0.5621052631578948,0.5484210526315789,0.5673684210526316,0.44842105263157894,0.6326315789473684,0.5515789473684211,0.5642105263157895,0.4705263157894737
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7621052631578947,3,10,0.3936842105263158,0.4842105263157895,0.5684210526315789,0.6242105263157894,0.5810526315789474,0.4421052631578947,0.6,0.5831578947368421,0.5063157894736842,0.3778947368421053
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7389473684210527,4,10,0.39052631578947367,0.39263157894736844,0.5126315789473684,0.5873684210526315,0.5536842105263158,0.5178947368421053,0.54,0.5894736842105263,0.5663157894736842,0.5052631578947369
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7684210526315789,5,10,0.36526315789473685,0.5347368421052632,0.5926315789473684,0.6410526315789473,0.4768421052631579,0.48736842105263156,0.6494736842105263,0.6494736842105263,0.5463157894736842,0.48
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7894736842105263,6,10,0.37157894736842106,0.4536842105263158,0.5126315789473684,0.6126315789473684,0.5894736842105263,0.4926315789473684,0.6736842105263158,0.6863157894736842,0.5157894736842106,0.5852631578947368
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7936842105263158,7,10,0.42526315789473684,0.3431578947368421,0.5747368421052632,0.5221052631578947,0.6221052631578947,0.6021052631578947,0.7073684210526315,0.6621052631578948,0.5157894736842106,0.48947368421052634
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7863157894736842,8,10,0.41578947368421054,0.48105263157894734,0.5052631578947369,0.5010526315789474,0.6210526315789474,0.6263157894736842,0.7115789473684211,0.5852631578947368,0.5126315789473684,0.4463157894736842
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7968421052631579,9,10,0.6821052631578948,0.4284210526315789,0.5,0.5726315789473684,0.5673684210526316,0.6536842105263158,0.6905263157894737,0.6178947368421053,0.5263157894736842,0.5726315789473684
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7884210526315789,10,10,0.4631578947368421,0.4789473684210526,0.5947368421052631,0.6073684210526316,0.6021052631578947,0.628421052631579,0.6747368421052632,0.6021052631578947,0.5431578947368421,0.4694736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8,11,10,0.5789473684210527,0.44,0.4368421052631579,0.5873684210526315,0.5452631578947369,0.4936842105263158,0.6968421052631579,0.6242105263157894,0.5147368421052632,0.5094736842105263
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8263157894736842,12,10,0.39473684210526316,0.4968421052631579,0.5357894736842105,0.5168421052631579,0.5473684210526316,0.6578947368421053,0.7315789473684211,0.48105263157894734,0.5473684210526316,0.531578947368421
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.783157894736842,13,10,0.4378947368421053,0.4010526315789474,0.4673684210526316,0.4652631578947368,0.5621052631578948,0.5326315789473685,0.6789473684210526,0.4884210526315789,0.5631578947368421,0.5357894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7705263157894737,14,10,0.47578947368421054,0.39473684210526316,0.5473684210526316,0.5326315789473685,0.5431578947368421,0.5978947368421053,0.6105263157894737,0.628421052631579,0.5842105263157895,0.5389473684210526
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.791578947368421,15,10,0.48,0.31473684210526315,0.5631578947368421,0.5294736842105263,0.4463157894736842,0.5252631578947369,0.6557894736842105,0.5484210526315789,0.5673684210526316,0.4557894736842105
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.7631578947368421,16,10,0.5357894736842105,0.4094736842105263,0.5168421052631579,0.5052631578947369,0.5915789473684211,0.42947368421052634,0.671578947368421,0.3936842105263158,0.4978947368421053,0.42736842105263156
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.76,17,10,0.4242105263157895,0.45263157894736844,0.4421052631578947,0.5326315789473685,0.5378947368421053,0.4147368421052632,0.6884210526315789,0.6263157894736842,0.5557894736842105,0.4168421052631579
