Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,n_clients
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8084210526315789,25,10,0.3589473684210526,0.5463157894736842,0.6389473684210526,0.35368421052631577,0.6189473684210526,0.5378947368421053,0.5515789473684211,0.5505263157894736,0.46842105263157896,0.5905263157894737,0.611578947368421,0.5831578947368421,0.6273684210526316,0.6852631578947368,0.31684210526315787,0.4515789473684211,0.391578947368421,0.36947368421052634,0.3821052631578947,0.5694736842105264,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8157894736842105,26,10,0.5842105263157895,0.5221052631578947,0.5957894736842105,0.68,0.6578947368421053,0.32210526315789473,0.4052631578947368,0.3463157894736842,0.3873684210526316,0.6305263157894737,0.3568421052631579,0.5968421052631578,0.37684210526315787,0.4905263157894737,0.66,0.5810526315789474,0.6410526315789473,0.5210526315789473,0.3589473684210526,0.7031578947368421,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8136842105263158,27,10,0.531578947368421,0.6957894736842105,0.7157894736842105,0.6136842105263158,0.6842105263157895,0.6389473684210526,0.29157894736842105,0.5410526315789473,0.31894736842105265,0.6526315789473685,0.6147368421052631,0.6178947368421053,0.35578947368421054,0.5810526315789474,0.5157894736842106,0.44842105263157894,0.5421052631578948,0.4063157894736842,0.6010526315789474,0.52,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8094736842105263,28,10,0.6547368421052632,0.3410526315789474,0.7052631578947368,0.5263157894736842,0.4610526315789474,0.6389473684210526,0.4126315789473684,0.5926315789473684,0.5663157894736842,0.6178947368421053,0.651578947368421,0.6357894736842106,0.5736842105263158,0.5073684210526316,0.6505263157894737,0.4926315789473684,0.6221052631578947,0.6684210526315789,0.5589473684210526,0.5789473684210527,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8242105263157895,29,10,0.6368421052631579,0.43157894736842106,0.6536842105263158,0.6957894736842105,0.6094736842105263,0.6389473684210526,0.7052631578947368,0.6557894736842105,0.7052631578947368,0.6347368421052632,0.3831578947368421,0.5968421052631578,0.631578947368421,0.46842105263157896,0.5136842105263157,0.5473684210526316,0.66,0.36210526315789476,0.4831578947368421,0.5452631578947369,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8147368421052632,30,10,0.5631578947368421,0.6694736842105263,0.44526315789473686,0.6294736842105263,0.5463157894736842,0.6526315789473685,0.5705263157894737,0.6789473684210526,0.35578947368421054,0.7136842105263158,0.4968421052631579,0.36,0.6505263157894737,0.6021052631578947,0.34421052631578947,0.508421052631579,0.5968421052631578,0.47157894736842104,0.33157894736842103,0.5442105263157895,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8031578947368421,31,10,0.6326315789473684,0.58,0.5536842105263158,0.6326315789473684,0.42947368421052634,0.6221052631578947,0.5221052631578947,0.6210526315789474,0.5842105263157895,0.5505263157894736,0.3505263157894737,0.5863157894736842,0.531578947368421,0.37684210526315787,0.35157894736842105,0.6831578947368421,0.6389473684210526,0.5915789473684211,0.45263157894736844,0.5957894736842105,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8157894736842105,32,10,0.6442105263157895,0.5831578947368421,0.33157894736842103,0.39052631578947367,0.611578947368421,0.45789473684210524,0.36736842105263157,0.45473684210526316,0.3757894736842105,0.5252631578947369,0.5463157894736842,0.5326315789473685,0.4536842105263158,0.5957894736842105,0.6389473684210526,0.39263157894736844,0.5863157894736842,0.6147368421052631,0.5978947368421053,0.45473684210526316,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8010526315789473,33,10,0.4231578947368421,0.5747368421052632,0.3705263157894737,0.39473684210526316,0.631578947368421,0.5421052631578948,0.6484210526315789,0.37157894736842106,0.42,0.6589473684210526,0.54,0.6926315789473684,0.6452631578947369,0.3757894736842105,0.35789473684210527,0.37157894736842106,0.4473684210526316,0.37894736842105264,0.6042105263157894,0.3736842105263158,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8010526315789473,34,10,0.31473684210526315,0.6978947368421052,0.66,0.3631578947368421,0.7,0.6389473684210526,0.49157894736842106,0.5073684210526316,0.5547368421052632,0.5768421052631579,0.6421052631578947,0.5726315789473684,0.5073684210526316,0.6568421052631579,0.41368421052631577,0.3178947368421053,0.5242105263157895,0.3389473684210526,0.5673684210526316,0.7126315789473684,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.7989473684210526,35,10,0.43157894736842106,0.6873684210526316,0.32105263157894737,0.6252631578947369,0.3126315789473684,0.4094736842105263,0.671578947368421,0.31684210526315787,0.6463157894736842,0.6105263157894737,0.5042105263157894,0.3831578947368421,0.4863157894736842,0.4189473684210526,0.3389473684210526,0.43157894736842106,0.3357894736842105,0.6526315789473685,0.6747368421052632,0.6368421052631579,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8168421052631579,36,10,0.45052631578947366,0.6473684210526316,0.4652631578947368,0.41578947368421054,0.6357894736842106,0.6242105263157894,0.4884210526315789,0.5663157894736842,0.6473684210526316,0.47368421052631576,0.3,0.5789473684210527,0.5705263157894737,0.37473684210526315,0.6221052631578947,0.6631578947368421,0.4726315789473684,0.62,0.40842105263157896,0.6326315789473684,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.7957894736842105,37,10,0.2863157894736842,0.5263157894736842,0.4978947368421053,0.6652631578947369,0.42947368421052634,0.40842105263157896,0.6757894736842105,0.5042105263157894,0.5968421052631578,0.6789473684210526,0.36,0.6694736842105263,0.5073684210526316,0.4336842105263158,0.5726315789473684,0.6926315789473684,0.32842105263157895,0.5421052631578948,0.4473684210526316,0.6789473684210526,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8042105263157895,38,10,0.5715789473684211,0.6221052631578947,0.6031578947368421,0.41157894736842104,0.5915789473684211,0.3526315789473684,0.39263157894736844,0.6168421052631579,0.41789473684210526,0.5484210526315789,0.5610526315789474,0.5568421052631579,0.4126315789473684,0.6273684210526316,0.42105263157894735,0.7073684210526315,0.40421052631578946,0.5789473684210527,0.3778947368421053,0.5463157894736842,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.7842105263157895,39,10,0.6010526315789474,0.32526315789473687,0.651578947368421,0.6168421052631579,0.6010526315789474,0.6663157894736842,0.4052631578947368,0.3831578947368421,0.5378947368421053,0.40421052631578946,0.6189473684210526,0.37684210526315787,0.5136842105263157,0.6294736842105263,0.3757894736842105,0.66,0.3336842105263158,0.6547368421052632,0.6684210526315789,0.4189473684210526,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8263157894736842,40,10,0.6684210526315789,0.4789473684210526,0.3389473684210526,0.5715789473684211,0.3368421052631579,0.6821052631578948,0.531578947368421,0.41578947368421054,0.6547368421052632,0.4126315789473684,0.3863157894736842,0.6494736842105263,0.6073684210526316,0.6610526315789473,0.41789473684210526,0.5694736842105264,0.6547368421052632,0.6252631578947369,0.6621052631578948,0.6568421052631579,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8147368421052632,41,10,0.5852631578947368,0.6421052631578947,0.4589473684210526,0.46,0.6357894736842106,0.3568421052631579,0.6652631578947369,0.4126315789473684,0.5863157894736842,0.3136842105263158,0.3663157894736842,0.7073684210526315,0.6463157894736842,0.5978947368421053,0.5957894736842105,0.6368421052631579,0.4568421052631579,0.6263157894736842,0.6231578947368421,0.36,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.7978947368421052,42,10,0.4652631578947368,0.6452631578947369,0.6989473684210527,0.5684210526315789,0.6010526315789474,0.3547368421052632,0.5673684210526316,0.38421052631578945,0.6031578947368421,0.3294736842105263,0.3705263157894737,0.3452631578947368,0.6094736842105263,0.5105263157894737,0.6736842105263158,0.6536842105263158,0.4926315789473684,0.5642105263157895,0.6105263157894737,0.6642105263157895,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8031578947368421,43,10,0.4126315789473684,0.6221052631578947,0.36736842105263157,0.36947368421052634,0.6631578947368421,0.39789473684210525,0.38105263157894737,0.48,0.6768421052631579,0.3368421052631579,0.5357894736842105,0.4831578947368421,0.6926315789473684,0.5852631578947368,0.6831578947368421,0.6694736842105263,0.5326315789473685,0.6178947368421053,0.3726315789473684,0.4,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8178947368421052,44,10,0.42105263157894735,0.6568421052631579,0.5305263157894737,0.5978947368421053,0.5189473684210526,0.5810526315789474,0.3336842105263158,0.3368421052631579,0.3726315789473684,0.5505263157894736,0.6621052631578948,0.6410526315789473,0.5421052631578948,0.5263157894736842,0.5547368421052632,0.6547368421052632,0.6242105263157894,0.5915789473684211,0.5526315789473685,0.3336842105263158,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8147368421052632,45,10,0.6063157894736843,0.6063157894736843,0.5,0.48526315789473684,0.6768421052631579,0.5968421052631578,0.5863157894736842,0.588421052631579,0.5473684210526316,0.32105263157894737,0.6726315789473685,0.3389473684210526,0.4094736842105263,0.38,0.5347368421052632,0.4010526315789474,0.6410526315789473,0.4884210526315789,0.588421052631579,0.46,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8126315789473684,46,10,0.5294736842105263,0.671578947368421,0.6221052631578947,0.38421052631578945,0.588421052631579,0.37473684210526315,0.6526315789473685,0.7189473684210527,0.6221052631578947,0.5484210526315789,0.6273684210526316,0.588421052631579,0.6210526315789474,0.671578947368421,0.6178947368421053,0.6368421052631579,0.6094736842105263,0.37157894736842106,0.3494736842105263,0.6821052631578948,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8105263157894737,47,10,0.531578947368421,0.6673684210526316,0.5505263157894736,0.6063157894736843,0.36736842105263157,0.6221052631578947,0.6631578947368421,0.48,0.6389473684210526,0.6105263157894737,0.5515789473684211,0.6231578947368421,0.35368421052631577,0.38842105263157894,0.628421052631579,0.5589473684210526,0.3663157894736842,0.6526315789473685,0.716842105263158,0.5231578947368422,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8189473684210526,48,10,0.6557894736842105,0.36526315789473685,0.6189473684210526,0.6989473684210527,0.5557894736842105,0.6621052631578948,0.58,0.5873684210526315,0.37473684210526315,0.5326315789473685,0.6073684210526316,0.4968421052631579,0.5,0.6810526315789474,0.30842105263157893,0.5473684210526316,0.48947368421052634,0.6768421052631579,0.6221052631578947,0.7031578947368421,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.82,49,10,0.3778947368421053,0.6536842105263158,0.6526315789473685,0.36,0.4357894736842105,0.6684210526315789,0.6484210526315789,0.6494736842105263,0.5442105263157895,0.6189473684210526,0.6178947368421053,0.4147368421052632,0.5905263157894737,0.58,0.5968421052631578,0.3494736842105263,0.6505263157894737,0.4010526315789474,0.6052631578947368,0.6073684210526316,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8094736842105263,50,10,0.3431578947368421,0.6747368421052632,0.6389473684210526,0.5473684210526316,0.34842105263157896,0.5094736842105263,0.5778947368421052,0.4263157894736842,0.6494736842105263,0.2894736842105263,0.48105263157894734,0.4473684210526316,0.36947368421052634,0.5684210526315789,0.5905263157894737,0.6452631578947369,0.5421052631578948,0.6,0.5957894736842105,0.5747368421052632,20
11111111111111111111,3,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.8157894736842105,1,100,0.6536842105263158,0.4905263157894737,0.6157894736842106,0.3473684210526316,0.4463157894736842,0.4557894736842105,0.36947368421052634,0.6673684210526316,0.4263157894736842,0.5863157894736842,0.5368421052631579,0.38421052631578945,0.6663157894736842,0.5515789473684211,0.5557894736842105,0.7063157894736842,0.6557894736842105,0.5136842105263157,0.6431578947368422,0.4663157894736842,20
