Combination,index,Clients,Global Accuracy,Trial,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,n_clients
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8442105263157895,15,10,0.7178947368421053,0.6610526315789473,0.7,0.6136842105263158,0.7357894736842105,0.6947368421052632,0.6578947368421053,0.7073684210526315,0.5684210526315789,0.6452631578947369,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8536842105263158,16,10,0.6726315789473685,0.671578947368421,0.42105263157894735,0.6210526315789474,0.6884210526315789,0.7094736842105264,0.40421052631578946,0.6557894736842105,0.7105263157894737,0.7063157894736842,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8494736842105263,17,10,0.6884210526315789,0.6473684210526316,0.6747368421052632,0.7178947368421053,0.7178947368421053,0.7,0.6663157894736842,0.5863157894736842,0.5778947368421052,0.7115789473684211,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.84,18,10,0.6926315789473684,0.6863157894736842,0.5968421052631578,0.7052631578947368,0.6673684210526316,0.7105263157894737,0.7157894736842105,0.72,0.708421052631579,0.5978947368421053,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8231578947368421,19,10,0.6631578947368421,0.5073684210526316,0.7136842105263158,0.671578947368421,0.6873684210526316,0.4326315789473684,0.7357894736842105,0.6252631578947369,0.6705263157894736,0.651578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8242105263157895,20,10,0.5284210526315789,0.4378947368421053,0.6873684210526316,0.6684210526315789,0.6578947368421053,0.6242105263157894,0.7021052631578948,0.708421052631579,0.6873684210526316,0.6378947368421053,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8421052631578947,21,10,0.7410526315789474,0.7315789473684211,0.48210526315789476,0.6768421052631579,0.5178947368421053,0.4726315789473684,0.6073684210526316,0.5494736842105263,0.6968421052631579,0.6526315789473685,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8347368421052631,22,10,0.4284210526315789,0.44105263157894736,0.7231578947368421,0.6915789473684211,0.68,0.7031578947368421,0.6621052631578948,0.6473684210526316,0.7189473684210527,0.6568421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8547368421052631,23,10,0.48105263157894734,0.6557894736842105,0.5768421052631579,0.7305263157894737,0.7178947368421053,0.7063157894736842,0.6915789473684211,0.6747368421052632,0.5957894736842105,0.651578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8568421052631578,24,10,0.5189473684210526,0.7378947368421053,0.7052631578947368,0.5715789473684211,0.6978947368421052,0.6926315789473684,0.5926315789473684,0.5726315789473684,0.5357894736842105,0.6884210526315789,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8463157894736842,25,10,0.6978947368421052,0.6894736842105263,0.7042105263157895,0.7126315789473684,0.6263157894736842,0.36,0.6915789473684211,0.5536842105263158,0.6568421052631579,0.7242105263157895,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.82,26,10,0.6505263157894737,0.6378947368421053,0.7473684210526316,0.6936842105263158,0.68,0.6894736842105263,0.6936842105263158,0.6915789473684211,0.6894736842105263,0.6905263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.828421052631579,27,10,0.6010526315789474,0.7021052631578948,0.4189473684210526,0.66,0.6694736842105263,0.651578947368421,0.7031578947368421,0.6957894736842105,0.5557894736842105,0.6863157894736842,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8431578947368421,28,10,0.5105263157894737,0.38526315789473686,0.5452631578947369,0.7210526315789474,0.728421052631579,0.751578947368421,0.6736842105263158,0.6663157894736842,0.7242105263157895,0.6652631578947369,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8357894736842105,29,10,0.7031578947368421,0.6778947368421052,0.5873684210526315,0.6768421052631579,0.6747368421052632,0.7,0.72,0.6968421052631579,0.7010526315789474,0.7326315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.848421052631579,30,10,0.6578947368421053,0.7126315789473684,0.7157894736842105,0.5631578947368421,0.6578947368421053,0.6905263157894737,0.7231578947368421,0.6968421052631579,0.7052631578947368,0.7052631578947368,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.828421052631579,31,10,0.72,0.7031578947368421,0.4336842105263158,0.5663157894736842,0.5536842105263158,0.7294736842105263,0.6726315789473685,0.6042105263157894,0.42105263157894735,0.6631578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8526315789473684,32,10,0.6421052631578947,0.391578947368421,0.7326315789473684,0.5926315789473684,0.7063157894736842,0.7378947368421053,0.716842105263158,0.7778947368421053,0.6473684210526316,0.6547368421052632,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8336842105263158,33,10,0.7326315789473684,0.6926315789473684,0.5578947368421052,0.5726315789473684,0.6905263157894737,0.7031578947368421,0.7157894736842105,0.44842105263157894,0.6831578947368421,0.6747368421052632,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8094736842105263,34,10,0.45052631578947366,0.5536842105263158,0.6473684210526316,0.6852631578947368,0.6915789473684211,0.7021052631578948,0.6389473684210526,0.6557894736842105,0.4094736842105263,0.6789473684210526,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8442105263157895,35,10,0.6494736842105263,0.5768421052631579,0.6684210526315789,0.5831578947368421,0.708421052631579,0.5526315789473685,0.5052631578947369,0.4473684210526316,0.7115789473684211,0.6905263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8547368421052631,36,10,0.628421052631579,0.7115789473684211,0.6431578947368422,0.6442105263157895,0.7294736842105263,0.6652631578947369,0.7031578947368421,0.38,0.74,0.38,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.84,37,10,0.7052631578947368,0.6621052631578948,0.47578947368421054,0.5631578947368421,0.6578947368421053,0.7010526315789474,0.608421052631579,0.48210526315789476,0.7136842105263158,0.6936842105263158,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8473684210526315,38,10,0.5157894736842106,0.7115789473684211,0.7031578947368421,0.6852631578947368,0.6852631578947368,0.7526315789473684,0.6736842105263158,0.4073684210526316,0.5894736842105263,0.6968421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8294736842105264,39,10,0.6621052631578948,0.7094736842105264,0.6294736842105263,0.6936842105263158,0.66,0.7189473684210527,0.6505263157894737,0.5652631578947368,0.7378947368421053,0.6842105263157895,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8473684210526315,40,10,0.7042105263157895,0.7042105263157895,0.6831578947368421,0.5178947368421053,0.6705263157894736,0.7178947368421053,0.6831578947368421,0.7326315789473684,0.6410526315789473,0.6757894736842105,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8421052631578947,41,10,0.7347368421052631,0.6452631578947369,0.671578947368421,0.45473684210526316,0.7263157894736842,0.6747368421052632,0.7252631578947368,0.6821052631578948,0.4978947368421053,0.6768421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8463157894736842,42,10,0.6126315789473684,0.4610526315789474,0.7273684210526316,0.7147368421052631,0.7147368421052631,0.6378947368421053,0.6831578947368421,0.5978947368421053,0.6378947368421053,0.508421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8368421052631579,43,10,0.6778947368421052,0.7157894736842105,0.45789473684210524,0.41368421052631577,0.6273684210526316,0.5715789473684211,0.6947368421052632,0.7242105263157895,0.7221052631578947,0.6631578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8536842105263158,44,10,0.62,0.5421052631578948,0.6778947368421052,0.74,0.5684210526315789,0.6136842105263158,0.6210526315789474,0.6915789473684211,0.6884210526315789,0.4726315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8157894736842105,45,10,0.6726315789473685,0.5978947368421053,0.6673684210526316,0.6747368421052632,0.42736842105263156,0.5378947368421053,0.6431578947368422,0.7221052631578947,0.4126315789473684,0.6568421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8610526315789474,46,10,0.6842105263157895,0.7410526315789474,0.6842105263157895,0.48736842105263156,0.5042105263157894,0.7189473684210527,0.6010526315789474,0.7178947368421053,0.6936842105263158,0.6884210526315789,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8431578947368421,47,10,0.5905263157894737,0.5894736842105263,0.6978947368421052,0.5610526315789474,0.6957894736842105,0.6221052631578947,0.6968421052631579,0.6789473684210526,0.6873684210526316,0.6915789473684211,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8305263157894737,48,10,0.6021052631578947,0.7263157894736842,0.6726315789473685,0.6273684210526316,0.6484210526315789,0.6842105263157895,0.4705263157894737,0.6842105263157895,0.7242105263157895,0.7126315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8168421052631579,49,10,0.7052631578947368,0.5915789473684211,0.7,0.7305263157894737,0.4126315789473684,0.6547368421052632,0.7389473684210527,0.6768421052631579,0.6968421052631579,0.6326315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.828421052631579,50,10,0.62,0.46,0.6852631578947368,0.6347368421052632,0.7147368421052631,0.7126315789473684,0.6936842105263158,0.6968421052631579,0.6768421052631579,0.7021052631578948,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8421052631578947,1,100,0.6568421052631579,0.6989473684210527,0.4705263157894737,0.6789473684210526,0.608421052631579,0.6694736842105263,0.6989473684210527,0.7052631578947368,0.7115789473684211,0.6768421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8368421052631579,2,100,0.48947368421052634,0.4652631578947368,0.6768421052631579,0.6663157894736842,0.33263157894736844,0.6863157894736842,0.45789473684210524,0.708421052631579,0.6947368421052632,0.7105263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.828421052631579,3,100,0.6589473684210526,0.6442105263157895,0.6336842105263157,0.6505263157894737,0.49157894736842106,0.5715789473684211,0.5105263157894737,0.7105263157894737,0.5821052631578948,0.5957894736842105,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8442105263157895,4,100,0.6705263157894736,0.6589473684210526,0.6452631578947369,0.7294736842105263,0.5136842105263157,0.7463157894736843,0.5178947368421053,0.6905263157894737,0.7094736842105264,0.7421052631578947,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8294736842105264,5,100,0.5347368421052632,0.7042105263157895,0.3705263157894737,0.45263157894736844,0.6789473684210526,0.6757894736842105,0.6694736842105263,0.5705263157894737,0.7126315789473684,0.6747368421052632,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8642105263157894,6,100,0.40210526315789474,0.5863157894736842,0.5810526315789474,0.6105263157894737,0.7147368421052631,0.6526315789473685,0.6905263157894737,0.6957894736842105,0.7336842105263158,0.6957894736842105,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8357894736842105,7,100,0.7189473684210527,0.7021052631578948,0.6273684210526316,0.6621052631578948,0.5821052631578948,0.6484210526315789,0.48947368421052634,0.6894736842105263,0.6368421052631579,0.671578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8063157894736842,8,100,0.5736842105263158,0.4652631578947368,0.6778947368421052,0.6821052631578948,0.6694736842105263,0.6357894736842106,0.7357894736842105,0.7136842105263158,0.4515789473684211,0.4378947368421053,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8494736842105263,9,100,0.7442105263157894,0.6073684210526316,0.7326315789473684,0.6694736842105263,0.5326315789473685,0.4673684210526316,0.6410526315789473,0.7147368421052631,0.7189473684210527,0.6673684210526316,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.84,10,100,0.6231578947368421,0.6905263157894737,0.7210526315789474,0.66,0.4326315789473684,0.6852631578947368,0.6831578947368421,0.3989473684210526,0.64,0.6842105263157895,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8473684210526315,11,100,0.7021052631578948,0.6978947368421052,0.4831578947368421,0.58,0.6768421052631579,0.6042105263157894,0.5968421052631578,0.5136842105263157,0.68,0.6873684210526316,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.82,12,100,0.6884210526315789,0.6842105263157895,0.7231578947368421,0.7189473684210527,0.49157894736842106,0.6136842105263158,0.651578947368421,0.6778947368421052,0.5968421052631578,0.5989473684210527,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8315789473684211,13,100,0.3873684210526316,0.6294736842105263,0.5378947368421053,0.6073684210526316,0.4705263157894737,0.6178947368421053,0.6789473684210526,0.6768421052631579,0.6926315789473684,0.74,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8336842105263158,14,100,0.3957894736842105,0.5936842105263158,0.6810526315789474,0.7063157894736842,0.6305263157894737,0.6757894736842105,0.6884210526315789,0.6442105263157895,0.5757894736842105,0.5126315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8189473684210526,15,100,0.5947368421052631,0.6947368421052632,0.5673684210526316,0.45473684210526316,0.6673684210526316,0.6094736842105263,0.42526315789473684,0.3726315789473684,0.6947368421052632,0.6684210526315789,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8294736842105264,16,100,0.6747368421052632,0.6210526315789474,0.5989473684210527,0.5042105263157894,0.6726315789473685,0.5305263157894737,0.7010526315789474,0.6094736842105263,0.6210526315789474,0.6736842105263158,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8421052631578947,17,100,0.7073684210526315,0.608421052631579,0.6442105263157895,0.5852631578947368,0.5968421052631578,0.6926315789473684,0.6957894736842105,0.6526315789473685,0.7094736842105264,0.6294736842105263,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8336842105263158,18,100,0.6589473684210526,0.7189473684210527,0.7115789473684211,0.6547368421052632,0.5936842105263158,0.7252631578947368,0.6726315789473685,0.5,0.5073684210526316,0.6873684210526316,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8442105263157895,19,100,0.38842105263157894,0.7210526315789474,0.6336842105263157,0.6926315789473684,0.708421052631579,0.6842105263157895,0.49473684210526314,0.7136842105263158,0.7073684210526315,0.6863157894736842,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8463157894736842,20,100,0.7136842105263158,0.7578947368421053,0.6873684210526316,0.5557894736842105,0.7178947368421053,0.7021052631578948,0.7336842105263158,0.68,0.6126315789473684,0.6589473684210526,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8368421052631579,21,100,0.6473684210526316,0.6442105263157895,0.7042105263157895,0.6452631578947369,0.4863157894736842,0.6231578947368421,0.6610526315789473,0.6778947368421052,0.6736842105263158,0.708421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8505263157894737,22,100,0.7136842105263158,0.716842105263158,0.7063157894736842,0.6989473684210527,0.46842105263157896,0.6094736842105263,0.716842105263158,0.6673684210526316,0.6,0.531578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8389473684210527,23,100,0.6947368421052632,0.5242105263157895,0.7042105263157895,0.6926315789473684,0.7031578947368421,0.6536842105263158,0.48947368421052634,0.7294736842105263,0.4968421052631579,0.7294736842105263,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8210526315789474,24,100,0.7042105263157895,0.6747368421052632,0.6294736842105263,0.6978947368421052,0.4,0.6842105263157895,0.42526315789473684,0.7294736842105263,0.5210526315789473,0.6242105263157894,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8368421052631579,25,100,0.7221052631578947,0.7,0.5684210526315789,0.7073684210526315,0.45052631578947366,0.6378947368421053,0.5,0.6305263157894737,0.6536842105263158,0.6894736842105263,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8126315789473684,26,100,0.7063157894736842,0.5578947368421052,0.3736842105263158,0.52,0.6336842105263157,0.4905263157894737,0.45263157894736844,0.7189473684210527,0.6957894736842105,0.7210526315789474,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.84,27,100,0.5073684210526316,0.7189473684210527,0.6821052631578948,0.6957894736842105,0.7063157894736842,0.6526315789473685,0.6073684210526316,0.6863157894736842,0.7326315789473684,0.7126315789473684,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8631578947368421,28,100,0.6842105263157895,0.6684210526315789,0.7063157894736842,0.7094736842105264,0.7336842105263158,0.6957894736842105,0.7221052631578947,0.4442105263157895,0.7115789473684211,0.7063157894736842,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8494736842105263,29,100,0.7105263157894737,0.7136842105263158,0.5947368421052631,0.6589473684210526,0.7,0.5105263157894737,0.6978947368421052,0.4052631578947368,0.7031578947368421,0.6726315789473685,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8589473684210527,30,100,0.651578947368421,0.6263157894736842,0.6915789473684211,0.4631578947368421,0.6578947368421053,0.5778947368421052,0.7463157894736843,0.3936842105263158,0.7357894736842105,0.6905263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8494736842105263,31,100,0.7105263157894737,0.7136842105263158,0.5947368421052631,0.6589473684210526,0.7,0.5105263157894737,0.6978947368421052,0.4052631578947368,0.7031578947368421,0.6726315789473685,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8336842105263158,32,100,0.5978947368421053,0.5505263157894736,0.6326315789473684,0.6252631578947369,0.6905263157894737,0.6694736842105263,0.6842105263157895,0.6747368421052632,0.6957894736842105,0.5484210526315789,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.84,33,100,0.7042105263157895,0.7042105263157895,0.608421052631579,0.671578947368421,0.6747368421052632,0.7221052631578947,0.6905263157894737,0.6,0.6063157894736843,0.7273684210526316,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8515789473684211,34,100,0.5831578947368421,0.7221052631578947,0.4863157894736842,0.5515789473684211,0.6536842105263158,0.7326315789473684,0.6978947368421052,0.4831578947368421,0.7252631578947368,0.6957894736842105,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8273684210526315,35,100,0.6842105263157895,0.38421052631578945,0.7063157894736842,0.7115789473684211,0.6989473684210527,0.47578947368421054,0.6947368421052632,0.4968421052631579,0.6305263157894737,0.7305263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8252631578947368,36,100,0.6957894736842105,0.6505263157894737,0.4463157894736842,0.7126315789473684,0.7073684210526315,0.6747368421052632,0.7178947368421053,0.6894736842105263,0.628421052631579,0.6905263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8421052631578947,37,100,0.6926315789473684,0.5126315789473684,0.6842105263157895,0.7263157894736842,0.6873684210526316,0.6178947368421053,0.6410526315789473,0.7,0.5063157894736842,0.6578947368421053,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8242105263157895,38,100,0.6778947368421052,0.6726315789473685,0.4147368421052632,0.6936842105263158,0.7147368421052631,0.6557894736842105,0.4842105263157895,0.49157894736842106,0.6821052631578948,0.6831578947368421,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8431578947368421,39,100,0.49894736842105264,0.7147368421052631,0.7305263157894737,0.46842105263157896,0.671578947368421,0.6568421052631579,0.5863157894736842,0.7178947368421053,0.7094736842105264,0.6673684210526316,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8305263157894737,40,100,0.5957894736842105,0.34421052631578947,0.5873684210526315,0.5547368421052632,0.708421052631579,0.671578947368421,0.37157894736842106,0.6978947368421052,0.6842105263157895,0.6936842105263158,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8452631578947368,41,100,0.6884210526315789,0.6357894736842106,0.4442105263157895,0.6873684210526316,0.7042105263157895,0.7073684210526315,0.7210526315789474,0.6031578947368421,0.6652631578947369,0.7105263157894737,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8378947368421052,42,100,0.6947368421052632,0.6705263157894736,0.6536842105263158,0.7115789473684211,0.6957894736842105,0.5663157894736842,0.7189473684210527,0.7052631578947368,0.3936842105263158,0.3968421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8315789473684211,43,100,0.6915789473684211,0.7073684210526315,0.7347368421052631,0.47789473684210526,0.6947368421052632,0.6631578947368421,0.6757894736842105,0.6915789473684211,0.4831578947368421,0.68,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8494736842105263,44,100,0.6789473684210526,0.7073684210526315,0.6705263157894736,0.7021052631578948,0.5515789473684211,0.7115789473684211,0.7252631578947368,0.7073684210526315,0.7063157894736842,0.6589473684210526,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8305263157894737,45,100,0.7136842105263158,0.6568421052631579,0.5736842105263158,0.6336842105263157,0.6947368421052632,0.6842105263157895,0.6378947368421053,0.6642105263157895,0.7210526315789474,0.6368421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8389473684210527,46,100,0.6442105263157895,0.6378947368421053,0.6936842105263158,0.6189473684210526,0.6136842105263158,0.7042105263157895,0.6389473684210526,0.7326315789473684,0.6442105263157895,0.4168421052631579,10
1111111111,6,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8452631578947368,47,100,0.6947368421052632,0.49894736842105264,0.7010526315789474,0.7115789473684211,0.7263157894736842,0.4957894736842105,0.6347368421052632,0.5378947368421053,0.7115789473684211,0.72,10
