Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy (low-quality client),Client 2 Accuracy (low-quality client),Client 3 Accuracy (low-quality client),Client 4 Accuracy (low-quality client),Client 5 Accuracy (low-quality client),Client 6 Accuracy (low-quality client),Client 7 Accuracy (low-quality client),Client 8 Accuracy (low-quality client),Client 9 Accuracy (low-quality client),Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8686210640608035,1,0.1,9,10,0.7242128121606949,0.7709011943539631,0.7752442996742671,0.7014115092290988,0.8078175895765473,0.757871878393051,0.7882736156351792,0.7296416938110749,0.7763300760043431,0.8327904451682954
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8968512486427795,2,0.1,9,10,0.7633007600434311,0.7991313789359392,0.8045602605863192,0.8023887079261672,0.8295331161780674,0.8067318132464713,0.7752442996742671,0.7633007600434311,0.7296416938110749,0.8273615635179153
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8838219326818675,3,0.1,9,10,0.748099891422367,0.7915309446254072,0.7111834961997828,0.8121606948968513,0.7806731813246471,0.7958740499457112,0.7307274701411509,0.6710097719869706,0.8132464712269273,0.8675352877307275
0000000111,6,"[1, 2, 3]",0.6590662323561346,4,0.1,9,10,0.6427795874049945,0.5830618892508144,0.6449511400651465,0.7687296416938111,0.8165038002171553,0.8089033659066233,0.7763300760043431,0.8458197611292074,0.8099891422366993,0.8262757871878393
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.8979370249728555,4,0.1,9,10,0.6427795874049945,0.5830618892508144,0.6449511400651465,0.7687296416938111,0.8165038002171553,0.8089033659066233,0.7763300760043431,0.8458197611292074,0.8099891422366993,0.8262757871878393
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9044516829533116,5,0.1,9,10,0.7893593919652552,0.7850162866449512,0.8284473398479913,0.7698154180238871,0.742671009771987,0.8338762214983714,0.7752442996742671,0.6829533116178067,0.7817589576547231,0.6395222584147665
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9011943539630836,6,0.1,9,10,0.7633007600434311,0.7252985884907709,0.6623235613463626,0.757871878393051,0.8186753528773073,0.7915309446254072,0.7806731813246471,0.6938110749185668,0.8056460369163952,0.755700325732899
0010001000,135,"[4, 8]",0.48425624321389793,7,0.1,9,10,0.751357220412595,0.6981541802388708,0.761129207383279,0.42779587404994573,0.7024972855591748,0.7144408251900108,0.7676438653637351,0.4820846905537459,0.7643865363735071,0.4516829533116178
1000001000,519,"[4, 10]",0.4549402823018458,7,0.1,9,10,0.751357220412595,0.6981541802388708,0.761129207383279,0.42779587404994573,0.7024972855591748,0.7144408251900108,0.7676438653637351,0.4820846905537459,0.7643865363735071,0.4516829533116178
1010111111,702,"[1, 2, 3, 4, 5, 6, 8, 10]",0.7643865363735071,7,0.1,9,10,0.751357220412595,0.6981541802388708,0.761129207383279,0.42779587404994573,0.7024972855591748,0.7144408251900108,0.7676438653637351,0.4820846905537459,0.7643865363735071,0.4516829533116178
