Combination,index,Clients,Global Accuracy,Trial,Noise Std,Corrupted Clients,Max Iter or Depth,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9239956568946797,1,0.1,0,10,0.8262757871878393,0.8783930510314875,0.8186753528773073,0.8588490770901195,0.8458197611292074,0.8729641693811075,0.8143322475570033,0.747014115092291,0.8512486427795874,0.8067318132464713
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9326818675352877,2,0.1,0,10,0.8697068403908795,0.8773072747014115,0.6829533116178067,0.8599348534201955,0.8458197611292074,0.8707926167209555,0.8251900108577633,0.8686210640608035,0.8718783930510315,0.8479913137893594
0100000001,256,"[1, 9]",0.7111834961997828,3,0.1,0,10,0.6503800217155266,0.8414766558089034,0.7817589576547231,0.7839305103148752,0.8458197611292074,0.7144408251900108,0.8034744842562432,0.8838219326818675,0.6319218241042345,0.8675352877307275
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9359391965255157,3,0.1,0,10,0.6503800217155266,0.8414766558089034,0.7817589576547231,0.7839305103148752,0.8458197611292074,0.7144408251900108,0.8034744842562432,0.8838219326818675,0.6319218241042345,0.8675352877307275
0010000100,131,"[3, 8]",0.5743756786102063,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
0010100000,159,"[6, 8]",0.5504885993485342,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
1010111111,702,"[1, 2, 3, 4, 5, 6, 8, 10]",0.8827361563517915,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
1011111110,765,"[2, 3, 4, 5, 6, 7, 8, 10]",0.8729641693811075,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
1110111110,957,"[2, 3, 4, 5, 6, 8, 9, 10]",0.8827361563517915,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9109663409337676,4,0.1,0,10,0.8783930510314875,0.6036916395222585,0.5624321389793703,0.8382193268186754,0.8284473398479913,0.5439739413680782,0.8707926167209555,0.4375678610206297,0.8783930510314875,0.8458197611292074
0000100001,32,"[1, 6]",0.7850162866449512,5,0.1,0,10,0.6948968512486428,0.8393051031487514,0.8599348534201955,0.8338762214983714,0.8740499457111836,0.5971769815418024,0.8816503800217155,0.8631921824104235,0.8642779587404995,0.8718783930510315
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9153094462540716,5,0.1,0,10,0.6948968512486428,0.8393051031487514,0.8599348534201955,0.8338762214983714,0.8740499457111836,0.5971769815418024,0.8816503800217155,0.8631921824104235,0.8642779587404995,0.8718783930510315
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9207383279044516,6,0.1,0,10,0.6753528773072747,0.8675352877307275,0.8794788273615635,0.8469055374592834,0.8393051031487514,0.8230184581976113,0.8664495114006515,0.8827361563517915,0.6612377850162866,0.8773072747014115
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9359391965255157,7,0.1,0,10,0.8523344191096635,0.8545059717698155,0.8631921824104235,0.8317046688382194,0.8892508143322475,0.8534201954397395,0.8838219326818675,0.7785016286644951,0.7774158523344191,0.742671009771987
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9283387622149837,8,0.1,0,10,0.8892508143322475,0.8642779587404995,0.6590662323561346,0.8295331161780674,0.5819761129207384,0.8469055374592834,0.7100977198697068,0.6297502714440825,0.8610206297502715,0.8827361563517915
1111111111,1022,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.9261672095548317,9,0.1,0,10,0.8349619978284474,0.8762214983713354,0.8827361563517915,0.48968512486427795,0.8566775244299675,0.8447339847991314,0.8707926167209555,0.8425624321389794,0.8773072747014115,0.8382193268186754
0010001000,135,"[4, 8]",0.8295331161780674,10,0.1,0,10,0.8849077090119435,0.8479913137893594,0.8653637350705755,0.8251900108577633,0.6992399565689468,0.8545059717698155,0.8317046688382194,0.4495114006514658,0.8675352877307275,0.8512486427795874
0010010000,143,"[5, 8]",0.7003257328990228,10,0.1,0,10,0.8849077090119435,0.8479913137893594,0.8653637350705755,0.8251900108577633,0.6992399565689468,0.8545059717698155,0.8317046688382194,0.4495114006514658,0.8675352877307275,0.8512486427795874
